time_step,hour,occupant_count,cooling_delta_before_action,action_value,reward,net_consumption_kwh,grid_import_kwh,indoor_temperature,cooling_setpoint,cooling_delta_after_step,cumulative_grid_import_kwh
24,1.0,2.0,0.0031871795654296875,0.0,-0.35421058535575867,0.35421058535575867,0.35421058535575867,25.552494049072266,20.55555534362793,4.996938705444336,27.300184458494186
25,2.0,2.0,-0.06862258911132812,0.75,-3.434953451156616,3.434953451156616,3.434953451156616,15.45237922668457,21.66666603088379,0.0,30.735137909650803
26,3.0,2.0,-0.002758026123046875,0.25,-1.3788419961929321,1.3788419961929321,1.3788419961929321,17.68584442138672,22.22222137451172,0.0,32.113979905843735
27,4.0,2.0,-3.4332275390625e-05,0.625,-2.918590784072876,2.918590784072876,2.918590784072876,14.710428237915039,22.22222137451172,0.0,35.03257068991661
28,5.0,3.0,9.5367431640625e-06,0.0,-1.3546943664550781,1.3546943664550781,1.3546943664550781,17.949085235595703,22.22222137451172,0.0,36.38726505637169
29,6.0,3.0,-0.0002002716064453125,0.0,-1.3658525943756104,1.3658525943756104,1.3658525943756104,19.58162498474121,22.22222137451172,0.0,37.7531176507473
30,7.0,3.0,3.814697265625e-06,0.0,-1.3301458358764648,1.3301458358764648,1.3301458358764648,20.993736267089844,22.22222137451172,0.0,39.083263486623764
31,8.0,3.0,-0.0013408660888671875,0.25,-1.1053740978240967,1.1053740978240967,1.1053740978240967,18.480194091796875,22.33333396911621,0.0,40.18863758444786
32,9.0,2.0,-0.18526077270507812,0.0,0.0,-0.36149874329566956,0.0,21.134113311767578,24.44444465637207,0.0,40.18863758444786
33,10.0,2.0,-0.000213623046875,0.75,-2.6503798961639404,2.6503798961639404,2.6503798961639404,15.277074813842773,24.44444465637207,0.0,42.8390174806118
34,11.0,2.0,3.814697265625e-06,0.0,-0.06265433132648468,0.06265433132648468,0.06265433132648468,18.895288467407227,24.44444465637207,0.0,42.901671811938286
35,12.0,2.0,3.814697265625e-06,0.75,-3.404680013656616,3.404680013656616,3.404680013656616,15.075579643249512,24.44444465637207,0.0,46.3063518255949
36,13.0,2.0,5.7220458984375e-06,0.25,-5.824774742126465,5.824774742126465,5.824774742126465,18.624374389648438,24.44444465637207,0.0,52.13112656772137
37,14.0,3.0,9.5367431640625e-06,0.0,-1.7521350383758545,1.7521350383758545,1.7521350383758545,22.726455688476562,24.44444465637207,0.0,53.88326160609722
38,15.0,2.0,1.1444091796875e-05,0.125,0.0,-0.0006909717340022326,0.0,23.54128074645996,24.44444465637207,0.0,53.88326160609722
39,16.0,1.0,-0.020732879638671875,0.625,-1.913435935974121,1.913435935974121,1.913435935974121,20.281078338623047,24.61111068725586,0.0,55.79669754207134
40,17.0,1.0,-0.016557693481445312,1.0,-4.557365417480469,4.557365417480469,4.557365417480469,19.107467651367188,25.0,0.0,60.35406295955181
41,18.0,1.0,0.019557952880859375,0.125,-0.36790046095848083,0.36790046095848083,0.36790046095848083,22.880416870117188,24.5,0.0,60.72196342051029
42,19.0,2.0,0.0008258819580078125,0.0,-1.109107494354248,1.109107494354248,1.109107494354248,25.51605224609375,24.44444465637207,1.0716075897216797,61.83107091486454
43,20.0,3.0,1.33514404296875e-05,0.0,-0.7583456039428711,0.7583456039428711,0.7583456039428711,26.365798950195312,24.44444465637207,1.9213542938232422,62.58941651880741
44,21.0,3.0,5.7220458984375e-06,0.0,-2.2908387184143066,2.2908387184143066,2.2908387184143066,26.945205688476562,24.44444465637207,2.500761032104492,64.88025523722172
45,22.0,3.0,0.09901046752929688,0.0,-0.6353296637535095,0.6353296637535095,0.6353296637535095,27.385326385498047,22.0,5.385326385498047,65.51558490097523
46,23.0,3.0,0.3535022735595703,0.0,-0.5435421466827393,0.5435421466827393,0.5435421466827393,27.587520599365234,20.0,7.587520599365234,66.05912704765797
47,24.0,3.0,0.014959335327148438,0.0,-0.37498530745506287,0.37498530745506287,0.37498530745506287,27.638153076171875,20.0,7.638153076171875,66.43411235511303
48,1.0,2.0,0.00324249267578125,0.5,-2.40902042388916,2.40902042388916,2.40902042388916,18.37230682373047,20.0,0.0,68.84313277900219
49,2.0,2.0,0.0008907318115234375,0.25,-1.3801437616348267,1.3801437616348267,1.3801437616348267,20.062952041625977,20.0,0.06295204162597656,70.22327654063702
50,3.0,2.0,0.000518798828125,0.0,-0.3514370918273926,0.3514370918273926,0.3514370918273926,22.829919815063477,20.0,2.8299198150634766,70.57471363246441
51,4.0,2.0,0.0001926422119140625,0.875,-3.9307732582092285,3.9307732582092285,3.9307732582092285,13.317978858947754,20.0,0.0,74.50548689067364
52,5.0,3.0,8.0108642578125e-05,0.0,-0.34860697388648987,0.34860697388648987,0.34860697388648987,16.590307235717773,20.0,0.0,74.85409386456013
53,6.0,3.0,-8.58306884765625e-05,0.0,-0.3487769067287445,0.3487769067287445,0.3487769067287445,18.529447555541992,20.0,0.0,75.20287077128887
54,7.0,3.0,9.5367431640625e-06,0.0,-0.30258339643478394,0.30258339643478394,0.30258339643478394,20.115346908569336,20.0,0.11534690856933594,75.50545416772366
55,8.0,3.0,9.5367431640625e-06,0.0,-0.5197288393974304,0.5197288393974304,0.5197288393974304,21.145240783691406,20.0,1.1452407836914062,76.02518300712109
56,9.0,3.0,7.62939453125e-06,0.0,-0.794775664806366,0.794775664806366,0.794775664806366,22.16798210144043,20.0,2.1679821014404297,76.81995867192745
57,10.0,3.0,-0.12285614013671875,0.125,0.0,-0.026659047231078148,0.0,21.705337524414062,22.44444465637207,0.0,76.81995867192745
58,11.0,3.0,-0.00783538818359375,0.25,-0.18284235894680023,0.18284235894680023,0.18284235894680023,21.471771240234375,22.77777862548828,0.0,77.00280103087425
59,12.0,2.0,-0.10436058044433594,0.375,-0.49707236886024475,0.49707236886024475,0.49707236886024475,20.781986236572266,24.44444465637207,0.0,77.4998733997345
60,13.0,2.0,-0.0001430511474609375,0.75,-1.995521068572998,1.995521068572998,1.995521068572998,18.319259643554688,24.44444465637207,0.0,79.4953944683075
61,14.0,2.0,3.814697265625e-06,0.25,-0.262943834066391,0.262943834066391,0.262943834066391,20.500547409057617,24.44444465637207,0.0,79.75833830237389
62,15.0,2.0,0.0025634765625,0.375,-0.8581613302230835,0.8581613302230835,0.8581613302230835,19.76250457763672,24.38888931274414,0.0,80.61649963259697
63,16.0,2.0,0.028749465942382812,0.25,-2.5887746810913086,2.5887746810913086,2.5887746810913086,21.175647735595703,23.55555534362793,0.0,83.20527431368828
64,17.0,2.0,0.024263381958007812,0.125,-1.4144344329833984,1.4144344329833984,1.4144344329833984,22.61972999572754,22.22222137451172,0.3975086212158203,84.61970874667168
65,18.0,2.0,-0.0008563995361328125,0.625,-2.7124691009521484,2.7124691009521484,2.7124691009521484,17.46434783935547,22.55555534362793,0.0,87.33217784762383
66,19.0,3.0,-0.06433296203613281,0.625,-3.555248260498047,3.555248260498047,3.555248260498047,18.155330657958984,24.44444465637207,0.0,90.88742610812187
67,20.0,3.0,1.33514404296875e-05,0.0,-0.8331621885299683,0.8331621885299683,0.8331621885299683,21.430709838867188,24.44444465637207,0.0,91.72058829665184
68,21.0,3.0,5.7220458984375e-06,0.0,-0.6107575297355652,0.6107575297355652,0.6107575297355652,22.455219268798828,24.44444465637207,0.0,92.3313458263874
69,22.0,3.0,0.09798431396484375,0.0,-0.6353296637535095,0.6353296637535095,0.6353296637535095,23.224365234375,22.22222137451172,1.0021438598632812,92.96667549014091
70,23.0,3.0,-0.11844253540039062,0.0,-0.48252609372138977,0.48252609372138977,0.48252609372138977,23.535869598388672,24.44444465637207,0.0,93.4492015838623
71,24.0,3.0,-0.0001239776611328125,0.0,-0.8712420463562012,0.8712420463562012,0.8712420463562012,23.733741760253906,24.44444465637207,0.0,94.3204436302185
72,1.0,3.0,0.046710968017578125,0.0,-0.3594680726528168,0.3594680726528168,0.3594680726528168,23.902015686035156,23.22222137451172,0.6797943115234375,94.67991170287132
73,2.0,3.0,-0.002513885498046875,0.125,-0.8664413690567017,0.8664413690567017,0.8664413690567017,21.708314895629883,23.55555534362793,0.0,95.54635307192802
74,3.0,3.0,-0.025876998901367188,0.625,-2.9199492931365967,2.9199492931365967,2.9199492931365967,17.39608383178711,23.83333396911621,0.0,98.46630236506462
75,4.0,3.0,-0.017822265625,0.125,-0.8485585451126099,0.8485585451126099,0.8485585451126099,19.434898376464844,24.11111068725586,0.0,99.31486091017723
76,5.0,3.0,-0.0019702911376953125,1.0,-4.458226680755615,4.458226680755615,4.458226680755615,14.872613906860352,24.44444465637207,0.0,103.77308759093285
77,6.0,2.0,-0.013284683227539062,0.0,-1.3677350282669067,1.3677350282669067,1.3677350282669067,17.75992202758789,24.77777862548828,0.0,105.14082261919975
78,7.0,2.0,-0.19941139221191406,0.0,-0.3598918616771698,0.3598918616771698,0.3598918616771698,19.320884704589844,25.05555534362793,0.0,105.50071448087692
79,8.0,2.0,0.030035018920898438,0.0,-0.500566840171814,0.500566840171814,0.500566840171814,20.51706314086914,23.33333396911621,0.0,106.00128132104874
80,9.0,2.0,-0.023092269897460938,0.0,-0.14558805525302887,0.14558805525302887,0.14558805525302887,21.41586685180664,23.88888931274414,0.0,106.14686937630177
81,10.0,2.0,-8.58306884765625e-05,0.0,0.0,-0.19974814355373383,0.0,22.22648048400879,23.88888931274414,0.0,106.14686937630177
82,11.0,1.0,-0.20296287536621094,0.0,-0.10277063399553299,0.10277063399553299,0.10277063399553299,22.883804321289062,25.66666603088379,0.0,106.2496400102973
83,12.0,1.0,-7.05718994140625e-05,0.0,0.0,-0.3503643572330475,0.0,23.42498779296875,24.44444465637207,0.0,106.2496400102973
84,13.0,2.0,5.7220458984375e-06,0.125,-0.026415763422846794,0.026415763422846794,0.026415763422846794,22.41986656188965,24.44444465637207,0.0,106.27605577372015
85,14.0,1.0,-0.09318161010742188,0.0,0.0,-0.10344289988279343,0.0,23.97939109802246,25.83333396911621,0.0,106.27605577372015
86,15.0,1.0,0.008886337280273438,0.125,0.0,-0.06108042970299721,0.0,22.873762130737305,25.0,0.0,106.27605577372015
87,16.0,1.0,-0.013349533081054688,0.375,-0.9092618227005005,0.9092618227005005,0.9092618227005005,20.92934799194336,25.83333396911621,0.0,107.18531759642065
88,17.0,2.0,0.07266044616699219,0.125,-0.15270927548408508,0.15270927548408508,0.15270927548408508,22.846954345703125,24.44444465637207,0.0,107.33802687190473
89,18.0,2.0,0.000698089599609375,1.0,-5.0695061683654785,5.0695061683654785,5.0695061683654785,16.012985229492188,24.44444465637207,0.0,112.40753304027021
90,19.0,2.0,7.62939453125e-06,0.875,-3.9946391582489014,3.9946391582489014,3.9946391582489014,16.880023956298828,24.44444465637207,0.0,116.40217219851911
91,20.0,3.0,5.7220458984375e-06,0.25,-1.62196946144104,1.62196946144104,1.62196946144104,18.578842163085938,24.44444465637207,0.0,118.02414165996015
92,21.0,2.0,5.7220458984375e-06,0.125,-1.4501503705978394,1.4501503705978394,1.4501503705978394,19.602705001831055,24.44444465637207,0.0,119.47429203055799
93,22.0,3.0,5.7220458984375e-06,0.0,-0.5447744131088257,0.5447744131088257,0.5447744131088257,21.591655731201172,24.44444465637207,0.0,120.01906644366682
94,23.0,3.0,5.7220458984375e-06,0.0,-0.6589604616165161,0.6589604616165161,0.6589604616165161,22.10627555847168,24.44444465637207,0.0,120.67802690528333
95,24.0,3.0,0.10400962829589844,0.0,-0.3560788035392761,0.3560788035392761,0.3560788035392761,22.496307373046875,22.22222137451172,0.27408599853515625,121.03410570882261
96,1.0,3.0,-0.00077056884765625,0.875,-3.950127601623535,3.950127601623535,3.950127601623535,13.568283081054688,23.22222137451172,0.0,124.98423331044614
97,2.0,3.0,0.05275917053222656,0.0,-0.3527388870716095,0.3527388870716095,0.3527388870716095,17.219974517822266,22.22222137451172,0.0,125.33697219751775
98,3.0,3.0,0.00531768798828125,0.0,-0.3514370918273926,0.3514370918273926,0.3514370918273926,18.391765594482422,22.22222137451172,0.0,125.68840928934515
99,4.0,3.0,0.0005664825439453125,0.0,-0.35007867217063904,0.35007867217063904,0.35007867217063904,19.617544174194336,22.22222137451172,0.0,126.03848796151578
100,5.0,3.0,4.76837158203125e-05,0.0,-1.2545539140701294,1.2545539140701294,1.2545539140701294,20.257652282714844,22.22222137451172,0.0,127.29304187558591
101,6.0,3.0,1.52587890625e-05,0.0,-0.3468944728374481,0.3468944728374481,0.3468944728374481,20.801513671875,22.22222137451172,0.0,127.63993634842336
102,7.0,2.0,9.5367431640625e-06,0.0,-1.0784878730773926,1.0784878730773926,1.0784878730773926,21.32378387451172,22.22222137451172,0.0,128.71842422150075
103,8.0,1.0,-0.00124359130859375,0.0,-1.406815528869629,1.406815528869629,1.406815528869629,21.969013214111328,22.33333396911621,0.0,130.12523975037038
104,9.0,1.0,-0.001811981201171875,0.0,-0.26671406626701355,0.26671406626701355,0.26671406626701355,22.75218391418457,22.77777862548828,0.0,130.3919538166374
105,10.0,1.0,-0.0014972686767578125,0.125,-0.017848044633865356,0.017848044633865356,0.017848044633865356,21.836517333984375,23.33333396911621,0.0,130.40980186127126
106,11.0,1.0,-0.0070972442626953125,0.0,0.0,-1.0164076089859009,0.0,23.88383674621582,23.88888931274414,0.0,130.40980186127126
107,12.0,1.0,-0.0063114166259765625,1.0,-3.1832709312438965,3.1832709312438965,3.1832709312438965,15.245597839355469,24.44444465637207,0.0,133.59307279251516
108,13.0,1.0,-2.09808349609375e-05,0.25,-0.06056636571884155,0.06056636571884155,0.06056636571884155,18.52179527282715,24.44444465637207,0.0,133.653639158234
109,14.0,1.0,5.7220458984375e-06,0.0,0.0,-0.7738717198371887,0.0,22.382963180541992,24.44444465637207,0.0,133.653639158234
110,15.0,1.0,1.1444091796875e-05,0.0,0.0,-0.8958898782730103,0.0,24.222797393798828,24.44444465637207,0.0,133.653639158234
111,16.0,1.0,9.5367431640625e-06,0.5,-1.469571828842163,1.469571828842163,1.469571828842163,19.90692901611328,24.44444465637207,0.0,135.12321098707616
112,17.0,2.0,0.0011768341064453125,0.125,-0.029247917234897614,0.029247917234897614,0.029247917234897614,23.102811813354492,24.38888931274414,0.0,135.15245890431106
113,18.0,2.0,1.71661376953125e-05,0.0,-0.8948801755905151,0.8948801755905151,0.8948801755905151,25.51747703552246,24.38888931274414,1.1285877227783203,136.04733907990158
114,19.0,3.0,3.814697265625e-06,0.0,-0.37103885412216187,0.37103885412216187,0.37103885412216187,26.530012130737305,24.38888931274414,2.141122817993164,136.41837793402374
115,20.0,3.0,3.814697265625e-06,0.0,-0.7546690702438354,0.7546690702438354,0.7546690702438354,26.651927947998047,24.38888931274414,2.2630386352539062,137.17304700426757
116,21.0,3.0,5.7220458984375e-06,0.0,-0.4469718635082245,0.4469718635082245,0.4469718635082245,26.768646240234375,24.38888931274414,2.3797569274902344,137.6200188677758
117,22.0,3.0,0.0006504058837890625,0.0,-0.3636639416217804,0.3636639416217804,0.3636639416217804,26.913959503173828,24.33333396911621,2.580625534057617,137.98368280939758
118,23.0,3.0,2.47955322265625e-05,0.0,-0.5967347025871277,0.5967347025871277,0.5967347025871277,27.068029403686523,24.33333396911621,2.7346954345703125,138.5804175119847
119,24.0,3.0,9.5367431640625e-06,0.0,-0.5923177599906921,0.5923177599906921,0.5923177599906921,27.157333374023438,24.33333396911621,2.8239994049072266,139.1727352719754
120,1.0,3.0,-9.5367431640625e-06,0.0,-0.35421058535575867,0.35421058535575867,0.35421058535575867,27.229093551635742,24.33333396911621,2.8957595825195312,139.52694585733116
121,2.0,3.0,-0.0033702850341796875,0.0,-0.3527388870716095,0.3527388870716095,0.3527388870716095,27.264610290527344,24.44444465637207,2.8201656341552734,139.87968474440277
122,3.0,3.0,0.09588050842285156,0.0,-0.3514370918273926,0.3514370918273926,0.3514370918273926,27.301633834838867,22.22222137451172,5.079412460327148,140.23112183623016
123,4.0,3.0,0.0010013580322265625,0.0,-0.35007867217063904,0.35007867217063904,0.35007867217063904,27.293386459350586,22.22222137451172,5.071165084838867,140.5812005084008
124,5.0,3.0,0.000125885009765625,0.0,-0.34860697388648987,0.34860697388648987,0.34860697388648987,27.261201858520508,22.22222137451172,5.038980484008789,140.9298074822873
125,6.0,3.0,1.52587890625e-05,0.0,-0.9524089097976685,0.9524089097976685,0.9524089097976685,27.27324676513672,22.22222137451172,5.051025390625,141.88221639208496
126,7.0,2.0,9.5367431640625e-06,0.0,-5.020469665527344,5.020469665527344,5.020469665527344,27.405574798583984,22.22222137451172,5.183353424072266,146.9026860576123
127,8.0,2.0,9.5367431640625e-06,0.375,-1.6433751583099365,1.6433751583099365,1.6433751583099365,20.817142486572266,22.22222137451172,0.0,148.54606121592224
128,9.0,3.0,7.62939453125e-06,0.0,0.0,-0.21943727135658264,0.0,24.061840057373047,22.22222137451172,1.8396186828613281,148.54606121592224
129,10.0,2.0,-0.0060329437255859375,0.5,-6.228222370147705,6.228222370147705,6.228222370147705,19.05126190185547,22.77777862548828,0.0,154.77428358606994
130,11.0,2.0,-0.013898849487304688,0.0,0.0,-0.837080717086792,0.0,22.502914428710938,23.88888931274414,0.0,154.77428358606994
131,12.0,2.0,-0.008266448974609375,0.0,0.0,-1.1622930765151978,0.0,24.90826416015625,24.44444465637207,0.4638195037841797,154.77428358606994
132,13.0,1.0,-2.47955322265625e-05,0.75,-1.8917490243911743,1.8917490243911743,1.8917490243911743,18.35194206237793,24.44444465637207,0.0,156.66603261046112
133,14.0,1.0,-0.002346038818359375,0.5,-0.854030191898346,0.854030191898346,0.854030191898346,20.458271026611328,25.22222137451172,0.0,157.52006280235946
134,15.0,1.0,0.0060367584228515625,0.0,0.0,-0.6445506811141968,0.0,24.366722106933594,25.0,0.0,157.52006280235946
135,16.0,1.0,-0.12413787841796875,0.625,-1.672963261604309,1.672963261604309,1.672963261604309,19.628019332885742,27.22222137451172,0.0,159.19302606396377
136,17.0,1.0,-0.003387451171875,0.25,-0.43985965847969055,0.43985965847969055,0.43985965847969055,22.282215118408203,27.22222137451172,0.0,159.63288572244346
137,18.0,2.0,-3.814697265625e-05,0.0,-1.7877622842788696,1.7877622842788696,1.7877622842788696,25.412330627441406,27.22222137451172,0.0,161.42064800672233
138,19.0,3.0,0.0027599334716796875,0.0,-0.918773353099823,0.918773353099823,0.918773353099823,26.615467071533203,26.66666603088379,0.0,162.33942135982215
139,20.0,2.0,0.01091766357421875,0.125,-2.1517341136932373,2.1517341136932373,2.1517341136932373,24.978958129882812,25.66666603088379,0.0,164.4911554735154
140,21.0,3.0,-0.00048065185546875,0.0,-7.694016456604004,7.694016456604004,7.694016456604004,26.44887924194336,25.77777862548828,0.6711006164550781,172.1851719301194
141,22.0,3.0,0.0291595458984375,0.0,-0.7798219323158264,0.7798219323158264,0.7798219323158264,26.978652954101562,24.44444465637207,2.534208297729492,172.96499386243522
142,23.0,3.0,0.0004730224609375,0.0,-0.4215100109577179,0.4215100109577179,0.4215100109577179,27.338623046875,24.44444465637207,2.8941783905029297,173.38650387339294
143,24.0,3.0,4.00543212890625e-05,0.0,-0.3560788035392761,0.3560788035392761,0.3560788035392761,27.55066680908203,24.44444465637207,3.106222152709961,173.74258267693222
144,1.0,3.0,0.0793914794921875,0.0,-0.35421058535575867,0.35421058535575867,0.35421058535575867,27.77743148803711,23.22222137451172,4.555210113525391,174.09679326228797
145,2.0,3.0,0.04043006896972656,0.0,-0.5866090059280396,0.5866090059280396,0.5866090059280396,27.920875549316406,22.22222137451172,5.6986541748046875,174.683402268216
146,3.0,3.0,0.0010986328125,0.0,-0.33876895904541016,0.33876895904541016,0.33876895904541016,27.964427947998047,22.22222137451172,5.742206573486328,175.02217122726142
147,4.0,3.0,0.0001430511474609375,0.0,-0.3348560631275177,0.3348560631275177,0.3348560631275177,27.953075408935547,22.22222137451172,5.730854034423828,175.35702729038894
148,5.0,3.0,6.29425048828125e-05,0.0,-0.34860697388648987,0.34860697388648987,0.34860697388648987,27.92266082763672,22.22222137451172,5.700439453125,175.70563426427543
149,6.0,3.0,4.00543212890625e-05,0.0,-0.3450120687484741,0.3450120687484741,0.3450120687484741,27.94891929626465,22.22222137451172,5.72669792175293,176.0506463330239
150,7.0,2.0,9.5367431640625e-06,0.0,-1.2575488090515137,1.2575488090515137,1.2575488090515137,28.208168029785156,22.22222137451172,5.9859466552734375,177.30819514207542
151,8.0,2.0,-0.001285552978515625,0.75,-3.4692909717559814,3.4692909717559814,3.4692909717559814,16.534902572631836,22.33333396911621,0.0,180.7774861138314
152,9.0,3.0,-0.0029430389404296875,0.375,-3.031773328781128,3.031773328781128,3.031773328781128,19.11180877685547,22.77777862548828,0.0,183.80925944261253
153,10.0,2.0,-0.0050506591796875,0.75,-2.511542797088623,2.511542797088623,2.511542797088623,16.965307235717773,23.33333396911621,0.0,186.32080223970115
154,11.0,2.0,-0.00018310546875,0.125,0.0,-0.25903037190437317,0.0,20.149959564208984,23.88888931274414,0.0,186.32080223970115
155,12.0,2.0,-0.0011920928955078125,0.5,-6.585570335388184,6.585570335388184,6.585570335388184,18.49493408203125,24.44444465637207,0.0,192.90637257508934
156,13.0,2.0,-7.62939453125e-06,0.25,-0.99474036693573,0.99474036693573,0.99474036693573,21.021236419677734,24.44444465637207,0.0,193.90111294202507
157,14.0,2.0,7.62939453125e-06,0.125,-0.022386545315384865,0.022386545315384865,0.022386545315384865,23.14997100830078,24.44444465637207,0.0,193.92349948734045
158,15.0,2.0,1.1444091796875e-05,0.0,0.0,-0.7494138479232788,0.0,25.558895111083984,24.44444465637207,1.114450454711914,193.92349948734045
159,16.0,2.0,-0.07278060913085938,0.25,-0.4353134334087372,0.4353134334087372,0.4353134334087372,23.96172332763672,25.55555534362793,0.0,194.3588129207492
160,17.0,3.0,-0.003143310546875,0.0,-0.03444037213921547,0.03444037213921547,0.03444037213921547,26.56670379638672,27.22222137451172,0.0,194.3932532928884
161,18.0,3.0,-0.000232696533203125,0.0,-1.4606693983078003,1.4606693983078003,1.4606693983078003,27.61532974243164,27.22222137451172,0.3931083679199219,195.8539226911962
162,19.0,3.0,3.814697265625e-06,0.0,-1.0783368349075317,1.0783368349075317,1.0783368349075317,28.04367446899414,27.22222137451172,0.8214530944824219,196.93225952610373
163,20.0,3.0,-1.9073486328125e-06,0.5,-2.754373073577881,2.754373073577881,2.754373073577881,21.54880142211914,27.22222137451172,0.0,199.68663259968162
164,21.0,3.0,3.814697265625e-06,0.0,-1.4313558340072632,1.4313558340072632,1.4313558340072632,24.096372604370117,27.22222137451172,0.0,201.11798843368888
165,22.0,3.0,3.814697265625e-06,0.0,-0.5447744131088257,0.5447744131088257,0.5447744131088257,25.505382537841797,27.22222137451172,0.0,201.6627628467977
166,23.0,3.0,3.814697265625e-06,0.0,-0.3604939579963684,0.3604939579963684,0.3604939579963684,26.331832885742188,27.22222137451172,0.0,202.02325680479407
167,24.0,3.0,-5.7220458984375e-06,0.0,-0.3560788035392761,0.3560788035392761,0.3560788035392761,26.769893646240234,27.22222137451172,0.0,202.37933560833335
168,1.0,3.0,3.814697265625e-06,0.0,-0.35421058535575867,0.35421058535575867,0.35421058535575867,27.001380920410156,27.22222137451172,0.0,202.7335461936891
169,2.0,3.0,-3.814697265625e-06,0.0,-0.3527388870716095,0.3527388870716095,0.3527388870716095,27.187116622924805,27.22222137451172,0.0,203.08628508076072
170,3.0,3.0,1.9073486328125e-06,0.0,-0.3514370918273926,0.3514370918273926,0.3514370918273926,27.30959701538086,27.22222137451172,0.08737564086914062,203.4377221725881
171,4.0,3.0,-0.03415870666503906,0.125,-0.8637810945510864,0.8637810945510864,0.8637810945510864,24.57498550415039,27.22222137451172,0.0,204.3015032671392
172,5.0,3.0,-0.23867416381835938,0.25,-1.376011848449707,1.376011848449707,1.376011848449707,22.40060043334961,27.22222137451172,0.0,205.6775151155889
