time_step,hour,occupant_count,cooling_delta_before_action,action_value,reward,net_consumption_kwh,grid_import_kwh,indoor_temperature,cooling_setpoint,cooling_delta_after_step,cumulative_grid_import_kwh
77,6.0,2.0,-0.013284683227539062,0.7,-4.244468688964844,4.244468688964844,4.244468688964844,10.805126190185547,24.77777862548828,0.0,229.31602948904037
78,7.0,2.0,-0.19941139221191406,0.7,-3.2366254329681396,3.2366254329681396,3.2366254329681396,10.900191307067871,25.05555534362793,0.0,232.55265492200851
79,8.0,2.0,0.030035018920898438,0.7,-3.377300500869751,3.377300500869751,3.377300500869751,10.640289306640625,23.33333396911621,0.0,235.92995542287827
80,9.0,2.0,-0.023092269897460938,0.7,-3.022321939468384,3.022321939468384,3.022321939468384,11.024226188659668,23.88888931274414,0.0,238.95227736234665
81,10.0,2.0,-8.58306884765625e-05,0.7,-2.676985502243042,2.676985502243042,2.676985502243042,11.20290470123291,23.88888931274414,0.0,241.6292628645897
82,11.0,1.0,-0.20296287536621094,0.7,-2.979504346847534,2.979504346847534,2.979504346847534,11.70449161529541,25.66666603088379,0.0,244.60876721143723
83,12.0,1.0,-7.05718994140625e-05,0.7,-2.526369333267212,2.526369333267212,2.526369333267212,11.619489669799805,24.44444465637207,0.0,247.13513654470444
84,13.0,2.0,5.7220458984375e-06,0.7,-2.389446973800659,2.389446973800659,2.389446973800659,12.009513854980469,24.44444465637207,0.0,249.5245835185051
85,14.0,1.0,-0.09318161010742188,0.7,-2.7732908725738525,2.7732908725738525,2.7732908725738525,12.242112159729004,25.83333396911621,0.0,252.29787439107895
86,15.0,1.0,0.008886337280273438,0.7,-2.3019509315490723,2.3019509315490723,2.3019509315490723,12.208050727844238,25.0,0.0,254.59982532262802
87,16.0,1.0,-0.013349533081054688,0.7,-2.2448880672454834,2.2448880672454834,2.2448880672454834,12.419848442077637,25.83333396911621,0.0,256.8447133898735
88,17.0,2.0,0.07266044616699219,0.7,-2.5157406330108643,2.5157406330108643,2.5157406330108643,12.354910850524902,24.44444465637207,0.0,259.36045402288437
89,18.0,2.0,0.000698089599609375,0.7,-3.836620569229126,3.836620569229126,3.836620569229126,12.470627784729004,24.44444465637207,0.0,263.1970745921135
90,19.0,2.0,7.62939453125e-06,0.7,-3.2754557132720947,3.2754557132720947,3.2754557132720947,12.314265251159668,24.44444465637207,0.0,266.4725303053856
91,20.0,3.0,5.7220458984375e-06,0.7,-3.4712982177734375,3.4712982177734375,3.4712982177734375,12.237055778503418,24.44444465637207,0.0,269.943828523159
92,21.0,2.0,5.7220458984375e-06,0.7,-3.8131816387176514,3.8131816387176514,3.8131816387176514,11.750378608703613,24.44444465637207,0.0,273.7570101618767
93,22.0,3.0,5.7220458984375e-06,0.7,-3.421508312225342,3.421508312225342,3.421508312225342,11.640185356140137,24.44444465637207,0.0,277.178518474102
94,23.0,3.0,5.7220458984375e-06,0.7,-3.5356943607330322,3.5356943607330322,3.5356943607330322,11.367545127868652,24.44444465637207,0.0,280.71421283483505
95,24.0,3.0,0.10400962829589844,0.7,-3.2328124046325684,3.2328124046325684,3.2328124046325684,10.736162185668945,22.22222137451172,0.0,283.9470252394676
96,1.0,3.0,-0.00077056884765625,0.7,-3.2309443950653076,3.2309443950653076,3.2309443950653076,10.807695388793945,23.22222137451172,0.0,287.17796963453293
97,2.0,3.0,0.05275917053222656,0.7,-3.2294726371765137,3.2294726371765137,3.2294726371765137,10.448270797729492,22.22222137451172,0.0,290.40744227170944
98,3.0,3.0,0.00531768798828125,0.7,-3.22817063331604,3.22817063331604,3.22817063331604,10.48768424987793,22.22222137451172,0.0,293.6356129050255
99,4.0,3.0,0.0005664825439453125,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,10.423381805419922,22.22222137451172,0.0,296.8624252676964
100,5.0,3.0,4.76837158203125e-05,0.7,-4.131287574768066,4.131287574768066,4.131287574768066,10.478891372680664,22.22222137451172,0.0,300.99371284246445
101,6.0,3.0,1.52587890625e-05,0.7,-3.223628282546997,3.223628282546997,3.223628282546997,10.541278839111328,22.22222137451172,0.0,304.21734112501144
102,7.0,2.0,9.5367431640625e-06,0.7,-3.955221652984619,3.955221652984619,3.955221652984619,10.396705627441406,22.22222137451172,0.0,308.17256277799606
103,8.0,1.0,-0.00124359130859375,0.7,-4.2835493087768555,4.2835493087768555,4.2835493087768555,10.294635772705078,22.33333396911621,0.0,312.4561120867729
104,9.0,1.0,-0.001811981201171875,0.7,-3.1434478759765625,3.1434478759765625,3.1434478759765625,10.485706329345703,22.77777862548828,0.0,315.5995599627495
105,10.0,1.0,-0.0014972686767578125,0.7,-2.3808791637420654,2.3808791637420654,2.3808791637420654,10.85585880279541,23.33333396911621,0.0,317.98043912649155
106,11.0,1.0,-0.0070972442626953125,0.7,-1.8603259325027466,1.8603259325027466,1.8603259325027466,11.385891914367676,23.88888931274414,0.0,319.8407650589943
107,12.0,1.0,-0.0063114166259765625,0.7,-1.9503850936889648,1.9503850936889648,1.9503850936889648,11.966432571411133,24.44444465637207,0.0,321.79115015268326
108,13.0,1.0,-2.09808349609375e-05,0.7,-1.9098953008651733,1.9098953008651733,1.9098953008651733,12.490781784057617,24.44444465637207,0.0,323.70104545354843
109,14.0,1.0,5.7220458984375e-06,0.7,-2.1028621196746826,2.1028621196746826,2.1028621196746826,13.030895233154297,24.44444465637207,0.0,325.8039075732231
110,15.0,1.0,1.1444091796875e-05,0.7,-1.9808439016342163,1.9808439016342163,1.9808439016342163,13.514015197753906,24.44444465637207,0.0,327.78475147485733
111,16.0,1.0,9.5367431640625e-06,0.7,-2.2914955615997314,2.2914955615997314,2.2914955615997314,13.91671371459961,24.44444465637207,0.0,330.07624703645706
112,17.0,2.0,0.0011768341064453125,0.7,-2.3922791481018066,2.3922791481018066,2.3922791481018066,14.364173889160156,24.38888931274414,0.0,332.46852618455887
113,18.0,2.0,1.71661376953125e-05,0.7,-3.771613836288452,3.771613836288452,3.771613836288452,14.589828491210938,24.38888931274414,0.0,336.2401400208473
114,19.0,3.0,3.814697265625e-06,0.7,-3.247772693634033,3.247772693634033,3.247772693634033,14.616888046264648,24.38888931274414,0.0,339.48791271448135
115,20.0,3.0,3.814697265625e-06,0.7,-3.6314029693603516,3.6314029693603516,3.6314029693603516,14.130279541015625,24.38888931274414,0.0,343.1193156838417
116,21.0,3.0,5.7220458984375e-06,0.7,-3.3237054347991943,3.3237054347991943,3.3237054347991943,13.913694381713867,24.38888931274414,0.0,346.4430211186409
117,22.0,3.0,0.0006504058837890625,0.7,-3.2403974533081055,3.2403974533081055,3.2403974533081055,13.529983520507812,24.33333396911621,0.0,349.683418571949
118,23.0,3.0,2.47955322265625e-05,0.7,-3.473468542098999,3.473468542098999,3.473468542098999,13.199056625366211,24.33333396911621,0.0,353.156887114048
119,24.0,3.0,9.5367431640625e-06,0.7,-3.4690513610839844,3.4690513610839844,3.4690513610839844,12.823975563049316,24.33333396911621,0.0,356.625938475132
120,1.0,3.0,-9.5367431640625e-06,0.7,-3.2309443950653076,3.2309443950653076,3.2309443950653076,12.368006706237793,24.33333396911621,0.0,359.8568828701973
121,2.0,3.0,-0.0033702850341796875,0.7,-3.2294723987579346,3.2294723987579346,3.2294723987579346,12.150389671325684,24.44444465637207,0.0,363.08635526895523
122,3.0,3.0,0.09588050842285156,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,11.469965934753418,22.22222137451172,0.0,366.31452614068985
123,4.0,3.0,0.0010013580322265625,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,11.419975280761719,22.22222137451172,0.0,369.54133850336075
124,5.0,3.0,0.000125885009765625,0.7,-3.2253408432006836,3.2253408432006836,3.2253408432006836,11.255209922790527,22.22222137451172,0.0,372.76667934656143
125,6.0,3.0,1.52587890625e-05,0.7,-3.8291425704956055,3.8291425704956055,3.8291425704956055,11.268152236938477,22.22222137451172,0.0,376.59582191705704
126,7.0,2.0,9.5367431640625e-06,0.7,-7.89720344543457,7.89720344543457,7.89720344543457,11.078417778015137,22.22222137451172,0.0,384.4930253624916
127,8.0,2.0,9.5367431640625e-06,0.7,-2.979001760482788,2.979001760482788,2.979001760482788,11.140739440917969,22.22222137451172,0.0,387.4720271229744
128,9.0,3.0,7.62939453125e-06,0.7,-2.6572964191436768,2.6572964191436768,2.6572964191436768,11.493539810180664,22.22222137451172,0.0,390.1293235421181
129,10.0,2.0,-0.0060329437255859375,0.7,-7.050146102905273,7.050146102905273,7.050146102905273,11.794641494750977,22.77777862548828,0.0,397.17946964502335
130,11.0,2.0,-0.013898849487304688,0.7,-2.0396530628204346,2.0396530628204346,2.0396530628204346,12.378911018371582,23.88888931274414,0.0,399.2191227078438
131,12.0,2.0,-0.008266448974609375,0.7,-1.7144404649734497,1.7144404649734497,1.7144404649734497,12.893537521362305,24.44444465637207,0.0,400.93356317281723
132,13.0,1.0,-2.47955322265625e-05,0.7,-1.6862677335739136,1.6862677335739136,1.6862677335739136,13.223306655883789,24.44444465637207,0.0,402.61983090639114
133,14.0,1.0,-0.002346038818359375,0.7,-1.6759542226791382,1.6759542226791382,1.6759542226791382,13.760536193847656,25.22222137451172,0.0,404.2957851290703
134,15.0,1.0,0.0060367584228515625,0.7,-2.2321829795837402,2.2321829795837402,2.2321829795837402,14.154306411743164,25.0,0.0,406.527968108654
135,16.0,1.0,-0.12413787841796875,0.7,-1.9811848402023315,1.9811848402023315,1.9811848402023315,14.804899215698242,27.22222137451172,0.0,408.50915294885635
136,17.0,1.0,-0.003387451171875,0.7,-2.2891886234283447,2.2891886234283447,2.2891886234283447,15.062124252319336,27.22222137451172,0.0,410.7983415722847
137,18.0,2.0,-3.814697265625e-05,0.7,-4.664495944976807,4.664495944976807,4.664495944976807,15.346185684204102,27.22222137451172,0.0,415.4628375172615
138,19.0,3.0,0.0027599334716796875,0.7,-3.7955071926116943,3.7955071926116943,3.7955071926116943,15.304093360900879,26.66666603088379,0.0,419.2583447098732
139,20.0,2.0,0.01091766357421875,0.7,-4.51476526260376,4.51476526260376,4.51476526260376,14.645230293273926,25.66666603088379,0.0,423.77310997247696
140,21.0,3.0,-0.00048065185546875,0.7,-10.57075023651123,10.57075023651123,10.57075023651123,14.547470092773438,25.77777862548828,0.0,434.3438602089882
141,22.0,3.0,0.0291595458984375,0.7,-3.656555652618408,3.656555652618408,3.656555652618408,13.969385147094727,24.44444465637207,0.0,438.0004158616066
142,23.0,3.0,0.0004730224609375,0.7,-3.298243761062622,3.298243761062622,3.298243761062622,13.654229164123535,24.44444465637207,0.0,441.2986596226692
143,24.0,3.0,4.00543212890625e-05,0.7,-3.2328126430511475,3.2328126430511475,3.2328126430511475,13.231608390808105,24.44444465637207,0.0,444.53147226572037
144,1.0,3.0,0.0793914794921875,0.7,-3.2309443950653076,3.2309443950653076,3.2309443950653076,12.537126541137695,23.22222137451172,0.0,447.7624166607857
145,2.0,3.0,0.04043006896972656,0.7,-3.4633426666259766,3.4633426666259766,3.4633426666259766,11.986578941345215,22.22222137451172,0.0,451.22575932741165
146,3.0,3.0,0.0010986328125,0.7,-3.2155027389526367,3.2155027389526367,3.2155027389526367,11.678841590881348,22.22222137451172,0.0,454.4412620663643
147,4.0,3.0,0.0001430511474609375,0.7,-3.211589813232422,3.211589813232422,3.211589813232422,11.428105354309082,22.22222137451172,0.0,457.6528518795967
148,5.0,3.0,6.29425048828125e-05,0.7,-3.2253408432006836,3.2253408432006836,3.2253408432006836,11.279964447021484,22.22222137451172,0.0,460.8781927227974
149,6.0,3.0,4.00543212890625e-05,0.7,-3.2217459678649902,3.2217459678649902,3.2217459678649902,11.20872688293457,22.22222137451172,0.0,464.0999386906624
150,7.0,2.0,9.5367431640625e-06,0.7,-4.13428258895874,4.13428258895874,4.13428258895874,10.965950012207031,22.22222137451172,0.0,468.2342212796211
151,8.0,2.0,-0.001285552978515625,0.7,-3.2638099193573,3.2638099193573,3.2638099193573,10.998302459716797,22.33333396911621,0.0,471.4980311989784
152,9.0,3.0,-0.0029430389404296875,0.7,-4.3673996925354,4.3673996925354,4.3673996925354,11.463801383972168,22.77777862548828,0.0,475.8654308915138
153,10.0,2.0,-0.0050506591796875,0.7,-2.3060617446899414,2.3060617446899414,2.3060617446899414,11.811530113220215,23.33333396911621,0.0,478.17149263620377
154,11.0,2.0,-0.00018310546875,0.7,-2.104001045227051,2.104001045227051,2.104001045227051,12.414932250976562,23.88888931274414,0.0,480.2754936814308
155,12.0,2.0,-0.0011920928955078125,0.7,-7.407494068145752,7.407494068145752,7.407494068145752,13.033530235290527,24.44444465637207,0.0,487.68298774957657
156,13.0,2.0,-7.62939453125e-06,0.7,-2.844069242477417,2.844069242477417,2.844069242477417,13.55837345123291,24.44444465637207,0.0,490.527056992054
157,14.0,2.0,7.62939453125e-06,0.7,-2.3854176998138428,2.3854176998138428,2.3854176998138428,14.072542190551758,24.44444465637207,0.0,492.9124746918678
158,15.0,2.0,1.1444091796875e-05,0.7,-2.127319812774658,2.127319812774658,2.127319812774658,14.58253288269043,24.44444465637207,0.0,495.0397945046425
159,16.0,2.0,-0.07278060913085938,0.7,-2.284642219543457,2.284642219543457,2.284642219543457,15.168341636657715,25.55555534362793,0.0,497.32443672418594
160,17.0,3.0,-0.003143310546875,0.7,-2.9111740589141846,2.9111740589141846,2.9111740589141846,15.817566871643066,27.22222137451172,0.0,500.2356107831001
161,18.0,3.0,-0.000232696533203125,0.7,-4.337403297424316,4.337403297424316,4.337403297424316,15.941814422607422,27.22222137451172,0.0,504.57301408052444
162,19.0,3.0,3.814697265625e-06,0.7,-3.955070734024048,3.955070734024048,3.955070734024048,15.728927612304688,27.22222137451172,0.0,508.5280848145485
163,20.0,3.0,-1.9073486328125e-06,0.7,-3.5762970447540283,3.5762970447540283,3.5762970447540283,15.37856388092041,27.22222137451172,0.0,512.1043818593025
164,21.0,3.0,3.814697265625e-06,0.7,-4.308089256286621,4.308089256286621,4.308089256286621,15.05697250366211,27.22222137451172,0.0,516.4124711155891
165,22.0,3.0,3.814697265625e-06,0.7,-3.421508312225342,3.421508312225342,3.421508312225342,14.669915199279785,27.22222137451172,0.0,519.8339794278145
166,23.0,3.0,3.814697265625e-06,0.7,-3.23722767829895,3.23722767829895,3.23722767829895,14.225248336791992,27.22222137451172,0.0,523.0712071061134
167,24.0,3.0,-5.7220458984375e-06,0.7,-3.2328126430511475,3.2328126430511475,3.2328126430511475,13.764829635620117,27.22222137451172,0.0,526.3040197491646
168,1.0,3.0,3.814697265625e-06,0.7,-3.2309443950653076,3.2309443950653076,3.2309443950653076,13.281880378723145,27.22222137451172,0.0,529.5349641442299
169,2.0,3.0,-3.814697265625e-06,0.7,-3.2294726371765137,3.2294726371765137,3.2294726371765137,12.757486343383789,27.22222137451172,0.0,532.7644367814064
170,3.0,3.0,1.9073486328125e-06,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,12.351343154907227,27.22222137451172,0.0,535.992607653141
171,4.0,3.0,-0.03415870666503906,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,12.031213760375977,27.22222137451172,0.0,539.2194200158119
172,5.0,3.0,-0.23867416381835938,0.7,-3.2253408432006836,3.2253408432006836,3.2253408432006836,11.806366920471191,27.22222137451172,0.0,542.4447608590126
173,6.0,3.0,-0.014764785766601562,0.7,-5.793272495269775,5.793272495269775,5.793272495269775,11.658724784851074,27.22222137451172,0.0,548.2380333542824
174,7.0,3.0,-0.000110626220703125,0.7,-3.261070728302002,3.261070728302002,3.261070728302002,11.711627006530762,27.22222137451172,0.0,551.4991040825844
