time_step,occupant_count,weather_predicted_1,weather_predicted_2,weather_predicted_3,action_value,reward,net_consumption_kwh,grid_import_kwh,cumulative_grid_import_kwh
40,29.508760452270508,25.032678604125977,29.296117782592773,1.0,0.9,-4.1464033126831055,4.1464033126831055,4.1464033126831055,131.43909496068954
41,28.510482788085938,25.21206283569336,30.36683464050293,1.0,0.9,-3.5528554916381836,3.5528554916381836,3.5528554916381836,134.99195045232773
42,27.478328704833984,26.46356201171875,28.79623794555664,2.0,0.9,-4.807765007019043,4.807765007019043,4.807765007019043,139.79971545934677
43,26.319719314575195,27.457319259643555,26.47549057006836,3.0,0.9,-4.457003116607666,4.457003116607666,4.457003116607666,144.25671857595444
44,26.500879287719727,29.38753318786621,25.490455627441406,3.0,0.9,-5.989496231079102,5.989496231079102,5.989496231079102,150.24621480703354
45,24.340866088867188,29.288177490234375,24.323116302490234,3.0,0.9,-4.333987236022949,4.333987236022949,4.333987236022949,154.5802020430565
46,25.656776428222656,32.226802825927734,24.608051300048828,3.0,0.9,-4.242199897766113,4.242199897766113,4.242199897766113,158.8224019408226
47,24.162153244018555,31.605932235717773,26.663084030151367,3.0,0.9,-4.073643207550049,4.073643207550049,4.073643207550049,162.89604514837265
48,24.533361434936523,31.768985748291016,26.551668167114258,2.0,0.9,-4.052868366241455,4.052868366241455,4.052868366241455,166.9489135146141
49,25.998504638671875,32.67228698730469,24.62835693359375,2.0,0.9,-4.05139684677124,4.05139684677124,4.05139684677124,171.00031036138535
50,27.50897979736328,30.415346145629883,25.495861053466797,2.0,0.9,-4.0500946044921875,4.0500946044921875,4.0500946044921875,175.05040496587753
51,31.186534881591797,30.568992614746094,25.32501792907715,2.0,0.9,-4.03351354598999,4.03351354598999,4.03351354598999,179.08391851186752
52,33.02885437011719,31.698322296142578,22.673919677734375,3.0,0.9,-4.047264575958252,4.047264575958252,4.047264575958252,183.13118308782578
53,31.298826217651367,29.21026611328125,25.28813934326172,3.0,0.9,-4.0474348068237305,4.0474348068237305,4.0474348068237305,187.1786178946495
54,31.442840576171875,27.416725158691406,22.024389266967773,3.0,0.9,-4.0012407302856445,4.0012407302856445,4.0012407302856445,191.17985862493515
55,31.616512298583984,25.733945846557617,24.24337387084961,3.0,0.9,-4.218386650085449,4.218386650085449,4.218386650085449,195.3982452750206
56,31.77128791809082,27.34591293334961,26.613784790039062,3.0,0.9,-4.493433475494385,4.493433475494385,4.493433475494385,199.89167875051498
57,32.21741485595703,26.17450714111328,27.51603126525879,3.0,0.9,-3.1582961082458496,3.1582961082458496,3.1582961082458496,203.04997485876083
58,31.85741424560547,24.563228607177734,27.660181045532227,3.0,0.9,-2.854095220565796,2.854095220565796,2.854095220565796,205.90407007932663
59,30.916011810302734,24.32691192626953,30.527101516723633,2.0,0.9,-2.654622793197632,2.654622793197632,2.654622793197632,208.55869287252426
60,29.429338455200195,23.794841766357422,30.871402740478516,2.0,0.9,-2.6119637489318848,2.6119637489318848,2.6119637489318848,211.17065662145615
61,27.617210388183594,25.21373748779297,28.603862762451172,2.0,0.9,-2.934196710586548,2.934196710586548,2.934196710586548,214.1048533320427
62,26.422304153442383,23.925342559814453,27.71474266052246,2.0,0.9,-3.015711545944214,3.015711545944214,3.015711545944214,217.1205648779869
63,25.946805953979492,24.122074127197266,31.42890739440918,2.0,0.9,-5.2600274085998535,5.2600274085998535,5.2600274085998535,222.38059228658676
64,25.125181198120117,23.619972229003906,27.688640594482422,2.0,0.9,-4.599389553070068,4.599389553070068,4.599389553070068,226.97998183965683
65,24.34014892578125,24.682165145874023,30.120346069335938,2.0,0.9,-3.8426146507263184,3.8426146507263184,3.8426146507263184,230.82259649038315
66,24.045238494873047,22.4926700592041,27.32826042175293,3.0,0.9,-4.685393810272217,4.685393810272217,4.685393810272217,235.50799030065536
67,25.310598373413086,24.564870834350586,27.048219680786133,3.0,0.9,-4.531819820404053,4.531819820404053,4.531819820404053,240.03981012105942
68,24.569684982299805,27.09028434753418,24.785995483398438,3.0,0.9,-4.309415340423584,4.309415340423584,4.309415340423584,244.349225461483
69,23.620826721191406,29.518234252929688,23.56903839111328,3.0,0.9,-4.333987236022949,4.333987236022949,4.333987236022949,248.68321269750595
70,24.665592193603516,29.728904724121094,25.935087203979492,3.0,0.9,-4.181183815002441,4.181183815002441,4.181183815002441,252.8643965125084
71,22.730867385864258,28.971202850341797,23.087921142578125,3.0,0.9,-4.569900035858154,4.569900035858154,4.569900035858154,257.43429654836655
72,23.054962158203125,28.988046646118164,24.41054344177246,3.0,0.9,-4.058125972747803,4.058125972747803,4.058125972747803,261.49242252111435
73,23.96980094909668,28.537059783935547,21.669212341308594,3.0,0.9,-4.05139684677124,4.05139684677124,4.05139684677124,265.5438193678856
74,26.554697036743164,30.60999870300293,21.105867385864258,3.0,0.9,-4.0500946044921875,4.0500946044921875,4.0500946044921875,269.5939139723778
75,28.52465057373047,28.555200576782227,24.10072135925293,3.0,0.9,-4.03351354598999,4.03351354598999,4.03351354598999,273.62742751836777
76,28.65032386779785,30.103456497192383,21.803421020507812,3.0,0.9,-4.047264575958252,4.047264575958252,4.047264575958252,277.674692094326
77,30.513248443603516,29.527990341186523,23.50054168701172,2.0,0.9,-5.066392421722412,5.066392421722412,5.066392421722412,282.74108451604843
78,29.537250518798828,28.047704696655273,25.183944702148438,2.0,0.9,-4.058549404144287,4.058549404144287,4.058549404144287,286.7996339201927
79,30.302413940429688,28.92632484436035,24.46845817565918,2.0,0.9,-4.199224472045898,4.199224472045898,4.199224472045898,290.9988583922386
80,30.39189338684082,25.322525024414062,27.55101203918457,2.0,0.9,-3.8442459106445312,3.8442459106445312,3.8442459106445312,294.84310430288315
81,30.368865966796875,25.083396911621094,28.28581428527832,2.0,0.9,-3.4989094734191895,3.4989094734191895,3.4989094734191895,298.34201377630234
82,29.86469841003418,24.69891357421875,33.74125671386719,1.0,0.9,-3.8014283180236816,3.8014283180236816,3.8014283180236816,302.143442094326
83,28.821733474731445,25.721010208129883,32.412227630615234,1.0,0.9,-3.3482930660247803,3.3482930660247803,3.3482930660247803,305.4917351603508
84,28.477256774902344,24.73851776123047,37.504241943359375,2.0,0.9,-3.2113707065582275,3.2113707065582275,3.2113707065582275,308.703105866909
85,26.985578536987305,21.942094802856445,37.75294876098633,1.0,0.9,-3.59521484375,3.59521484375,3.59521484375,312.298320710659
86,25.372631072998047,23.295875549316406,36.50522994995117,1.0,0.9,-3.1238746643066406,3.1238746643066406,3.1238746643066406,315.42219537496567
87,25.19715118408203,22.81454086303711,38.714473724365234,1.0,0.9,-3.066812038421631,3.066812038421631,3.066812038421631,318.4890074133873
88,25.79428482055664,20.812238693237305,37.469303131103516,2.0,0.9,-3.3376646041870117,3.3376646041870117,3.3376646041870117,321.8266720175743
89,24.19989585876465,23.29526710510254,36.57133865356445,2.0,0.9,-4.658544540405273,4.658544540405273,4.658544540405273,326.4852165579796
90,24.138521194458008,25.025360107421875,34.550086975097656,2.0,0.9,-4.097379207611084,4.097379207611084,4.097379207611084,330.58259576559067
91,22.737539291381836,24.207550048828125,29.820476531982422,3.0,0.9,-4.293221950531006,4.293221950531006,4.293221950531006,334.8758177161217
92,21.900638580322266,27.719402313232422,30.2507266998291,2.0,0.9,-4.635105609893799,4.635105609893799,4.635105609893799,339.5109233260155
93,23.378238677978516,30.46796417236328,26.352066040039062,3.0,0.9,-4.24343204498291,4.24343204498291,4.24343204498291,343.7543553709984
94,22.316730499267578,31.190406799316406,28.761367797851562,3.0,0.9,-4.35761833190918,4.35761833190918,4.35761833190918,348.11197370290756
95,21.76744270324707,33.228729248046875,26.92940330505371,3.0,0.9,-4.054736614227295,4.054736614227295,4.054736614227295,352.16671031713486
96,23.341899871826172,36.8427619934082,25.601591110229492,3.0,0.9,-4.052868366241455,4.052868366241455,4.052868366241455,356.2195786833763
97,26.223190307617188,37.055747985839844,24.302841186523438,3.0,0.9,-4.05139684677124,4.05139684677124,4.05139684677124,360.27097553014755
98,26.9084415435791,37.92030334472656,22.40764045715332,3.0,0.9,-4.0500946044921875,4.0500946044921875,4.0500946044921875,364.32107013463974
99,29.98191261291504,37.04380416870117,25.256452560424805,3.0,0.9,-4.048736095428467,4.048736095428467,4.048736095428467,368.3698062300682
100,31.319395065307617,36.91518783569336,22.691431045532227,3.0,0.9,-4.953211307525635,4.953211307525635,4.953211307525635,373.32301753759384
101,34.25667953491211,34.66511154174805,23.873722076416016,3.0,0.9,-4.0455522537231445,4.0455522537231445,4.0455522537231445,377.368569791317
102,36.11043167114258,32.93619155883789,26.62993812561035,2.0,0.9,-4.7771453857421875,4.7771453857421875,4.7771453857421875,382.1457151770592
103,35.52654266357422,29.59743309020996,25.07056427001953,1.0,0.9,-5.105473518371582,5.105473518371582,5.105473518371582,387.25118869543076
104,36.71644973754883,28.02680206298828,29.518798828125,1.0,0.9,-3.965371608734131,3.965371608734131,3.965371608734131,391.2165603041649
105,36.415802001953125,27.424407958984375,31.17821502685547,1.0,0.9,-3.202803373336792,3.202803373336792,3.202803373336792,394.4193636775017
106,35.983421325683594,28.806644439697266,33.90399169921875,1.0,0.9,-2.6822502613067627,2.6822502613067627,2.6822502613067627,397.10161393880844
107,36.46729278564453,27.0466251373291,35.25664138793945,1.0,0.9,-2.7723090648651123,2.7723090648651123,2.7723090648651123,399.87392300367355
108,34.81806945800781,26.178836822509766,36.38835906982422,1.0,0.9,-2.7318191528320312,2.7318191528320312,2.7318191528320312,402.6057421565056
109,30.437631607055664,25.26000213623047,37.732521057128906,1.0,0.9,-2.92478609085083,2.92478609085083,2.92478609085083,405.5305282473564
110,28.38143539428711,25.30403709411621,34.79153060913086,1.0,0.9,-2.802767753601074,2.802767753601074,2.802767753601074,408.3332960009575
111,28.929262161254883,22.27547836303711,38.325748443603516,1.0,0.9,-3.113419532775879,3.113419532775879,3.113419532775879,411.44671553373337
112,26.98426628112793,24.110872268676758,35.4407958984375,2.0,0.9,-3.214203119277954,3.214203119277954,3.214203119277954,414.6609186530113
113,26.18059539794922,22.38082504272461,36.54132080078125,2.0,0.9,-4.5935378074646,4.5935378074646,4.5935378074646,419.2544564604759
114,26.27850914001465,24.771772384643555,34.500221252441406,3.0,0.9,-4.069696426391602,4.069696426391602,4.069696426391602,423.3241528868675
115,24.615692138671875,25.4315128326416,30.627981185913086,3.0,0.9,-4.45332670211792,4.45332670211792,4.45332670211792,427.77747958898544
116,23.635055541992188,27.33710479736328,28.31007957458496,3.0,0.9,-4.145629405975342,4.145629405975342,4.145629405975342,431.9231089949608
117,23.725305557250977,31.16397476196289,27.165016174316406,3.0,0.9,-4.062321662902832,4.062321662902832,4.062321662902832,435.9854306578636
118,22.86474609375,32.37528610229492,26.078594207763672,3.0,0.9,-4.2953925132751465,4.2953925132751465,4.2953925132751465,440.28082317113876
119,23.96980094909668,33.143375396728516,25.033390045166016,3.0,0.9,-4.290975093841553,4.290975093841553,4.290975093841553,444.5717982649803
120,25.60719871520996,34.647789001464844,27.476337432861328,3.0,0.9,-4.052867889404297,4.052867889404297,4.052867889404297,448.6246661543846
121,25.965471267700195,37.170372009277344,23.95566177368164,3.0,0.9,-4.051396369934082,4.051396369934082,4.051396369934082,452.6760625243187
122,29.05974769592285,37.998435974121094,25.032817840576172,3.0,0.9,-4.0500946044921875,4.0500946044921875,4.0500946044921875,456.7261571288109
123,31.081096649169922,37.857940673828125,25.216571807861328,3.0,0.9,-4.048736095428467,4.048736095428467,4.048736095428467,460.77489322423935
124,32.09334182739258,36.78933334350586,21.990598678588867,3.0,0.9,-4.047264575958252,4.047264575958252,4.047264575958252,464.8221578001976
125,34.574337005615234,35.1914176940918,23.140274047851562,3.0,0.9,-4.651066303253174,4.651066303253174,4.651066303253174,469.4732241034508
126,34.379638671875,34.03438949584961,24.099529266357422,2.0,0.9,-8.719127655029297,8.719127655029297,8.719127655029297,478.1923517584801
127,36.24886703491211,29.687652587890625,25.13597869873047,2.0,0.9,-3.8009257316589355,3.8009257316589355,3.8009257316589355,481.993277490139
128,36.86213302612305,29.639936447143555,30.184885025024414,3.0,0.9,-3.479220390319824,3.479220390319824,3.479220390319824,485.47249788045883
129,37.087806701660156,29.386459350585938,29.754741668701172,2.0,0.9,-7.8720703125,7.8720703125,7.8720703125,493.34456819295883
130,36.31307601928711,28.883312225341797,33.2639045715332,2.0,0.9,-2.861576795578003,2.861576795578003,2.861576795578003,496.20614498853683
131,35.14752960205078,27.463632583618164,35.9144287109375,2.0,0.9,-2.5363645553588867,2.5363645553588867,2.5363645553588867,498.7425095438957
132,33.4336051940918,26.475318908691406,34.55887222290039,1.0,0.9,-2.5081920623779297,2.5081920623779297,2.5081920623779297,501.25070160627365
133,30.58594512939453,24.877471923828125,38.36467361450195,1.0,0.9,-2.497877836227417,2.497877836227417,2.497877836227417,503.74857944250107
134,29.71558380126953,24.323965072631836,36.70235824584961,1.0,0.9,-3.0541069507598877,3.0541069507598877,3.0541069507598877,506.80268639326096
135,29.30010414123535,22.43350601196289,35.43971252441406,1.0,0.9,-2.8031086921691895,2.8031086921691895,2.8031086921691895,509.60579508543015
136,27.670652389526367,24.175657272338867,34.770301818847656,1.0,0.9,-3.111112594604492,3.111112594604492,3.111112594604492,512.7169076800346
137,27.029829025268555,21.78578758239746,35.05714797973633,2.0,0.9,-5.486420154571533,5.486420154571533,5.486420154571533,518.2033278346062
138,25.749034881591797,23.239362716674805,33.84115982055664,3.0,0.9,-4.617431163787842,4.617431163787842,4.617431163787842,522.820758998394
139,24.244325637817383,27.653419494628906,28.344554901123047,2.0,0.9,-5.336688995361328,5.336688995361328,5.336688995361328,528.1574479937553
140,24.755186080932617,29.239412307739258,28.293006896972656,3.0,0.9,-11.39267349243164,11.39267349243164,11.39267349243164,539.550121486187
141,23.77093505859375,29.430171966552734,26.9681453704834,3.0,0.9,-4.478479862213135,4.478479862213135,4.478479862213135,544.0286013484001
142,22.09107208251953,32.03435516357422,26.55787467956543,3.0,0.9,-4.1201677322387695,4.1201677322387695,4.1201677322387695,548.1487690806389
143,23.779193878173828,34.13780975341797,25.700742721557617,3.0,0.9,-4.054736137390137,4.054736137390137,4.054736137390137,552.203505218029
144,24.79067039489746,35.62010192871094,23.347654342651367,3.0,0.9,-4.052867889404297,4.052867889404297,4.052867889404297,556.2563731074333
145,26.49100685119629,36.973167419433594,21.56848907470703,3.0,0.9,-4.285266876220703,4.285266876220703,4.285266876220703,560.541639983654
146,29.42584228515625,35.48434829711914,24.335453033447266,3.0,0.9,-4.037426948547363,4.037426948547363,4.037426948547363,564.5790669322014
147,30.359115600585938,36.972808837890625,20.94701385498047,3.0,0.9,-4.03351354598999,4.03351354598999,4.03351354598999,568.6125804781914
148,33.1875,36.24211883544922,22.586719512939453,3.0,0.9,-4.047264575958252,4.047264575958252,4.047264575958252,572.6598450541496
149,34.939022064208984,34.997371673583984,21.05629539489746,3.0,0.9,-4.043669700622559,4.043669700622559,4.043669700622559,576.7035147547722
150,36.01793670654297,33.511802673339844,22.454666137695312,2.0,0.9,-4.956206321716309,4.956206321716309,4.956206321716309,581.6597210764885
151,35.47596740722656,28.541418075561523,27.895782470703125,2.0,0.9,-4.085733890533447,4.085733890533447,4.085733890533447,585.7454549670219
152,36.9803466796875,28.546127319335938,26.52387046813965,3.0,0.9,-5.189323902130127,5.189323902130127,5.189323902130127,590.9347788691521
153,37.754268646240234,29.359573364257812,30.326139450073242,2.0,0.9,-3.1279854774475098,3.1279854774475098,3.1279854774475098,594.0627643465996
154,37.399635314941406,26.278757095336914,32.21767044067383,2.0,0.9,-2.925924777984619,2.925924777984619,2.925924777984619,596.9886891245842
155,34.05582046508789,26.753890991210938,34.27780532836914,2.0,0.9,-8.22941780090332,8.22941780090332,8.22941780090332,605.2181069254875
156,32.321659088134766,25.285051345825195,37.45802688598633,2.0,0.9,-3.6659932136535645,3.6659932136535645,3.6659932136535645,608.8841001391411
157,30.37030601501465,23.194061279296875,37.70307922363281,2.0,0.9,-3.2073419094085693,3.2073419094085693,3.2073419094085693,612.0914420485497
158,29.39150619506836,23.966524124145508,35.25669479370117,2.0,0.9,-2.9492435455322266,2.9492435455322266,2.9492435455322266,615.0406855940819
159,28.84955596923828,22.769224166870117,36.36337661743164,2.0,0.9,-3.1065661907196045,3.1065661907196045,3.1065661907196045,618.1472517848015
160,26.8924617767334,22.308012008666992,34.45335388183594,3.0,0.9,-3.733098030090332,3.733098030090332,3.733098030090332,621.8803498148918
161,25.545515060424805,22.4050350189209,34.973514556884766,3.0,0.9,-5.159327030181885,5.159327030181885,5.159327030181885,627.0396768450737
162,25.59680938720703,24.762420654296875,34.27386474609375,3.0,0.9,-4.776994705200195,4.776994705200195,4.776994705200195,631.8166715502739
163,23.87181854248047,26.677417755126953,30.38220977783203,3.0,0.9,-4.398221015930176,4.398221015930176,4.398221015930176,636.2148925662041
164,23.603031158447266,27.33544158935547,29.58955955505371,3.0,0.9,-5.130013465881348,5.130013465881348,5.130013465881348,641.3449060320854
165,22.23967933654785,30.68698501586914,26.821191787719727,3.0,0.9,-4.24343204498291,4.24343204498291,4.24343204498291,645.5883380770683
166,21.385894775390625,31.680030822753906,28.20552635192871,3.0,0.9,-4.059151649475098,4.059151649475098,4.059151649475098,649.6474897265434
167,21.85829734802246,35.66522979736328,26.848377227783203,3.0,0.9,-4.054736614227295,4.054736614227295,4.054736614227295,653.7022263407707
168,22.972484588623047,35.133060455322266,26.78997802734375,3.0,0.9,-4.052867889404297,4.052867889404297,4.052867889404297,657.755094230175
169,25.298280715942383,35.37400817871094,23.445667266845703,3.0,0.9,-4.05139684677124,4.05139684677124,4.05139684677124,661.8064910769463
170,28.2839298248291,36.209224700927734,22.48200225830078,3.0,0.9,-4.0500946044921875,4.0500946044921875,4.0500946044921875,665.8565856814384
171,30.52032470703125,36.43300247192383,22.32391357421875,3.0,0.9,-4.048736095428467,4.048736095428467,4.048736095428467,669.9053217768669
172,32.07597351074219,35.51095199584961,25.167821884155273,3.0,0.9,-4.047264575958252,4.047264575958252,4.047264575958252,673.9525863528252
173,33.76531982421875,36.2360725402832,24.992233276367188,3.0,0.9,-6.615196228027344,6.615196228027344,6.615196228027344,680.5677825808525
174,35.70541763305664,33.48026657104492,24.073688507080078,3.0,0.9,-4.08299446105957,4.08299446105957,4.08299446105957,684.6507770419121
175,37.00983428955078,30.084522247314453,28.11170196533203,2.0,0.9,-3.8502931594848633,3.8502931594848633,3.8502931594848633,688.5010702013969
176,35.91468811035156,27.887731552124023,30.76629638671875,2.0,0.9,-4.867539405822754,4.867539405822754,4.867539405822754,693.3686096072197
177,37.24320602416992,28.35930061340332,29.431045532226562,1.0,0.9,-3.074777841567993,3.074777841567993,3.074777841567993,696.4433874487877
178,36.825077056884766,28.279865264892578,31.398635864257812,1.0,0.9,-2.7912099361419678,2.7912099361419678,2.7912099361419678,699.2345973849297
179,34.456382751464844,27.278196334838867,32.9216423034668,1.0,0.9,-2.656594753265381,2.656594753265381,2.656594753265381,701.891192138195
180,33.939781188964844,25.137474060058594,36.386619567871094,1.0,0.9,-2.5562450885772705,2.5562450885772705,2.5562450885772705,704.4474372267723
181,29.318401336669922,25.820274353027344,37.77920150756836,1.0,0.9,-2.8085246086120605,2.8085246086120605,2.8085246086120605,707.2559618353844
182,29.846899032592773,25.566377639770508,36.683475494384766,2.0,0.9,-2.7186975479125977,2.7186975479125977,2.7186975479125977,709.974659383297
183,28.11516571044922,24.403268814086914,37.56632614135742,1.0,0.9,-2.8618314266204834,2.8618314266204834,2.8618314266204834,712.8364908099174
184,27.473041534423828,22.007089614868164,35.85948181152344,1.0,0.9,-3.1419193744659424,3.1419193744659424,3.1419193744659424,715.9784101843834
185,26.669593811035156,23.171281814575195,35.932106018066406,3.0,0.9,-3.6903014183044434,3.6903014183044434,3.6903014183044434,719.6687116026878
186,26.2066707611084,24.10968017578125,30.88336181640625,3.0,0.9,-4.380147933959961,4.380147933959961,4.380147933959961,724.0488595366478
187,25.66185188293457,27.80126190185547,28.82986831665039,3.0,0.9,-4.757093906402588,4.757093906402588,4.757093906402588,728.8059534430504
188,24.105682373046875,28.97125244140625,27.535558700561523,3.0,0.9,-4.542125225067139,4.542125225067139,4.542125225067139,733.3480786681175
189,24.59143829345703,31.932918548583984,25.029809951782227,3.0,0.9,-4.24343204498291,4.24343204498291,4.24343204498291,737.5915107131004
190,23.49220085144043,33.22065353393555,28.252988815307617,2.0,0.9,-4.059151649475098,4.059151649475098,4.059151649475098,741.6506623625755
191,22.709657669067383,33.966102600097656,26.57274627685547,2.0,0.9,-4.054736614227295,4.054736614227295,4.054736614227295,745.7053989768028
192,23.755020141601562,36.50587844848633,26.359708786010742,3.0,0.9,-4.3694167137146,4.3694167137146,4.3694167137146,750.0748156905174
193,27.131723403930664,35.801998138427734,22.974319458007812,3.0,0.9,-4.043735980987549,4.043735980987549,4.043735980987549,754.118551671505
194,28.82616424560547,37.31013107299805,22.472795486450195,3.0,0.9,-4.0500946044921875,4.0500946044921875,4.0500946044921875,758.1686462759972
195,30.105316162109375,37.628173828125,24.11822509765625,3.0,0.9,-4.048736095428467,4.048736095428467,4.048736095428467,762.2173823714256
196,32.405967712402344,36.75408172607422,24.247671127319336,3.0,0.9,-4.047264575958252,4.047264575958252,4.047264575958252,766.2646469473839
197,34.67584228515625,34.96104049682617,25.30830955505371,3.0,0.9,-4.0474348068237305,4.0474348068237305,4.0474348068237305,770.3120817542076
198,35.26667785644531,33.462215423583984,25.779878616333008,3.0,0.9,-4.875787258148193,4.875787258148193,4.875787258148193,775.1878690123558
199,36.55129623413086,30.417604446411133,27.839460372924805,3.0,0.9,-3.7965922355651855,3.7965922355651855,3.7965922355651855,778.984461247921
200,36.05146789550781,28.41863441467285,29.588911056518555,3.0,0.9,-5.095600128173828,5.095600128173828,5.095600128173828,784.0800613760948
201,36.91128921508789,25.65974998474121,30.13573455810547,3.0,0.9,-3.068344831466675,3.068344831466675,3.068344831466675,787.1484062075615
202,35.90711212158203,27.357892990112305,33.323150634765625,2.0,0.9,-2.7719473838806152,2.7719473838806152,2.7719473838806152,789.9203535914421
203,34.6002082824707,27.202871322631836,34.92627716064453,2.0,0.9,-3.1547515392303467,3.1547515392303467,3.1547515392303467,793.0751051306725
