time_step,occupant_count,weather_predicted_1,weather_predicted_2,weather_predicted_3,action_value,reward,net_consumption_kwh,grid_import_kwh,cumulative_grid_import_kwh
18,24.893062591552734,24.26433563232422,34.77935791015625,3.0,0.5,-2.5173251628875732,2.5173251628875732,2.5173251628875732,25.928915679454803
19,26.027912139892578,27.67641830444336,31.51157569885254,3.0,0.5,-3.131718397140503,3.131718397140503,3.131718397140503,29.060634076595306
20,23.88933753967285,28.889352798461914,30.255563735961914,2.0,0.5,-2.583674430847168,2.583674430847168,2.583674430847168,31.644308507442474
21,24.212108612060547,32.685760498046875,32.217403411865234,2.0,0.5,-2.991377115249634,2.991377115249634,2.991377115249634,34.63568562269211
22,23.86545181274414,33.53693771362305,28.455322265625,2.0,0.5,-2.4763197898864746,2.4763197898864746,2.4763197898864746,37.11200541257858
23,25.31902313232422,35.41936492919922,27.42836570739746,2.0,0.5,-2.410888671875,2.410888671875,2.410888671875,39.52289408445358
24,24.826820373535156,38.48764419555664,26.9305419921875,2.0,0.5,-2.40902042388916,2.40902042388916,2.40902042388916,41.93191450834274
25,28.00714111328125,40.087215423583984,26.822914123535156,2.0,0.5,-2.407548666000366,2.407548666000366,2.407548666000366,44.33946317434311
26,28.57555389404297,39.17287063598633,26.50530433654785,2.0,0.5,-2.4062469005584717,2.4062469005584717,2.4062469005584717,46.74571007490158
27,31.37348747253418,41.76142501831055,25.137737274169922,2.0,0.5,-2.404888391494751,2.404888391494751,2.404888391494751,49.15059846639633
28,34.88600158691406,38.33061981201172,23.993776321411133,3.0,0.5,-3.4095041751861572,3.4095041751861572,3.4095041751861572,52.56010264158249
29,36.86639404296875,39.303749084472656,26.7748966217041,3.0,0.5,-3.4206624031066895,3.4206624031066895,3.4206624031066895,55.98076504468918
30,38.79588317871094,35.60645294189453,26.333538055419922,3.0,0.5,-3.384955644607544,3.384955644607544,3.384955644607544,59.36572068929672
31,39.334327697753906,31.81372833251953,26.191482543945312,3.0,0.5,-2.132779121398926,2.132779121398926,2.132779121398926,61.49849981069565
32,40.44803237915039,32.68168258666992,28.218564987182617,2.0,0.5,-1.693311095237732,1.693311095237732,1.693311095237732,63.19181090593338
33,40.09043502807617,31.40363883972168,31.02239227294922,2.0,0.5,-1.6229748725891113,1.6229748725891113,1.6229748725891113,64.81478577852249
34,39.0451774597168,28.666231155395508,30.647628784179688,2.0,0.5,-2.117464065551758,2.117464065551758,2.117464065551758,66.93224984407425
35,37.700897216796875,28.19200897216797,34.188201904296875,2.0,0.5,-2.377275228500366,2.377275228500366,2.377275228500366,69.30952507257462
36,36.22551345825195,27.482831954956055,29.897132873535156,2.0,0.5,-6.852179527282715,6.852179527282715,6.852179527282715,76.16170459985733
37,31.754718780517578,25.527334213256836,30.430633544921875,3.0,0.5,-3.8069448471069336,3.8069448471069336,3.8069448471069336,79.96864944696426
38,31.456697463989258,25.747562408447266,33.167755126953125,2.0,0.5,-1.5404163599014282,1.5404163599014282,1.5404163599014282,81.50906580686569
39,30.16349220275879,25.19240379333496,32.78379821777344,1.0,0.5,-1.399733543395996,1.399733543395996,1.399733543395996,82.90879935026169
40,29.508760452270508,25.032678604125977,29.296117782592773,1.0,0.5,-2.5025556087493896,2.5025556087493896,2.5025556087493896,85.41135495901108
41,28.510482788085938,25.21206283569336,30.36683464050293,1.0,0.5,-1.9090077877044678,1.9090077877044678,1.9090077877044678,87.32036274671555
42,27.478328704833984,26.46356201171875,28.79623794555664,2.0,0.5,-3.163917303085327,3.163917303085327,3.163917303085327,90.48428004980087
43,26.319719314575195,27.457319259643555,26.47549057006836,3.0,0.5,-2.81315541267395,2.81315541267395,2.81315541267395,93.29743546247482
44,26.500879287719727,29.38753318786621,25.490455627441406,3.0,0.5,-4.345648288726807,4.345648288726807,4.345648288726807,97.64308375120163
45,24.340866088867188,29.288177490234375,24.323116302490234,3.0,0.5,-2.6901395320892334,2.6901395320892334,2.6901395320892334,100.33322328329086
46,25.656776428222656,32.226802825927734,24.608051300048828,3.0,0.5,-2.5983519554138184,2.5983519554138184,2.5983519554138184,102.93157523870468
47,24.162153244018555,31.605932235717773,26.663084030151367,3.0,0.5,-2.429795026779175,2.429795026779175,2.429795026779175,105.36137026548386
48,24.533361434936523,31.768985748291016,26.551668167114258,2.0,0.5,-2.40902042388916,2.40902042388916,2.40902042388916,107.77039068937302
49,25.998504638671875,32.67228698730469,24.62835693359375,2.0,0.5,-2.407548666000366,2.407548666000366,2.407548666000366,110.17793935537338
50,27.50897979736328,30.415346145629883,25.495861053466797,2.0,0.5,-2.4062469005584717,2.4062469005584717,2.4062469005584717,112.58418625593185
51,31.186534881591797,30.568992614746094,25.32501792907715,2.0,0.5,-2.3896658420562744,2.3896658420562744,2.3896658420562744,114.97385209798813
52,33.02885437011719,31.698322296142578,22.673919677734375,3.0,0.5,-2.403416872024536,2.403416872024536,2.403416872024536,117.37726897001266
53,31.298826217651367,29.21026611328125,25.28813934326172,3.0,0.5,-2.4035866260528564,2.4035866260528564,2.4035866260528564,119.78085559606552
54,31.442840576171875,27.416725158691406,22.024389266967773,3.0,0.5,-2.357393264770508,2.357393264770508,2.357393264770508,122.13824886083603
55,31.616512298583984,25.733945846557617,24.24337387084961,3.0,0.5,-2.5745387077331543,2.5745387077331543,2.5745387077331543,124.71278756856918
56,31.77128791809082,27.34591293334961,26.613784790039062,3.0,0.5,-2.84958553314209,2.84958553314209,2.84958553314209,127.56237310171127
57,32.21741485595703,26.17450714111328,27.51603126525879,3.0,0.5,-1.5144482851028442,1.5144482851028442,1.5144482851028442,129.07682138681412
58,31.85741424560547,24.563228607177734,27.660181045532227,3.0,0.5,-1.210247278213501,1.210247278213501,1.210247278213501,130.28706866502762
59,30.916011810302734,24.32691192626953,30.527101516723633,2.0,0.5,-1.010774850845337,1.010774850845337,1.010774850845337,131.29784351587296
60,29.429338455200195,23.794841766357422,30.871402740478516,2.0,0.5,-0.968116044998169,0.968116044998169,0.968116044998169,132.26595956087112
61,27.617210388183594,25.21373748779297,28.603862762451172,2.0,0.5,-1.290348768234253,1.290348768234253,1.290348768234253,133.55630832910538
62,26.422304153442383,23.925342559814453,27.71474266052246,2.0,0.5,-1.3718637228012085,1.3718637228012085,1.3718637228012085,134.92817205190659
63,25.946805953979492,24.122074127197266,31.42890739440918,2.0,0.5,-3.6161797046661377,3.6161797046661377,3.6161797046661377,138.54435175657272
64,25.125181198120117,23.619972229003906,27.688640594482422,2.0,0.5,-2.9555418491363525,2.9555418491363525,2.9555418491363525,141.49989360570908
65,24.34014892578125,24.682165145874023,30.120346069335938,2.0,0.5,-2.1987667083740234,2.1987667083740234,2.1987667083740234,143.6986603140831
66,24.045238494873047,22.4926700592041,27.32826042175293,3.0,0.5,-3.041545867919922,3.041545867919922,3.041545867919922,146.74020618200302
67,25.310598373413086,24.564870834350586,27.048219680786133,3.0,0.5,-2.887971878051758,2.887971878051758,2.887971878051758,149.62817806005478
68,24.569684982299805,27.09028434753418,24.785995483398438,3.0,0.5,-2.665567398071289,2.665567398071289,2.665567398071289,152.29374545812607
69,23.620826721191406,29.518234252929688,23.56903839111328,3.0,0.5,-2.6901395320892334,2.6901395320892334,2.6901395320892334,154.9838849902153
70,24.665592193603516,29.728904724121094,25.935087203979492,3.0,0.5,-2.5373358726501465,2.5373358726501465,2.5373358726501465,157.52122086286545
71,22.730867385864258,28.971202850341797,23.087921142578125,3.0,0.5,-2.9260518550872803,2.9260518550872803,2.9260518550872803,160.44727271795273
72,23.054962158203125,28.988046646118164,24.41054344177246,3.0,0.5,-2.4142777919769287,2.4142777919769287,2.4142777919769287,162.86155050992966
73,23.96980094909668,28.537059783935547,21.669212341308594,3.0,0.5,-2.407548666000366,2.407548666000366,2.407548666000366,165.26909917593002
74,26.554697036743164,30.60999870300293,21.105867385864258,3.0,0.5,-2.4062469005584717,2.4062469005584717,2.4062469005584717,167.6753460764885
75,28.52465057373047,28.555200576782227,24.10072135925293,3.0,0.5,-2.3896658420562744,2.3896658420562744,2.3896658420562744,170.06501191854477
76,28.65032386779785,30.103456497192383,21.803421020507812,3.0,0.5,-2.403416872024536,2.403416872024536,2.403416872024536,172.4684287905693
77,30.513248443603516,29.527990341186523,23.50054168701172,2.0,0.5,-3.4225449562072754,3.4225449562072754,3.4225449562072754,175.89097374677658
78,29.537250518798828,28.047704696655273,25.183944702148438,2.0,0.5,-2.4147017002105713,2.4147017002105713,2.4147017002105713,178.30567544698715
79,30.302413940429688,28.92632484436035,24.46845817565918,2.0,0.5,-2.5553765296936035,2.5553765296936035,2.5553765296936035,180.86105197668076
80,30.39189338684082,25.322525024414062,27.55101203918457,2.0,0.5,-2.2003979682922363,2.2003979682922363,2.2003979682922363,183.061449944973
81,30.368865966796875,25.083396911621094,28.28581428527832,2.0,0.5,-1.855061650276184,1.855061650276184,1.855061650276184,184.91651159524918
82,29.86469841003418,24.69891357421875,33.74125671386719,1.0,0.5,-2.1575803756713867,2.1575803756713867,2.1575803756713867,187.07409197092056
83,28.821733474731445,25.721010208129883,32.412227630615234,1.0,0.5,-1.704445481300354,1.704445481300354,1.704445481300354,188.77853745222092
84,28.477256774902344,24.73851776123047,37.504241943359375,2.0,0.5,-1.5675231218338013,1.5675231218338013,1.5675231218338013,190.34606057405472
85,26.985578536987305,21.942094802856445,37.75294876098633,1.0,0.5,-1.951366901397705,1.951366901397705,1.951366901397705,192.29742747545242
86,25.372631072998047,23.295875549316406,36.50522994995117,1.0,0.5,-1.4800269603729248,1.4800269603729248,1.4800269603729248,193.77745443582535
87,25.19715118408203,22.81454086303711,38.714473724365234,1.0,0.5,-1.4229642152786255,1.4229642152786255,1.4229642152786255,195.20041865110397
88,25.79428482055664,20.812238693237305,37.469303131103516,2.0,0.5,-1.6938166618347168,1.6938166618347168,1.6938166618347168,196.8942353129387
89,24.19989585876465,23.29526710510254,36.57133865356445,2.0,0.5,-3.0146965980529785,3.0146965980529785,3.0146965980529785,199.90893191099167
90,24.138521194458008,25.025360107421875,34.550086975097656,2.0,0.5,-2.4535317420959473,2.4535317420959473,2.4535317420959473,202.36246365308762
91,22.737539291381836,24.207550048828125,29.820476531982422,3.0,0.5,-2.649374485015869,2.649374485015869,2.649374485015869,205.01183813810349
92,21.900638580322266,27.719402313232422,30.2507266998291,2.0,0.5,-2.991257667541504,2.991257667541504,2.991257667541504,208.003095805645
93,23.378238677978516,30.46796417236328,26.352066040039062,3.0,0.5,-2.5995841026306152,2.5995841026306152,2.5995841026306152,210.6026799082756
94,22.316730499267578,31.190406799316406,28.761367797851562,3.0,0.5,-2.7137703895568848,2.7137703895568848,2.7137703895568848,213.3164502978325
95,21.76744270324707,33.228729248046875,26.92940330505371,3.0,0.5,-2.410888671875,2.410888671875,2.410888671875,215.7273389697075
96,23.341899871826172,36.8427619934082,25.601591110229492,3.0,0.5,-2.40902042388916,2.40902042388916,2.40902042388916,218.13635939359665
97,26.223190307617188,37.055747985839844,24.302841186523438,3.0,0.5,-2.407548666000366,2.407548666000366,2.407548666000366,220.54390805959702
98,26.9084415435791,37.92030334472656,22.40764045715332,3.0,0.5,-2.4062469005584717,2.4062469005584717,2.4062469005584717,222.9501549601555
99,29.98191261291504,37.04380416870117,25.256452560424805,3.0,0.5,-2.404888391494751,2.404888391494751,2.404888391494751,225.35504335165024
100,31.319395065307617,36.91518783569336,22.691431045532227,3.0,0.5,-3.309363842010498,3.309363842010498,3.309363842010498,228.66440719366074
101,34.25667953491211,34.66511154174805,23.873722076416016,3.0,0.5,-2.4017043113708496,2.4017043113708496,2.4017043113708496,231.06611150503159
102,36.11043167114258,32.93619155883789,26.62993812561035,2.0,0.5,-3.1332976818084717,3.1332976818084717,3.1332976818084717,234.19940918684006
103,35.52654266357422,29.59743309020996,25.07056427001953,1.0,0.5,-3.461625337600708,3.461625337600708,3.461625337600708,237.66103452444077
104,36.71644973754883,28.02680206298828,29.518798828125,1.0,0.5,-2.321523904800415,2.321523904800415,2.321523904800415,239.98255842924118
105,36.415802001953125,27.424407958984375,31.17821502685547,1.0,0.5,-1.558955430984497,1.558955430984497,1.558955430984497,241.54151386022568
106,35.983421325683594,28.806644439697266,33.90399169921875,1.0,0.5,-1.0384021997451782,1.0384021997451782,1.0384021997451782,242.57991605997086
107,36.46729278564453,27.0466251373291,35.25664138793945,1.0,0.5,-1.1284611225128174,1.1284611225128174,1.1284611225128174,243.70837718248367
108,34.81806945800781,26.178836822509766,36.38835906982422,1.0,0.5,-1.0879713296890259,1.0879713296890259,1.0879713296890259,244.7963485121727
109,30.437631607055664,25.26000213623047,37.732521057128906,1.0,0.5,-1.2809380292892456,1.2809380292892456,1.2809380292892456,246.07728654146194
110,28.38143539428711,25.30403709411621,34.79153060913086,1.0,0.5,-1.1589199304580688,1.1589199304580688,1.1589199304580688,247.23620647192
111,28.929262161254883,22.27547836303711,38.325748443603516,1.0,0.5,-1.469571828842163,1.469571828842163,1.469571828842163,248.70577830076218
112,26.98426628112793,24.110872268676758,35.4407958984375,2.0,0.5,-1.5703552961349487,1.5703552961349487,1.5703552961349487,250.27613359689713
113,26.18059539794922,22.38082504272461,36.54132080078125,2.0,0.5,-2.9496898651123047,2.9496898651123047,2.9496898651123047,253.22582346200943
114,26.27850914001465,24.771772384643555,34.500221252441406,3.0,0.5,-2.4258487224578857,2.4258487224578857,2.4258487224578857,255.65167218446732
115,24.615692138671875,25.4315128326416,30.627981185913086,3.0,0.5,-2.809478998184204,2.809478998184204,2.809478998184204,258.4611511826515
116,23.635055541992188,27.33710479736328,28.31007957458496,3.0,0.5,-2.501781702041626,2.501781702041626,2.501781702041626,260.96293288469315
117,23.725305557250977,31.16397476196289,27.165016174316406,3.0,0.5,-2.418473720550537,2.418473720550537,2.418473720550537,263.3814066052437
118,22.86474609375,32.37528610229492,26.078594207763672,3.0,0.5,-2.6515445709228516,2.6515445709228516,2.6515445709228516,266.03295117616653
119,23.96980094909668,33.143375396728516,25.033390045166016,3.0,0.5,-2.647127628326416,2.647127628326416,2.647127628326416,268.68007880449295
120,25.60719871520996,34.647789001464844,27.476337432861328,3.0,0.5,-2.40902042388916,2.40902042388916,2.40902042388916,271.0890992283821
121,25.965471267700195,37.170372009277344,23.95566177368164,3.0,0.5,-2.407548666000366,2.407548666000366,2.407548666000366,273.4966478943825
122,29.05974769592285,37.998435974121094,25.032817840576172,3.0,0.5,-2.4062469005584717,2.4062469005584717,2.4062469005584717,275.90289479494095
123,31.081096649169922,37.857940673828125,25.216571807861328,3.0,0.5,-2.404888391494751,2.404888391494751,2.404888391494751,278.3077831864357
124,32.09334182739258,36.78933334350586,21.990598678588867,3.0,0.5,-2.403416872024536,2.403416872024536,2.403416872024536,280.71120005846024
125,34.574337005615234,35.1914176940918,23.140274047851562,3.0,0.5,-3.007218599319458,3.007218599319458,3.007218599319458,283.7184186577797
126,34.379638671875,34.03438949584961,24.099529266357422,2.0,0.5,-7.075279712677002,7.075279712677002,7.075279712677002,290.7936983704567
127,36.24886703491211,29.687652587890625,25.13597869873047,2.0,0.5,-2.1570777893066406,2.1570777893066406,2.1570777893066406,292.95077615976334
128,36.86213302612305,29.639936447143555,30.184885025024414,3.0,0.5,-1.8353725671768188,1.8353725671768188,1.8353725671768188,294.78614872694016
129,37.087806701660156,29.386459350585938,29.754741668701172,2.0,0.5,-6.228222370147705,6.228222370147705,6.228222370147705,301.01437109708786
130,36.31307601928711,28.883312225341797,33.2639045715332,2.0,0.5,-1.217729091644287,1.217729091644287,1.217729091644287,302.23210018873215
131,35.14752960205078,27.463632583618164,35.9144287109375,2.0,0.5,-0.8925167322158813,0.8925167322158813,0.8925167322158813,303.12461692094803
132,33.4336051940918,26.475318908691406,34.55887222290039,1.0,0.5,-0.8643440008163452,0.8643440008163452,0.8643440008163452,303.9889609217644
133,30.58594512939453,24.877471923828125,38.36467361450195,1.0,0.5,-0.854030191898346,0.854030191898346,0.854030191898346,304.8429911136627
134,29.71558380126953,24.323965072631836,36.70235824584961,1.0,0.5,-1.4102591276168823,1.4102591276168823,1.4102591276168823,306.2532502412796
135,29.30010414123535,22.43350601196289,35.43971252441406,1.0,0.5,-1.159260869026184,1.159260869026184,1.159260869026184,307.4125111103058
136,27.670652389526367,24.175657272338867,34.770301818847656,1.0,0.5,-1.4672645330429077,1.4672645330429077,1.4672645330429077,308.8797756433487
137,27.029829025268555,21.78578758239746,35.05714797973633,2.0,0.5,-3.8425722122192383,3.8425722122192383,3.8425722122192383,312.72234785556793
138,25.749034881591797,23.239362716674805,33.84115982055664,3.0,0.5,-2.973583221435547,2.973583221435547,2.973583221435547,315.6959310770035
139,24.244325637817383,27.653419494628906,28.344554901123047,2.0,0.5,-3.6928415298461914,3.6928415298461914,3.6928415298461914,319.38877260684967
140,24.755186080932617,29.239412307739258,28.293006896972656,3.0,0.5,-9.748826026916504,9.748826026916504,9.748826026916504,329.1375986337662
141,23.77093505859375,29.430171966552734,26.9681453704834,3.0,0.5,-2.8346316814422607,2.8346316814422607,2.8346316814422607,331.97223031520844
142,22.09107208251953,32.03435516357422,26.55787467956543,3.0,0.5,-2.4763197898864746,2.4763197898864746,2.4763197898864746,334.4485501050949
143,23.779193878173828,34.13780975341797,25.700742721557617,3.0,0.5,-2.410888671875,2.410888671875,2.410888671875,336.8594387769699
144,24.79067039489746,35.62010192871094,23.347654342651367,3.0,0.5,-2.40902042388916,2.40902042388916,2.40902042388916,339.26845920085907
145,26.49100685119629,36.973167419433594,21.56848907470703,3.0,0.5,-2.641418933868408,2.641418933868408,2.641418933868408,341.9098781347275
146,29.42584228515625,35.48434829711914,24.335453033447266,3.0,0.5,-2.3935787677764893,2.3935787677764893,2.3935787677764893,344.30345690250397
147,30.359115600585938,36.972808837890625,20.94701385498047,3.0,0.5,-2.3896658420562744,2.3896658420562744,2.3896658420562744,346.69312274456024
148,33.1875,36.24211883544922,22.586719512939453,3.0,0.5,-2.403416872024536,2.403416872024536,2.403416872024536,349.0965396165848
149,34.939022064208984,34.997371673583984,21.05629539489746,3.0,0.5,-2.3998217582702637,2.3998217582702637,2.3998217582702637,351.49636137485504
150,36.01793670654297,33.511802673339844,22.454666137695312,2.0,0.5,-3.3123586177825928,3.3123586177825928,3.3123586177825928,354.80871999263763
151,35.47596740722656,28.541418075561523,27.895782470703125,2.0,0.5,-2.4418861865997314,2.4418861865997314,2.4418861865997314,357.25060617923737
152,36.9803466796875,28.546127319335938,26.52387046813965,3.0,0.5,-3.545475721359253,3.545475721359253,3.545475721359253,360.7960819005966
153,37.754268646240234,29.359573364257812,30.326139450073242,2.0,0.5,-1.484137773513794,1.484137773513794,1.484137773513794,362.2802196741104
154,37.399635314941406,26.278757095336914,32.21767044067383,2.0,0.5,-1.2820769548416138,1.2820769548416138,1.2820769548416138,363.562296628952
155,34.05582046508789,26.753890991210938,34.27780532836914,2.0,0.5,-6.585570335388184,6.585570335388184,6.585570335388184,370.1478669643402
156,32.321659088134766,25.285051345825195,37.45802688598633,2.0,0.5,-2.0221452713012695,2.0221452713012695,2.0221452713012695,372.1700122356415
157,30.37030601501465,23.194061279296875,37.70307922363281,2.0,0.5,-1.5634938478469849,1.5634938478469849,1.5634938478469849,373.73350608348846
158,29.39150619506836,23.966524124145508,35.25669479370117,2.0,0.5,-1.3053959608078003,1.3053959608078003,1.3053959608078003,375.03890204429626
159,28.84955596923828,22.769224166870117,36.36337661743164,2.0,0.5,-1.4627183675765991,1.4627183675765991,1.4627183675765991,376.50162041187286
160,26.8924617767334,22.308012008666992,34.45335388183594,3.0,0.5,-2.089250087738037,2.089250087738037,2.089250087738037,378.5908704996109
161,25.545515060424805,22.4050350189209,34.973514556884766,3.0,0.5,-3.51547908782959,3.51547908782959,3.51547908782959,382.1063495874405
162,25.59680938720703,24.762420654296875,34.27386474609375,3.0,0.5,-3.1331467628479004,3.1331467628479004,3.1331467628479004,385.2394963502884
163,23.87181854248047,26.677417755126953,30.38220977783203,3.0,0.5,-2.754373073577881,2.754373073577881,2.754373073577881,387.9938694238663
164,23.603031158447266,27.33544158935547,29.58955955505371,3.0,0.5,-3.4861655235290527,3.4861655235290527,3.4861655235290527,391.4800349473953
165,22.23967933654785,30.68698501586914,26.821191787719727,3.0,0.5,-2.5995841026306152,2.5995841026306152,2.5995841026306152,394.07961905002594
166,21.385894775390625,31.680030822753906,28.20552635192871,3.0,0.5,-2.4153037071228027,2.4153037071228027,2.4153037071228027,396.49492275714874
167,21.85829734802246,35.66522979736328,26.848377227783203,3.0,0.5,-2.410888671875,2.410888671875,2.410888671875,398.90581142902374
168,22.972484588623047,35.133060455322266,26.78997802734375,3.0,0.5,-2.40902042388916,2.40902042388916,2.40902042388916,401.3148318529129
169,25.298280715942383,35.37400817871094,23.445667266845703,3.0,0.5,-2.407548666000366,2.407548666000366,2.407548666000366,403.72238051891327
170,28.2839298248291,36.209224700927734,22.48200225830078,3.0,0.5,-2.4062469005584717,2.4062469005584717,2.4062469005584717,406.12862741947174
171,30.52032470703125,36.43300247192383,22.32391357421875,3.0,0.5,-2.404888391494751,2.404888391494751,2.404888391494751,408.5335158109665
172,32.07597351074219,35.51095199584961,25.167821884155273,3.0,0.5,-2.403416872024536,2.403416872024536,2.403416872024536,410.936932682991
173,33.76531982421875,36.2360725402832,24.992233276367188,3.0,0.5,-4.971348285675049,4.971348285675049,4.971348285675049,415.9082809686661
174,35.70541763305664,33.48026657104492,24.073688507080078,3.0,0.5,-2.4391467571258545,2.4391467571258545,2.4391467571258545,418.34742772579193
175,37.00983428955078,30.084522247314453,28.11170196533203,2.0,0.5,-2.2064452171325684,2.2064452171325684,2.2064452171325684,420.5538729429245
176,35.91468811035156,27.887731552124023,30.76629638671875,2.0,0.5,-3.223691701889038,3.223691701889038,3.223691701889038,423.77756464481354
177,37.24320602416992,28.35930061340332,29.431045532226562,1.0,0.5,-1.4309297800064087,1.4309297800064087,1.4309297800064087,425.20849442481995
178,36.825077056884766,28.279865264892578,31.398635864257812,1.0,0.5,-1.1473621129989624,1.1473621129989624,1.1473621129989624,426.3558565378189
179,34.456382751464844,27.278196334838867,32.9216423034668,1.0,0.5,-1.0127471685409546,1.0127471685409546,1.0127471685409546,427.36860370635986
180,33.939781188964844,25.137474060058594,36.386619567871094,1.0,0.5,-0.9123975038528442,0.9123975038528442,0.9123975038528442,428.2810012102127
181,29.318401336669922,25.820274353027344,37.77920150756836,1.0,0.5,-1.164676547050476,1.164676547050476,1.164676547050476,429.4456777572632
182,29.846899032592773,25.566377639770508,36.683475494384766,2.0,0.5,-1.0748494863510132,1.0748494863510132,1.0748494863510132,430.5205272436142
183,28.11516571044922,24.403268814086914,37.56632614135742,1.0,0.5,-1.217983365058899,1.217983365058899,1.217983365058899,431.7385106086731
184,27.473041534423828,22.007089614868164,35.85948181152344,1.0,0.5,-1.4980717897415161,1.4980717897415161,1.4980717897415161,433.2365823984146
185,26.669593811035156,23.171281814575195,35.932106018066406,3.0,0.5,-2.0464537143707275,2.0464537143707275,2.0464537143707275,435.28303611278534
186,26.2066707611084,24.10968017578125,30.88336181640625,3.0,0.5,-2.736299991607666,2.736299991607666,2.736299991607666,438.019336104393
187,25.66185188293457,27.80126190185547,28.82986831665039,3.0,0.5,-3.113245725631714,3.113245725631714,3.113245725631714,441.1325818300247
188,24.105682373046875,28.97125244140625,27.535558700561523,3.0,0.5,-2.898277521133423,2.898277521133423,2.898277521133423,444.03085935115814
189,24.59143829345703,31.932918548583984,25.029809951782227,3.0,0.5,-2.5995841026306152,2.5995841026306152,2.5995841026306152,446.63044345378876
190,23.49220085144043,33.22065353393555,28.252988815307617,2.0,0.5,-2.4153037071228027,2.4153037071228027,2.4153037071228027,449.04574716091156
191,22.709657669067383,33.966102600097656,26.57274627685547,2.0,0.5,-2.410888671875,2.410888671875,2.410888671875,451.45663583278656
192,23.755020141601562,36.50587844848633,26.359708786010742,3.0,0.5,-2.725569009780884,2.725569009780884,2.725569009780884,454.18220484256744
193,27.131723403930664,35.801998138427734,22.974319458007812,3.0,0.5,-2.399888038635254,2.399888038635254,2.399888038635254,456.5820928812027
194,28.82616424560547,37.31013107299805,22.472795486450195,3.0,0.5,-2.4062469005584717,2.4062469005584717,2.4062469005584717,458.98833978176117
195,30.105316162109375,37.628173828125,24.11822509765625,3.0,0.5,-2.404888391494751,2.404888391494751,2.404888391494751,461.3932281732559
196,32.405967712402344,36.75408172607422,24.247671127319336,3.0,0.5,-2.403416872024536,2.403416872024536,2.403416872024536,463.79664504528046
197,34.67584228515625,34.96104049682617,25.30830955505371,3.0,0.5,-2.4035866260528564,2.4035866260528564,2.4035866260528564,466.2002316713333
198,35.26667785644531,33.462215423583984,25.779878616333008,3.0,0.5,-3.2319393157958984,3.2319393157958984,3.2319393157958984,469.4321709871292
199,36.55129623413086,30.417604446411133,27.839460372924805,3.0,0.5,-2.1527442932128906,2.1527442932128906,2.1527442932128906,471.5849152803421
200,36.05146789550781,28.41863441467285,29.588911056518555,3.0,0.5,-3.451751947402954,3.451751947402954,3.451751947402954,475.03666722774506
201,36.91128921508789,25.65974998474121,30.13573455810547,3.0,0.5,-1.4244972467422485,1.4244972467422485,1.4244972467422485,476.4611644744873
