time_step,reward,all_rewards,grid_import_Building_1_kwh,export_Building_1_kwh,grid_import_Building_2_kwh,export_Building_2_kwh,grid_import_Building_3_kwh,export_Building_3_kwh,grid_import_kwh,export_kwh,cumulative_grid_import_kwh,cumulative_export_kwh
12,-7.339865684509277,-127.34236335754395,0.26597872376441956,0.0,0.9704316258430481,0.0,0.7307910919189453,0.0,1.967201441526413,0.0,36.0718182772398,0.0
13,0.0,-127.34236335754395,0.0,1.293045997619629,0.0,0.2805768847465515,0.0,0.6318330764770508,0.0,2.205455958843231,36.0718182772398,2.205455958843231
14,0.0,-127.34236335754395,0.0,0.95054030418396,0.0,0.163893923163414,0.0,0.7738050222396851,0.0,1.888239249587059,36.0718182772398,4.09369520843029
15,-4.596314430236816,-131.93867778778076,0.16432055830955505,0.0,1.0962364673614502,0.0,0.06595885753631592,0.0,1.3265158832073212,0.0,37.39833416044712,4.09369520843029
16,-0.9815128445625305,-132.9201906323433,0.0,0.1696302890777588,0.2912794053554535,0.0,0.0,0.2320985496044159,0.0,0.11044943332672119,37.39833416044712,4.204144641757011
17,-2.0019307136535645,-134.92212134599686,0.1799376904964447,0.0,0.3064201772212982,0.0,0.15006080269813538,0.0,0.6364186704158783,0.0,38.034752830863,4.204144641757011
18,-3.8805410861968994,-138.80266243219376,0.4625154137611389,0.0,0.16118374466896057,0.0,0.7676620483398438,0.0,1.3913612067699432,0.0,39.42611403763294,4.204144641757011
19,-7.471748352050781,-146.27441078424454,1.0769085884094238,0.0,0.3912005126476288,0.0,0.9811120629310608,0.0,2.4492211639881134,0.0,41.875335201621056,4.204144641757011
20,-7.0450544357299805,-153.31946521997452,0.5288646817207336,0.0,0.780853271484375,0.0,1.0705604553222656,0.0,2.3802784085273743,0.0,44.25561361014843,4.204144641757011
21,-10.561378479003906,-163.88084369897842,0.9365671873092651,0.0,0.3876185119152069,0.0,1.962751865386963,0.0,3.286937564611435,0.0,47.542551174759865,4.204144641757011
22,-9.671575546264648,-173.55241924524307,0.4215100109577179,0.0,1.882650375366211,0.0,1.9681999683380127,0.0,4.2723603546619415,0.0,51.814911529421806,4.204144641757011
23,-9.979109764099121,-183.5315290093422,0.3560788035392761,0.0,1.878405213356018,0.0,2.0369577407836914,0.0,4.271441757678986,0.0,56.08635328710079,4.204144641757011
24,-4.978277683258057,-188.50980669260025,0.35421058535575867,0.0,1.8767257928848267,0.0,0.42208048701286316,0.0,2.6530168652534485,0.0,58.73937015235424,4.204144641757011
25,-3.285421371459961,-191.7952280640602,0.3527388870716095,0.0,0.17920845746994019,0.0,0.41900184750556946,0.0,0.9509491920471191,0.0,59.69031934440136,4.204144641757011
26,-3.210373878479004,-195.00560194253922,0.3514370918273926,0.0,0.16868312656879425,0.0,0.4166029393672943,0.0,0.9367231577634811,0.0,60.62704250216484,4.204144641757011
27,-6.200776100158691,-201.2063780426979,0.35007867217063904,0.0,0.1873515099287033,0.0,1.1875500679016113,0.0,1.7249802500009537,0.0,62.352022752165794,4.204144641757011
28,-7.072787284851074,-208.27916532754898,1.3546943664550781,0.0,0.20223666727542877,0.0,0.4351603388786316,0.0,1.9920913726091385,0.0,64.34411412477493,4.204144641757011
29,-7.9445695877075195,-216.2237349152565,1.3658525943756104,0.0,0.23087537288665771,0.0,0.49980950355529785,0.0,2.096537470817566,0.0,66.4406515955925,4.204144641757011
30,-7.51441764831543,-223.73815256357193,1.3301458358764648,0.0,0.24327263236045837,0.0,0.4589728116989136,0.0,2.032391279935837,0.0,68.47304287552834,4.204144641757011
31,-10.835352897644043,-234.57350546121597,1.1053740978240967,0.0,0.7555338144302368,0.0,1.186313509941101,0.0,3.0472214221954346,0.0,71.52026429772377,4.204144641757011
32,-8.840940475463867,-243.41444593667984,0.6659061908721924,0.0,1.310782790184021,0.0,1.1845614910125732,0.0,3.1612504720687866,0.0,74.68151476979256,4.204144641757011
33,-1.1462564170360565,-244.5607023537159,0.0,0.4318349361419678,0.13957519829273224,0.0,0.24809423089027405,0.0,0.0,0.04416550695896149,74.68151476979256,4.248310148715973
34,-1.5993257015943527,-246.16002805531025,0.06265433132648468,0.0,0.38181352615356445,0.0,0.0,0.018229525536298752,0.4262383319437504,0.0,75.10775310173631,4.248310148715973
35,-2.003319263458252,-248.1633473187685,0.3224653899669647,0.0,0.2233913242816925,0.0,0.0,0.21491865813732147,0.33093805611133575,0.0,75.43869115784764,4.248310148715973
36,-16.31215476989746,-264.47550208866596,4.797369956970215,0.0,0.0,0.04580845683813095,0.0,0.4474849998950958,4.304076500236988,0.0,79.74276765808463,4.248310148715973
37,-5.52745246887207,-270.00295455753803,1.7521350383758545,0.0,0.0,0.17027628421783447,0.0,0.596929669380188,0.984929084777832,0.0,80.72769674286246,4.248310148715973
38,0.0,-270.00295455753803,0.0,0.5143934488296509,0.0,0.05979296937584877,0.0,0.06400222331285477,0.0,0.6381886415183544,80.72769674286246,4.886498790234327
39,-2.449450969696045,-272.4524055272341,0.0,0.6550762057304382,0.7720916271209717,0.0,0.0,0.24682287871837616,0.0,0.1298074573278427,80.72769674286246,5.01630624756217
40,-3.3793015480041504,-275.8317070752382,0.447745680809021,0.0,0.19314506649971008,0.0,0.4880902171134949,0.0,1.128980964422226,0.0,81.85667770728469,5.01630624756217
41,-1.101184606552124,-276.93289168179035,0.0,0.14580199122428894,0.0,0.00994577631354332,0.3666064143180847,0.0,0.21085864678025246,0.0,82.06753635406494,5.01630624756217
42,-7.294329643249512,-284.22722132503986,1.109107494354248,0.0,0.2910788059234619,0.0,1.074630618095398,0.0,2.474816918373108,0.0,84.54235327243805,5.01630624756217
43,-4.84555721282959,-289.07277853786945,0.7583456039428711,0.0,0.21914196014404297,0.0,0.7263814806938171,0.0,1.7038690447807312,0.0,86.24622231721878,5.01630624756217
44,-8.508389472961426,-297.5811680108309,2.2908387184143066,0.0,0.20169100165367126,0.0,0.4507490396499634,0.0,2.9432787597179413,0.0,89.18950107693672,5.01630624756217
45,-4.206794261932373,-301.78796227276325,0.6353296637535095,0.0,0.19623863697052002,0.0,0.6992846727371216,0.0,1.5308529734611511,0.0,90.72035405039787,5.01630624756217
46,-4.197248458862305,-305.98521073162556,0.5435421466827393,0.0,0.19325745105743408,0.0,0.6922207474708557,0.0,1.429020345211029,0.0,92.1493743956089,5.01630624756217
47,-2.9074654579162598,-308.8926761895418,0.37498530745506287,0.0,0.18901224434375763,0.0,0.4267451763153076,0.0,0.9907427281141281,0.0,93.14011712372303,5.01630624756217
48,-2.8448591232299805,-311.7375353127718,0.35421058535575867,0.0,0.18733283877372742,0.0,0.42208048701286316,0.0,0.9636239111423492,0.0,94.10374103486538,5.01630624756217
49,-2.8450098037719727,-314.58254511654377,0.3527388870716095,0.0,0.18591776490211487,0.0,0.41900184750556946,0.0,0.9576584994792938,0.0,95.06139953434467,5.01630624756217
50,-2.8349528312683105,-317.4174979478121,0.3514370918273926,0.0,0.18461598455905914,0.0,0.4166029393672943,0.0,0.952656015753746,0.0,96.01405555009842,5.01630624756217
51,-2.9438998699188232,-320.3613978177309,0.3348560631275177,0.0,0.1873515099287033,0.0,0.4188297688961029,0.0,0.9410373419523239,0.0,96.95509289205074,5.01630624756217
52,-3.097740888595581,-323.4591387063265,0.34860697388648987,0.0,0.20223666727542877,0.0,0.4351603388786316,0.0,0.9860039800405502,0.0,97.9410968720913,5.01630624756217
53,-10.345212936401367,-333.80435164272785,1.3761818408966064,0.0,0.79400634765625,0.0,1.1942349672317505,0.0,3.364423155784607,0.0,101.3055200278759,5.01630624756217
54,-9.405196189880371,-343.2095478326082,1.3299883604049683,0.0,0.8021014332771301,0.0,1.1447938680648804,0.0,3.2768836617469788,0.0,104.58240368962288,5.01630624756217
55,-9.898974418640137,-353.10852225124836,1.5471336841583252,0.0,0.8617960810661316,0.0,1.0048121213912964,0.0,3.413741886615753,0.0,107.99614557623863,5.01630624756217
56,-12.71891975402832,-365.8274420052767,1.8221806287765503,0.0,1.8937938213348389,0.0,1.5604077577590942,0.0,5.276382207870483,0.0,113.27252778410912,5.01630624756217
57,-7.311257362365723,-373.1386993676424,0.4870434105396271,0.0,1.917726993560791,0.0,1.12003755569458,0.0,3.524807959794998,0.0,116.79733574390411,5.01630624756217
58,-4.478900671005249,-377.61760003864765,0.0,0.8445625305175781,1.737468957901001,0.0,0.7963051795959473,0.0,1.6892116069793701,0.0,118.48654735088348,5.01630624756217
59,-3.917755126953125,-381.5353551656008,0.0,1.0440349578857422,1.274584412574768,0.0,0.0,0.3224382996559143,0.0,0.09188884496688843,118.48654735088348,5.1081950925290585
60,-1.098743200302124,-382.6340983659029,0.0,1.0866937637329102,0.3657621741294861,0.0,0.0,0.11811089515686035,0.0,0.8390424847602844,118.48654735088348,5.947237577289343
61,-20.26118278503418,-402.8952811509371,0.0,0.7644610404968262,0.0,0.18274803459644318,7.003236293792725,0.0,6.056027218699455,0.0,124.54257456958294,5.947237577289343
62,0.0,-402.8952811509371,0.0,0.6829460859298706,0.0,0.16892418265342712,0.0,0.05988061800599098,0.0,0.9117508865892887,124.54257456958294,6.858988463878632
63,-6.041750907897949,-408.93703205883503,1.561369776725769,0.0,0.0,0.013574364595115185,0.5250566601753235,0.0,2.0728520723059773,0.0,126.61542664188892,6.858988463878632
64,-5.728785514831543,-414.6658175736666,0.9007319211959839,0.0,0.011278570629656315,0.0,1.2218209505081177,0.0,2.133831442333758,0.0,128.74925808422267,6.858988463878632
65,-2.922199249267578,-417.58801682293415,0.14395681023597717,0.0,0.21786905825138092,0.0,0.6827080249786377,0.0,1.0445338934659958,0.0,129.79379197768867,6.858988463878632
66,-8.41932201385498,-426.00733883678913,0.9867361783981323,0.0,0.313500314950943,0.0,1.9659061431884766,0.0,3.266142636537552,0.0,133.05993461422622,6.858988463878632
67,-6.801466941833496,-432.8088057786226,0.8331621885299683,0.0,0.35911455750465393,0.0,1.3219858407974243,0.0,2.5142625868320465,0.0,135.57419720105827,6.858988463878632
68,-5.74418306350708,-438.5529888421297,0.6107575297355652,0.0,0.36468249559402466,0.0,1.1637225151062012,0.0,2.139162540435791,0.0,137.71335974149406,6.858988463878632
69,-6.128868579864502,-444.6818574219942,0.6353296637535095,0.0,0.4478263854980469,0.0,1.1900190114974976,0.0,2.273175060749054,0.0,139.9865348022431,6.858988463878632
70,-3.1652672290802,-447.8471246510744,0.48252609372138977,0.0,0.19325745105743408,0.0,0.4359810948371887,0.0,1.1117646396160126,0.0,141.09829944185913,6.858988463878632
71,-3.890361785888672,-451.7374864369631,0.8712420463562012,0.0,0.18901224434375763,0.0,0.4267451763153076,0.0,1.4869994670152664,0.0,142.5852989088744,6.858988463878632
72,-2.6019937992095947,-454.3394802361727,0.3594680726528168,0.0,0.18733283877372742,0.0,0.42208048701286316,0.0,0.9688813984394073,0.0,143.5541803073138,6.858988463878632
73,-2.4809770584106445,-456.8204572945833,0.3527388870716095,0.0,0.18591776490211487,0.0,0.41900184750556946,0.0,0.9576584994792938,0.0,144.5118388067931,6.858988463878632
74,-2.6305437088012695,-459.4510010033846,0.3514370918273926,0.0,0.18461598455905914,0.0,0.4166029393672943,0.0,0.952656015753746,0.0,145.46449482254684,6.858988463878632
75,-2.7125625610351562,-462.16356356441975,0.3348560631275177,0.0,0.1873515099287033,0.0,0.4188297688961029,0.0,0.9410373419523239,0.0,146.40553216449916,6.858988463878632
76,-2.8165695667266846,-464.98013313114643,0.34860697388648987,0.0,0.20223666727542877,0.0,0.4351603388786316,0.0,0.9860039800405502,0.0,147.3915361445397,6.858988463878632
77,-6.338490009307861,-471.3186231404543,1.3677350282669067,0.0,0.23087537288665771,0.0,0.5277521014213562,0.0,2.1263625025749207,0.0,149.51789864711463,6.858988463878632
78,-7.452118396759033,-478.7707415372133,0.3598918616771698,0.0,0.25422030687332153,0.0,1.9131399393081665,0.0,2.527252107858658,0.0,152.0451507549733,6.858988463878632
79,-11.279712677001953,-490.0504542142153,1.5279717445373535,0.0,0.9242570400238037,0.0,1.3235547542572021,0.0,3.7757835388183594,0.0,155.82093429379165,6.858988463878632
80,-13.100781440734863,-503.15123565495014,1.1729929447174072,0.0,2.054269790649414,0.0,2.417238712310791,0.0,5.644501447677612,0.0,161.46543574146926,6.858988463878632
81,-2.043353408575058,-505.1945890635252,0.0,0.19974814355373383,0.37557753920555115,0.0,0.5333736538887024,0.0,0.7092030495405197,0.0,162.17463879100978,6.858988463878632
82,-3.6976966857910156,-508.8922857493162,0.10277063399553299,0.0,0.30680543184280396,0.0,0.9375355243682861,0.0,1.347111590206623,0.0,163.5217503812164,6.858988463878632
83,-5.38059663772583,-514.272882387042,0.0,0.3503643572330475,1.9821885824203491,0.0,2.3248744010925293,0.0,3.956698626279831,0.0,167.47844900749624,6.858988463878632
84,-1.3274382054805756,-515.6003205925226,0.0,0.48728668689727783,0.19740678369998932,0.0,0.8143599033355713,0.0,0.5244800001382828,0.0,168.00292900763452,6.858988463878632
85,-0.10812556743621826,-515.7084461599588,0.0,0.10344289988279343,0.08687037974596024,0.0,0.0,0.06797640770673752,0.0,0.08454892784357071,168.00292900763452,6.943537391722202
86,-0.2587864100933075,-515.9672325700521,0.0,0.5747829079627991,0.08487845957279205,0.0,0.0,0.2017921507358551,0.0,0.6916965991258621,168.00292900763452,7.635233990848064
87,-0.09989199042320251,-516.0671245604753,0.0,0.6318455934524536,0.03208257630467415,0.0,0.0,0.15823568403720856,0.0,0.757998701184988,168.00292900763452,8.393232692033052
88,-0.5823138952255249,-516.6494384557009,0.0,0.3609931766986847,0.19390042126178741,0.0,0.0,0.052840862423181534,0.0,0.2199336178600788,168.00292900763452,8.613166309893131
89,-7.528561115264893,-524.1779995709658,0.9598867297172546,0.0,1.2953776121139526,0.0,0.25194022059440613,0.0,2.5072045624256134,0.0,170.51013357006013,8.613166309893131
90,-4.548575401306152,-528.7265749722719,0.398721843957901,0.0,0.29576143622398376,0.0,0.827755868434906,0.0,1.5222391486167908,0.0,172.03237271867692,8.613166309893131
91,-4.87147331237793,-533.5980482846498,0.5945645570755005,0.0,0.4842626452445984,0.0,0.7263814806938171,0.0,1.805208683013916,0.0,173.83758140169084,8.613166309893131
92,-5.83062219619751,-539.4286704808474,0.9364479184150696,0.0,0.36468249559402466,0.0,0.7606547474861145,0.0,2.0617851614952087,0.0,175.89936656318605,8.613166309893131
93,-4.969735145568848,-544.3984056264162,0.5447744131088257,0.0,0.3876185119152069,0.0,0.8165318369865417,0.0,1.7489247620105743,0.0,177.64829132519662,8.613166309893131
94,-5.714350700378418,-550.1127563267946,0.6589604616165161,0.0,0.3296126127243042,0.0,0.963146448135376,0.0,1.9517195224761963,0.0,179.60001084767282,8.613166309893131
95,-3.4869208335876465,-553.5996771603823,0.3560788035392761,0.0,0.3141602873802185,0.0,0.5265489816665649,0.0,1.1967880725860596,0.0,180.79679892025888,8.613166309893131
96,-3.056802272796631,-556.6564794331789,0.35421058535575867,0.0,0.18733283877372742,0.0,0.45272377133369446,0.0,0.9942671954631805,0.0,181.79106611572206,8.613166309893131
97,-3.0095765590667725,-559.6660559922457,0.3527388870716095,0.0,0.18591776490211487,0.0,0.41699478030204773,0.0,0.9556514322757721,0.0,182.74671754799783,8.613166309893131
98,-2.9864330291748047,-562.6524890214205,0.3514370918273926,0.0,0.18461598455905914,0.0,0.4166029393672943,0.0,0.952656015753746,0.0,183.69937356375158,8.613166309893131
99,-3.1987762451171875,-565.8512652665377,0.35007867217063904,0.0,0.1873515099287033,0.0,0.4188297688961029,0.0,0.9562599509954453,0.0,184.65563351474702,8.613166309893131
100,-6.221839427947998,-572.0731046944857,1.2545539140701294,0.0,0.20223666727542877,0.0,0.4351603388786316,0.0,1.8919509202241898,0.0,186.5475844349712,8.613166309893131
101,-3.721717357635498,-575.7948220521212,0.3468944728374481,0.0,0.23087537288665771,0.0,0.5277521014213562,0.0,1.105521947145462,0.0,187.65310638211668,8.613166309893131
102,-6.184310436248779,-581.9791324883699,1.0784878730773926,0.0,0.2409534454345703,0.0,0.45433443784713745,0.0,1.7737757563591003,0.0,189.42688213847578,8.613166309893131
103,-9.225531578063965,-591.2046640664339,1.406815528869629,0.0,1.11617112159729,0.0,0.3085762858390808,0.0,2.8315629363059998,0.0,192.25844507478178,8.613166309893131
104,-1.8002464771270752,-593.004910543561,0.26671406626701355,0.0,0.23807062208652496,0.0,0.05109556391835213,0.0,0.5558802522718906,0.0,192.81432532705367,8.613166309893131
105,-0.7969579696655273,-593.8018685132265,0.0,0.4958544075489044,0.23039452731609344,0.0,0.0,0.13957266509532928,0.0,0.40503254532814026,192.81432532705367,9.018198855221272
106,0.0,-593.8018685132265,0.0,1.0164076089859009,0.0,0.015333311632275581,0.0,0.3945979177951813,0.0,1.4263388384133577,192.81432532705367,10.44453769363463
107,-0.7364419102668762,-594.5383104234934,0.0,0.9263487458229065,0.5092339515686035,0.0,0.0,0.5706278085708618,0.0,0.9877426028251648,192.81432532705367,11.432280296459794
108,-0.4268420934677124,-594.9651525169611,0.0,0.966838538646698,0.0,0.012424386106431484,0.11997632682323456,0.0,0.0,0.8592865979298949,192.81432532705367,12.291566894389689
109,0.0,-594.9651525169611,0.0,0.7738717198371887,0.0,0.1327192634344101,0.0,0.4543624222278595,0.0,1.3609534054994583,192.81432532705367,13.652520299889147
110,0.0,-594.9651525169611,0.0,0.8958898782730103,0.0,0.26121532917022705,0.0,0.5466712713241577,0.0,1.703776478767395,192.81432532705367,15.356296778656542
111,-4.6692328453063965,-599.6343853622675,0.0,0.5852379202842712,3.6134684085845947,0.0,0.0,0.34786614775657654,2.680364340543747,0.0,195.4946896675974,15.356296778656542
112,0.0,-599.6343853622675,0.0,0.48445454239845276,0.0,1.5761443376541138,0.0,0.1763022094964981,0.0,2.2369010895490646,195.4946896675974,17.593197868205607
113,-4.390995621681213,-604.0253809839487,0.8948801755905151,0.0,0.0,1.3793319463729858,1.366764783859253,0.0,0.8823130130767822,0.0,196.3770026806742,17.593197868205607
114,-6.096302032470703,-610.1216830164194,0.37103885412216187,0.0,0.15303760766983032,0.0,1.5570083856582642,0.0,2.0810848474502563,0.0,198.45808752812445,17.593197868205607
115,-10.774179458618164,-620.8958624750376,0.7546690702438354,0.0,0.21914196014404297,0.0,2.9229397773742676,0.0,3.896750807762146,0.0,202.3548383358866,17.593197868205607
116,-6.673425674438477,-627.569288149476,0.4469718635082245,0.0,0.35829436779022217,0.0,1.5751867294311523,0.0,2.380452960729599,0.0,204.7352912966162,17.593197868205607
117,-3.4861111640930176,-631.0553993135691,0.3636639416217804,0.0,0.3876030743122101,0.0,0.4430446922779083,0.0,1.1943117082118988,0.0,205.9296030048281,17.593197868205607
118,-4.724898338317871,-635.7802976518869,0.5967347025871277,0.0,0.3296126127243042,0.0,0.7095414996147156,0.0,1.6358888149261475,0.0,207.56549181975424,17.593197868205607
119,-3.530930519104004,-639.311228170991,0.5923177599906921,0.0,0.18901224434375763,0.0,0.4267451763153076,0.0,1.2080751806497574,0.0,208.773567000404,17.593197868205607
120,-3.0406880378723145,-642.3519162088633,0.35421058535575867,0.0,0.18733283877372742,0.0,0.42208048701286316,0.0,0.9636239111423492,0.0,209.73719091154635,17.593197868205607
121,-2.9963340759277344,-645.348250284791,0.3527388870716095,0.0,0.18591776490211487,0.0,0.41900184750556946,0.0,0.9576584994792938,0.0,210.69484941102564,17.593197868205607
122,-3.1791324615478516,-648.5273827463388,0.3514370918273926,0.0,0.18461598455905914,0.0,0.4166029393672943,0.0,0.952656015753746,0.0,211.6475054267794,17.593197868205607
123,-3.1992263793945312,-651.7266091257334,0.35007867217063904,0.0,0.1873515099287033,0.0,0.39715519547462463,0.0,0.934585377573967,0.0,212.58209080435336,17.593197868205607
124,-3.2403903007507324,-654.9669994264841,0.34860697388648987,0.0,0.20223666727542877,0.0,0.4351603388786316,0.0,0.9860039800405502,0.0,213.5680947843939,17.593197868205607
125,-5.673851490020752,-660.6408509165049,0.9524089097976685,0.0,0.23087537288665771,0.0,0.49980950355529785,0.0,1.683093786239624,0.0,215.25118857063353,17.593197868205607
126,-44.44927978515625,-705.0901307016611,5.020469665527344,0.0,0.29751452803611755,0.0,7.931743621826172,0.0,13.249727815389633,0.0,228.50091638602316,17.593197868205607
127,-3.332590103149414,-708.4227208048105,0.10226792097091675,0.0,0.28070199489593506,0.0,0.628534197807312,0.0,1.0115041136741638,0.0,229.51242049969733,17.593197868205607
128,-2.5654971599578857,-710.9882179647684,0.0,0.21943727135658264,0.26006796956062317,0.0,0.4669853746891022,0.0,0.5076160728931427,0.0,230.02003657259047,17.593197868205607
129,-16.22561264038086,-727.2138306051493,4.173412322998047,0.0,0.13157224655151367,0.0,0.39724376797676086,0.0,4.702228337526321,0.0,234.7222649101168,17.593197868205607
130,-0.5412030220031738,-727.7550336271524,0.0,0.837080717086792,0.10908318310976028,0.0,0.10659606009721756,0.0,0.0,0.6214014738798141,234.7222649101168,18.21459934208542
131,-0.015448495745658875,-727.7704821228981,0.0,1.1622930765151978,0.010712550953030586,0.0,0.0,0.5703308582305908,0.0,1.721911383792758,234.7222649101168,19.93651072587818
132,-0.1609974056482315,-727.9314795285463,0.0,1.1904658079147339,0.11713474243879318,0.0,0.0,0.6025114059448242,0.0,1.675842471420765,234.7222649101168,21.612353197298944
133,0.0,-727.9314795285463,0.0,1.2007795572280884,0.0,0.25800636410713196,0.0,0.7577298879623413,0.0,2.2165158092975616,234.7222649101168,23.828869006596506
134,0.0,-727.9314795285463,0.0,0.6445506811141968,0.0,0.2746831774711609,0.0,0.7411631345748901,0.0,1.6603969931602478,234.7222649101168,25.489265999756753
135,-4.471571445465088,-732.4030509740114,0.0,0.895548939704895,3.56900954246521,0.0,0.0,0.42193904519081116,2.251521557569504,0.0,236.9737864676863,25.489265999756753
136,-0.48849043250083923,-732.8915414065123,0.0,0.5875452160835266,0.39280030131340027,0.0,0.0,0.22352951765060425,0.0,0.4182744324207306,236.9737864676863,25.907540432177484
137,-6.444893836975098,-739.3364352434874,1.7877622842788696,0.0,0.5443580746650696,0.0,0.14659564197063446,0.0,2.4787160009145737,0.0,239.45250246860087,25.907540432177484
138,-5.079960107803345,-744.4163953512907,0.918773353099823,0.0,0.0,1.1475456953048706,0.8025283813476562,0.0,0.5737560391426086,0.0,240.02625850774348,25.907540432177484
139,-6.7227089405059814,-751.1391042917967,1.6380316019058228,0.0,0.0,1.2425669431686401,0.7262647151947021,0.0,1.1217293739318848,0.0,241.14798788167536,25.907540432177484
140,-29.935022354125977,-781.0741266459227,7.694016456604004,0.0,0.19510239362716675,0.0,2.332322120666504,0.0,10.221440970897675,0.0,251.36942885257304,25.907540432177484
141,-5.091653347015381,-786.165779992938,0.7798219323158264,0.0,0.19623863697052002,0.0,0.8165318369865417,0.0,1.7925924062728882,0.0,253.16202125884593,25.907540432177484
142,-3.0070369243621826,-789.1728169173002,0.4215100109577179,0.0,0.19325745105743408,0.0,0.4359810948371887,0.0,1.0507485568523407,0.0,254.21276981569827,25.907540432177484
143,-2.9000301361083984,-792.0728470534086,0.3560788035392761,0.0,0.18901224434375763,0.0,0.4267451763153076,0.0,0.9718362241983414,0.0,255.1846060398966,25.907540432177484
144,-2.8811721801757812,-794.9540192335844,0.35421058535575867,0.0,0.18733283877372742,0.0,0.42208048701286316,0.0,0.9636239111423492,0.0,256.14822995103896,25.907540432177484
145,-4.292893409729004,-799.2469126433134,0.5866090059280396,0.0,0.18591776490211487,0.0,0.6382042765617371,0.0,1.4107310473918915,0.0,257.55896099843085,25.907540432177484
146,-3.730933427810669,-802.9778460711241,0.33876895904541016,0.0,0.18461598455905914,0.0,0.6358053684234619,0.0,1.1591903120279312,0.0,258.7181513104588,25.907540432177484
147,-3.61868953704834,-806.5965356081724,0.3348560631275177,0.0,0.1873515099287033,0.0,0.6163576245307922,0.0,1.1385651975870132,0.0,259.8567165080458,25.907540432177484
148,-3.433516025543213,-810.0300516337156,0.34860697388648987,0.0,0.20223666727542877,0.0,0.4790008068084717,0.0,1.0298444479703903,0.0,260.8865609560162,25.907540432177484
149,-3.5405077934265137,-813.5705594271421,0.3450120687484741,0.0,0.23087537288665771,0.0,0.49980950355529785,0.0,1.0756969451904297,0.0,261.9622579012066,25.907540432177484
150,-11.320785522460938,-824.8913449496031,1.2575488090515137,0.0,0.8152798414230347,0.0,1.3240694999694824,0.0,3.3968981504440308,0.0,265.35915605165064,25.907540432177484
151,-4.02204704284668,-828.9133919924498,0.3870762586593628,0.0,0.20606835186481476,0.0,0.738421618938446,0.0,1.3315662294626236,0.0,266.69072228111327,25.907540432177484
152,-6.215183258056641,-835.1285752505064,1.4906659126281738,0.0,0.16592095792293549,0.0,0.30634817481040955,0.0,1.9629350453615189,0.0,268.6536573264748,25.907540432177484
153,-0.2707245647907257,-835.3992998152971,0.0,0.5706719756126404,0.19011560082435608,0.0,0.0,0.02427547238767147,0.0,0.4048318471759558,268.6536573264748,26.31237227935344
154,-0.4087340533733368,-835.8080338686705,0.0,0.7727327942848206,0.2923145890235901,0.0,0.0,0.27234557271003723,0.0,0.7527637779712677,268.6536573264748,27.065136057324708
155,-17.0973242521286,-852.9053581207991,4.530760765075684,0.0,1.0195902585983276,0.0,0.0,0.3817722201347351,5.168578803539276,0.0,273.82223613001406,27.065136057324708
156,-1.0074151754379272,-853.912773296237,0.0,0.03266453742980957,0.0,0.14224159717559814,0.291073739528656,0.0,0.11616760492324829,0.0,273.9384037349373,27.065136057324708
157,0.0,-853.912773296237,0.0,0.49131590127944946,0.0,0.2452315241098404,0.0,0.2801191210746765,0.0,1.0166665464639664,273.9384037349373,28.081802603788674
