policy,episode,step,month,hour,energy_import,cost,load,solar_generation,soc,action_mean
fixed,1,41,8,17,4.346599996089935,2.347164174541831,2.9404666423797607,0.9719000458717346,0.0,0.0
fixed,1,42,8,18,6.6837000250816345,3.609198147431016,2.4557666778564453,0.33283334970474243,0.0,0.0
fixed,1,43,8,19,8.01643356308341,4.3288743365556,5.264016628265381,0.02761666662991047,0.0,0.0
fixed,1,44,8,20,6.78090048424999,3.661686382939461,5.192933559417725,0.0,0.0,0.0
fixed,1,45,8,21,6.967383525371552,1.5328243666410444,3.9318833351135254,0.0,0.0,0.0
fixed,1,46,8,22,5.913033444786073,1.3008673626213074,1.8948500156402588,0.0,0.0,0.0
fixed,1,47,8,23,4.73085006131133,1.0407870105082608,1.3533666133880615,0.0,0.0,0.0
fixed,1,48,8,24,4.344308515723547,0.9557478716710417,1.7904499769210815,0.0,0.0,0.0
fixed,1,49,8,1,1.8928168916106216,0.41641970631957115,0.9643333554267883,0.0,0.0,0.0
fixed,1,50,8,2,1.9767668152014437,0.43488869725815604,0.9697833061218262,0.0,0.0,0.0
fixed,1,51,8,3,2.1430502145051946,0.47147104808521334,0.9800333380699158,0.0,0.0,0.0
fixed,1,52,8,4,1.694200208203,0.3727240329896624,0.9736833572387695,0.0,0.0,0.0
fixed,1,53,8,5,2.3636168442606973,0.5199957033531675,1.4188499450683594,0.0,0.0,0.0
fixed,1,54,8,6,2.633850147947669,0.5794470412656665,1.8283666372299194,0.06973332911729813,0.0,0.0
fixed,1,55,8,7,1.8028336092829704,0.39662340842187405,1.4670166969299316,0.4838666617870331,0.0,0.0
fixed,1,56,8,8,0.0,-0.23054529540240765,0.9732166528701782,1.1054333448410034,0.0,0.0
fixed,1,57,8,9,0.0,-0.19001032039523125,1.4841333627700806,1.736199975013733,0.0,0.0
fixed,1,58,8,10,0.0,-0.29067492485046387,1.8785333633422852,2.317833185195923,0.0,0.0
fixed,1,59,8,11,0.0,-0.8750389292836189,2.6247000694274902,2.8916332721710205,0.0,0.0
fixed,1,60,8,12,0.0,-1.173054771963507,2.3644165992736816,3.0539000034332275,0.0,0.0
fixed,1,61,8,13,0.0,-0.6191093293018639,1.7574000358581543,3.0256166458129883,0.0,0.0
fixed,1,62,8,14,2.264166474342346,0.49811664037406445,2.0072667598724365,2.7823166847229004,0.0,0.0
fixed,1,63,8,15,1.6053500175476074,0.35317700542509556,1.0462666749954224,2.328216552734375,0.0,0.0
fixed,1,64,8,16,2.7218834161758423,1.4698171317577362,0.6873999834060669,1.694533348083496,0.0,0.0
fixed,1,65,8,17,4.45113331079483,2.403612181544304,0.6611166596412659,0.9795999526977539,0.0,0.0
fixed,1,66,8,18,2.2024251222610474,1.1893096594139934,2.2571499347686768,0.31933334469795227,0.0,0.0
fixed,1,67,8,19,4.530983399599791,2.4467311780899763,1.5694667100906372,0.020749999210238457,0.0,0.0
fixed,1,68,8,20,6.969283394638701,3.7634132548341803,4.687783241271973,0.0,0.0,0.0
fixed,1,69,8,21,7.564500058110561,1.664189979405723,4.039583206176758,0.0,0.0,0.0
fixed,1,70,8,22,5.772466743319399,1.2699427157167769,2.946899890899658,0.0,0.0,0.0
fixed,1,71,8,23,6.396516760079393,1.4072336693360743,2.2458999156951904,0.0,0.0,0.0
fixed,1,72,8,24,3.135041882276539,0.6897092227435131,0.9128833413124084,0.0,0.0,0.0
fixed,1,73,8,1,1.5547501943937618,0.3420450454488364,0.8333500027656555,0.0,0.0,0.0
fixed,1,74,8,2,1.5643168887992687,0.34414972268839605,0.8093000054359436,0.0,0.0,0.0
fixed,1,75,8,3,1.578850199894113,0.34734704993717,0.8260499835014343,0.0,0.0,0.0
fixed,1,76,8,4,1.5696835104147624,0.34533037109915554,0.8205666542053223,0.0,0.0,0.0
fixed,1,77,8,5,3.626466825604439,0.7978226765990257,1.2138333320617676,0.0,0.0,0.0
fixed,1,78,8,6,6.71248322725296,1.476746290922165,0.7760000228881836,0.04196666553616524,0.0,0.0
fixed,1,79,8,7,2.3945333063602448,0.526797316968441,0.8312666416168213,0.4498499929904938,0.0,0.0
fixed,1,80,8,8,0.6703167259693146,0.1474696733057499,0.5700500011444092,0.9155333042144775,0.0,0.0
fixed,1,81,8,9,0.0,-0.2714947238564491,0.8452500104904175,1.5454334020614624,0.0,0.0
fixed,1,82,8,10,0.0,-0.7283283284268691,1.2543666362762451,2.417083263397217,0.0,0.0
fixed,1,83,8,11,0.0,-1.3335849242284894,0.5339333415031433,2.8136332035064697,0.0,0.0
fixed,1,84,8,12,0.0,-1.1171269863843918,0.517383337020874,3.0132665634155273,0.0,0.0
fixed,1,85,8,13,0.0,-0.4825590308755636,1.5322500467300415,2.9950833320617676,0.0,0.0
fixed,1,86,8,14,0.0,-0.1474146842956543,1.4186500310897827,2.773216485977173,0.0,0.0
fixed,1,87,8,15,0.0,-0.5095127336680889,0.5733833312988281,2.3321001529693604,0.0,0.0
fixed,1,88,8,16,0.0,-1.1077289879322052,0.7239500284194946,1.6802667379379272,0.0,0.0
fixed,1,89,8,17,2.8257169127464294,1.5258872010745108,1.8375333547592163,0.9471166133880615,0.0,0.0
fixed,1,90,8,18,7.05924978852272,3.811995049007237,4.254133224487305,0.31006667017936707,0.0,0.0
fixed,1,91,8,19,11.737400233745575,6.338196396827698,4.292933464050293,0.02058333344757557,0.0,0.0
fixed,1,92,8,20,8.3243168592453,4.495131257921457,4.1033501625061035,0.0,0.0,0.0
fixed,1,93,8,21,8.800866842269897,1.9361906498670578,2.7808001041412354,0.0,0.0,0.0
fixed,1,94,8,22,9.043566703796387,1.9895846918225288,2.147883415222168,0.0,0.0,0.0
fixed,1,95,8,23,7.819483280181885,1.720286339521408,1.9812166690826416,0.0,0.0,0.0
fixed,1,96,8,24,9.480875134468079,2.085792511701584,1.1093833446502686,0.0,0.0,0.0
fixed,1,97,8,1,4.114383339881897,0.9051643460988998,1.0117666721343994,0.0,0.0,0.0
fixed,1,98,8,2,6.5485332906246185,1.4406773373484612,2.1897666454315186,0.0,0.0,0.0
fixed,1,99,8,3,4.574399888515472,1.0063679665327072,2.181633234024048,0.0,0.0,0.0
fixed,1,100,8,4,4.524450033903122,0.9953789860010147,1.7153500318527222,0.0,0.0,0.0
fixed,1,101,8,5,2.8017000555992126,0.6163739934563637,0.9934333562850952,0.0,0.0,0.0
fixed,1,102,8,6,4.290350019931793,0.9438769966363907,1.9280500411987305,0.05516666918992996,0.0,0.0
fixed,1,103,8,7,3.6420167982578278,0.8012437000870705,0.9241499900817871,0.48856666684150696,0.0,0.0
fixed,1,104,8,8,2.48060005903244,0.5457319915294647,0.7346333265304565,1.1115833520889282,0.0,0.0
fixed,1,105,8,9,0.007616519927978516,0.001675628125667572,0.8439499735832214,1.822849988937378,0.0,0.0
fixed,1,106,8,10,0.0,-0.3887400487437844,0.7428500056266785,2.4318501949310303,0.0,0.0
fixed,1,107,8,11,0.0,-1.0862756713759154,0.6894333362579346,2.8548831939697266,0.0,0.0
fixed,1,108,8,12,0.0,-0.3569426732137799,0.708133339881897,3.0612499713897705,0.0,0.0
fixed,1,109,8,13,0.0,-0.14717816282063723,0.637274980545044,3.038266658782959,0.0,0.0
fixed,1,110,8,14,0.0,-0.6107676923274994,0.6551833152770996,2.797283411026001,0.0,0.0
fixed,1,111,8,15,0.0,-0.18924027681350708,0.6308500170707703,2.35646653175354,0.0,0.0
fixed,1,112,8,16,0.0,-0.7057170942425728,0.6557166576385498,1.7197999954223633,0.0,0.0
fixed,1,113,8,17,2.0946834087371826,1.1311291009187698,1.019866704940796,0.9860999584197998,0.0,0.0
fixed,1,114,8,18,8.575816452503204,4.630941092967987,2.740133285522461,0.3250499963760376,0.0,0.0
fixed,1,115,8,19,5.639225244522095,3.045181816443801,2.0481834411621094,0.016766665503382683,0.0,0.0
fixed,1,116,8,20,6.827633302075952,3.686922127364255,3.0580332279205322,0.0,0.0,0.0
fixed,1,117,8,21,7.740316733717918,1.7028696537017822,3.6221001148223877,0.0,0.0,0.0
fixed,1,118,8,22,13.025066673755646,2.8655146658420563,3.5694000720977783,0.0,0.0,0.0
fixed,1,119,8,23,9.857616424560547,2.1686755567789078,2.344933271408081,0.0,0.0,0.0
fixed,1,120,8,24,8.813558280467987,1.9389827996492386,2.208416700363159,0.0,0.0,0.0
fixed,1,121,8,1,7.0224499106407166,1.5449389517307281,1.177299976348877,0.0,0.0,0.0
fixed,1,122,8,2,3.6746333241462708,0.8084193244576454,1.0666500329971313,0.0,0.0,0.0
fixed,1,123,8,3,4.198449969291687,0.923658974468708,1.0835332870483398,0.0,0.0,0.0
fixed,1,124,8,4,3.30159991979599,0.7263519763946533,0.8718833327293396,0.0,0.0,0.0
fixed,1,125,8,5,3.712999999523163,0.8168600052595139,1.3106666803359985,0.0,0.0,0.0
fixed,1,126,8,6,4.83380001783371,1.0634359940886497,1.552649974822998,0.05206666514277458,0.0,0.0
fixed,1,127,8,7,2.4320000410079956,0.5350400013849139,0.7872666716575623,0.4977666735649109,0.0,0.0
fixed,1,128,8,8,2.53633314371109,0.5579933039844036,1.2208666801452637,1.1293333768844604,0.0,0.0
fixed,1,129,8,9,0.7905164361000061,0.17391360888723284,1.6696666479110718,1.8535500764846802,0.0,0.0
fixed,1,130,8,10,0.0,-0.22665135702118278,1.3210666179656982,2.465549945831299,0.0,0.0
fixed,1,131,8,11,0.0,-0.65257877856493,1.2438499927520752,2.8805832862854004,0.0,0.0
fixed,1,132,8,12,0.0,-0.532990301027894,1.1607166528701782,3.0667834281921387,0.0,0.0
fixed,1,133,8,13,0.0,-0.9918223861604929,1.5804333686828613,3.0518832206726074,0.0,0.0
fixed,1,134,8,14,0.0,-0.45470514288172126,1.9222667217254639,2.815316677093506,0.0,0.0
fixed,1,135,8,15,0.0,-0.9187327772378922,1.2551000118255615,2.385499954223633,0.0,0.0
fixed,1,136,8,16,2.5728836059570312,1.0291534587740898,4.219900131225586,1.737483263015747,0.0,0.0
fixed,1,137,8,17,5.095333218574524,2.0381332971155643,3.833916664123535,0.9853833913803101,0.0,0.0
fixed,1,138,8,18,8.298916637897491,3.3195666670799255,3.3331291675567627,0.31814584136009216,0.0,0.0
fixed,1,139,8,19,9.812283277511597,3.9249133244156837,2.2699832916259766,0.014750000089406967,0.0,0.0
fixed,1,140,8,20,9.76908371911773,3.907633583014526,1.9192500114440918,0.0,0.0,0.0
fixed,1,141,8,21,9.704016904695123,2.134883693998976,2.5040500164031982,0.0,0.0,0.0
fixed,1,142,8,22,9.551666855812073,2.1013666689395905,3.047433376312256,0.0,0.0,0.0
fixed,1,143,8,23,9.46703326702118,2.0827473402023315,2.1673333644866943,0.0,0.0,0.0
fixed,1,144,8,24,5.472225069999695,1.2038895189762115,1.895633339881897,0.0,0.0,0.0
fixed,1,145,8,1,4.145733416080475,0.9120613411068916,1.0146833658218384,0.0,0.0,0.0
fixed,1,146,8,2,4.206650018692017,0.9254630133509636,1.0539333820343018,0.0,0.0,0.0
fixed,1,147,8,3,3.7380832731723785,0.8223783075809479,1.181666612625122,0.0,0.0,0.0
fixed,1,148,8,4,3.1485165655612946,0.6926736533641815,1.1458499431610107,0.0,0.0,0.0
fixed,1,149,8,5,2.486000031232834,0.5469200052320957,1.0882500410079956,0.0,0.0,0.0
fixed,1,150,8,6,3.2570331692695618,0.716547280550003,1.0638666152954102,0.05065000057220459,0.0,0.0
fixed,1,151,8,7,2.4630832970142365,0.5418783240020275,0.8833000063896179,0.5017833113670349,0.0,0.0
fixed,1,152,8,8,0.0,-0.05946964491158724,0.6892833113670349,1.1395000219345093,0.0,0.0
fixed,1,153,8,9,0.0,-0.532598003745079,0.7380499839782715,1.8711999654769897,0.0,0.0
fixed,1,154,8,10,0.0,-0.7759252525866032,1.127666711807251,2.4764833450317383,0.0,0.0
fixed,1,155,8,11,0.0,-0.9908103439956903,0.8102999925613403,2.887850046157837,0.0,0.0
fixed,1,156,8,12,0.0,-0.6799245774745941,0.6209166646003723,3.081883192062378,0.0,0.0
fixed,1,157,8,13,0.0,-1.2714239060878754,1.3179833889007568,3.048916816711426,0.0,0.0
fixed,1,158,8,14,0.0,-1.5435970425605774,1.2006332874298096,2.8284168243408203,0.0,0.0
fixed,1,159,8,15,0.0,-0.7928726337850094,1.6630500555038452,2.377183437347412,0.0,0.0
fixed,1,160,8,16,0.4935668706893921,0.19742675870656967,3.416283369064331,1.711650013923645,0.0,0.0
fixed,1,161,8,17,3.6377002000808716,1.4550800696015358,3.3941166400909424,0.9628666639328003,0.0,0.0
fixed,1,162,8,18,6.621500253677368,2.648600125685334,3.7507834434509277,0.3045666813850403,0.0,0.0
fixed,1,163,8,19,8.15950033813715,3.2638001050800085,3.723050117492676,0.00958333257585764,0.0,0.0
fixed,1,164,8,20,8.817616730928421,3.527046672999859,3.958199977874756,0.0,0.0,0.0
fixed,1,165,8,21,10.407099723815918,2.289561927318573,2.0457499027252197,0.0,0.0,0.0
fixed,1,166,8,22,9.441349864006042,2.0770969539880753,2.1481332778930664,0.0,0.0,0.0
fixed,1,167,8,23,9.98101657629013,2.1958235800266266,0.8846833109855652,0.0,0.0,0.0
fixed,2,1,8,1,5.253633201122284,1.1557992957532406,0.868233323097229,0.0,0.0,0.0
fixed,2,2,8,2,4.307333335280418,0.9476133324205875,0.8583833575248718,0.0,0.0,0.0
fixed,2,3,8,3,2.8051832914352417,0.6171403154730797,0.751716673374176,0.0,0.0,0.0
fixed,2,4,8,4,4.096233308315277,0.9011713191866875,0.9265166521072388,0.0,0.0,0.0
fixed,2,5,8,5,2.320100039243698,0.5104220099747181,1.0573333501815796,0.0,0.0,0.0
fixed,2,6,8,6,2.6010999977588654,0.5722420029342175,1.5097166299819946,0.037983331829309464,0.0,0.0
fixed,2,7,8,7,1.8449499309062958,0.40588897466659546,0.9834166765213013,0.5024666786193848,0.0,0.0
fixed,2,8,8,8,1.5809001624584198,0.34779804944992065,0.7222166657447815,1.1363166570663452,0.0,0.0
fixed,2,9,8,9,0.0,-0.5714280158281326,0.6519500017166138,1.8689666986465454,0.0,0.0
fixed,2,10,8,10,0.0,-1.0405669771134853,0.729116678237915,2.4726998805999756,0.0,0.0
fixed,2,11,8,11,0.0,-1.0634470395743847,1.1015000343322754,2.8844666481018066,0.0,0.0
fixed,2,12,8,12,0.0,-1.225080931559205,0.8461166620254517,3.080216646194458,0.0,0.0
fixed,2,13,8,13,0.0,-1.4204483553767204,0.6823499798774719,3.061183452606201,0.0,0.0
fixed,2,14,8,14,0.0,-1.7830999493598938,0.6919000148773193,2.8264834880828857,0.0,0.0
fixed,2,15,8,15,0.0,-1.2667012698948383,0.666866660118103,2.3732666969299316,0.0,0.0
fixed,2,16,8,16,0.0,-1.9264951460063457,0.6345666646957397,1.732450008392334,0.0,0.0
fixed,2,17,8,17,0.24798324704170227,0.13391095481347293,0.9780499935150146,0.9873999953269958,0.0,0.0
fixed,2,18,8,18,9.041166722774506,4.882230307906866,3.4236834049224854,0.3149999976158142,0.0,0.0
fixed,2,19,8,19,8.972600106149912,4.845204279052268,3.472083330154419,0.010966666042804718,0.0,0.0
fixed,2,20,8,20,9.744183521134943,5.261859351752378,3.9397833347320557,0.0,0.0,0.0
fixed,2,21,8,21,9.600983324460685,2.112216319423169,3.6698665618896484,0.0,0.0,0.0
fixed,2,22,8,22,9.737316489219666,2.1422096490859985,1.868133306503296,0.0,0.0,0.0
fixed,2,23,8,23,10.765233278274536,2.3683512806892395,1.1379833221435547,0.0,0.0,0.0
fixed,2,24,8,24,6.812899947166443,1.4988380074501038,1.4736167192459106,0.0,0.0,0.0
fixed,2,25,8,1,4.893250018358231,1.076515007764101,1.756333351135254,0.0,0.0,0.0
fixed,2,26,8,2,5.32571667432785,1.1716576777398586,2.6423499584198,0.0,0.0,0.0
fixed,2,27,8,3,4.1333500146865845,0.9093370027840137,1.4677166938781738,0.0,0.0,0.0
fixed,2,28,8,4,3.3029166162014008,0.7266416475176811,1.4674999713897705,0.0,0.0,0.0
fixed,2,29,8,5,2.773133397102356,0.6100893393158913,1.1095000505447388,0.0,0.0,0.0
fixed,2,30,8,6,2.7466166466474533,0.6042556501924992,1.2641500234603882,0.06709999591112137,0.0,0.0
fixed,2,31,8,7,1.9184832572937012,0.4220663011074066,1.0001332759857178,0.522183358669281,0.0,0.0
fixed,2,32,8,8,1.1767666339874268,0.2588886581361294,0.6411166787147522,1.173449993133545,0.0,0.0
fixed,2,33,8,9,0.0,-0.2218480659648776,0.6872333288192749,1.9135167598724365,0.0,0.0
fixed,2,34,8,10,0.0,-0.7567706806585193,0.6524999737739563,2.5371999740600586,0.0,0.0
fixed,2,35,8,11,0.0,-1.396816659718752,0.6581666469573975,2.9623501300811768,0.0,0.0
fixed,2,36,8,12,0.0,-1.574338340666145,0.8328999876976013,3.1568667888641357,0.0,0.0
fixed,2,37,8,13,0.0,-1.6755823642015457,0.6018166542053223,3.1201834678649902,0.0,0.0
fixed,2,38,8,14,0.0,-1.958645224571228,0.6729833483695984,2.8678832054138184,0.0,0.0
fixed,2,39,8,15,0.0,-1.0796134719857946,1.0371999740600586,2.40310001373291,0.0,0.0
fixed,2,40,8,16,0.0,-1.521360106766224,0.6695833206176758,1.7594666481018066,0.0,0.0
fixed,2,41,8,17,1.0791999697685242,0.582767978310585,0.5534999966621399,0.9972000122070312,0.0,0.0
fixed,2,42,8,18,4.168866813182831,2.251188099384308,1.8070499897003174,0.30418330430984497,0.0,0.0
fixed,2,43,8,19,7.6613331735134125,4.1371200904250145,3.1312832832336426,0.007199999876320362,0.0,0.0
fixed,2,44,8,20,10.563566625118256,5.704326301813126,5.363066673278809,0.0,0.0,0.0
fixed,2,45,8,21,7.849383354187012,1.7268643081188202,2.8055167198181152,0.0,0.0,0.0
fixed,2,46,8,22,6.750766575336456,1.4851686507463455,2.318049907684326,0.0,0.0,0.0
fixed,2,47,8,23,6.798016607761383,1.4955636411905289,1.7231500148773193,0.0,0.0,0.0
fixed,2,48,8,24,7.75537496805191,1.706182524561882,1.4898916482925415,0.0,0.0,0.0
fixed,2,49,8,1,4.299866676330566,0.9459706619381905,0.7539166808128357,0.0,0.0,0.0
fixed,2,50,8,2,3.5720000565052032,0.7858400084078312,1.0046499967575073,0.0,0.0,0.0
fixed,2,51,8,3,3.471000000834465,0.7636200040578842,1.6062500476837158,0.0,0.0,0.0
fixed,2,52,8,4,2.1739333271980286,0.47826532274484634,0.4979666769504547,0.0,0.0,0.0
fixed,2,53,8,5,2.9820833802223206,0.6560583487153053,1.545133352279663,0.0,0.0,0.0
fixed,2,54,8,6,2.8618666231632233,0.6296106576919556,1.406683325767517,0.03398333489894867,0.0,0.0
fixed,2,55,8,7,1.6532833874225616,0.36372233438305557,0.8149499893188477,0.5113333463668823,0.0,0.0
fixed,2,56,8,8,0.8889167904853821,0.1955616963095963,1.2068500518798828,1.173283338546753,0.0,0.0
fixed,2,57,8,9,0.0,-0.2476906180381775,1.4433833360671997,1.9099498987197876,0.0,0.0
fixed,2,58,8,10,0.0,-0.9941213950514793,0.6598333120346069,2.5297834873199463,0.0,0.0
fixed,2,59,8,11,0.0,-1.365110956132412,0.6379833221435547,2.940716505050659,0.0,0.0
fixed,2,60,8,12,0.0,-1.5109049882739782,0.6612333059310913,3.163466453552246,0.0,0.0
fixed,2,61,8,13,0.0,-1.4130306430161,0.6298166513442993,3.1261000633239746,0.0,0.0
fixed,2,62,8,14,0.0,-1.1890230011194944,1.441683292388916,2.8438832759857178,0.0,0.0
fixed,2,63,8,15,0.0,-0.4742283280938864,2.4830334186553955,2.369616746902466,0.0,0.0
fixed,2,64,8,16,1.5687998533248901,0.847151942551136,1.910166621208191,1.7365167140960693,0.0,0.0
fixed,2,65,8,17,1.6943666338920593,0.914958018809557,1.1611833572387695,0.9801166653633118,0.0,0.0
fixed,2,66,8,18,3.4656668305397034,1.8714601397514343,0.8957333564758301,0.29516667127609253,0.0,0.0
fixed,2,67,8,19,6.389766877517104,3.4504743088036776,0.5837833285331726,0.006016667000949383,0.0,0.0
fixed,2,68,8,20,6.3208834901452065,3.4132772516459227,1.364150047302246,0.0,0.0,0.0
fixed,2,69,8,21,8.811166770523414,1.938456674630288,2.8685667514801025,0.0,0.0,0.0
fixed,2,70,8,22,7.460783243179321,1.6413723081350327,2.1660499572753906,0.0,0.0,0.0
fixed,2,71,8,23,8.308699786663055,1.8279139399528503,1.7671833038330078,0.0,0.0,0.0
fixed,2,72,8,24,5.449883341789246,1.198974333703518,1.791599988937378,0.0,0.0,0.0
fixed,2,73,8,1,3.3757166862487793,0.742657657712698,0.7908166646957397,0.0,0.0,0.0
fixed,2,74,8,2,3.17113333940506,0.6976493448019028,0.805899977684021,0.0,0.0,0.0
fixed,2,75,8,3,2.410699963569641,0.530353982001543,0.7650333046913147,0.0,0.0,0.0
fixed,2,76,8,4,2.5167666375637054,0.5536886602640152,0.7785666584968567,0.0,0.0,0.0
fixed,2,77,8,5,3.9836333096027374,0.87639931589365,2.014216661453247,0.0,0.0,0.0
fixed,2,78,8,6,2.1273499727249146,0.4680169876664877,0.8474500179290771,0.03113333322107792,0.0,0.0
fixed,2,79,8,7,1.7060666978359222,0.3753346763551235,0.7894166707992554,0.4925000071525574,0.0,0.0
fixed,2,80,8,8,0.19179990887641907,0.042195978574454784,1.059399962425232,1.1528500318527222,0.0,0.0
fixed,2,81,8,9,0.0,-0.4706899970769882,1.669283390045166,1.884516716003418,0.0,0.0
fixed,2,82,8,10,0.0,-0.7802446112036705,1.8896499872207642,2.479466438293457,0.0,0.0
fixed,2,83,8,11,0.0,-1.0240339655429125,2.127816677093506,2.893199920654297,0.0,0.0
fixed,2,84,8,12,0.0,-1.1008067037910223,2.3515665531158447,3.071716547012329,0.0,0.0
fixed,2,85,8,13,0.0,-1.668743971735239,0.914650022983551,3.0321998596191406,0.0,0.0
fixed,2,86,8,14,0.0,-1.5402712672948837,0.5269500017166138,2.7569665908813477,0.0,0.0
fixed,2,87,8,15,0.0,-1.3082776237279177,0.6407333612442017,2.304800033569336,0.0,0.0
fixed,2,88,8,16,0.0,-1.1322269439697266,0.5110166668891907,1.6720999479293823,0.0,0.0
fixed,2,89,8,17,1.376683235168457,0.7434089481830597,0.588533341884613,0.9309000372886658,0.0,0.0
fixed,2,90,8,18,3.240266740322113,1.7497440427541733,0.9142000079154968,0.280349999666214,0.0,0.0
fixed,2,91,8,19,7.938266634941101,4.286664128303528,1.542283296585083,0.0049333334900438786,0.0,0.0
fixed,2,92,8,20,9.806333124637604,5.2954201102256775,4.2024664878845215,0.0,0.0,0.0
fixed,2,93,8,21,10.931866645812988,2.4050106406211853,2.810666561126709,0.0,0.0,0.0
fixed,2,94,8,22,10.234583377838135,2.2516083419322968,3.4598500728607178,0.0,0.0,0.0
fixed,2,95,8,23,7.689300000667572,1.6916459649801254,2.808850049972534,0.0,0.0,0.0
fixed,2,96,8,24,5.017591774463654,1.1038701832294464,1.2736083269119263,0.0,0.0,0.0
fixed,2,97,8,1,6.461033329367638,1.4214273318648338,0.8547166585922241,0.0,0.0,0.0
fixed,2,98,8,2,4.495483249425888,0.9890063032507896,0.8026999831199646,0.0,0.0,0.0
fixed,2,99,8,3,3.247433379292488,0.714435338973999,0.9685333371162415,0.0,0.0,0.0
fixed,2,100,8,4,3.4648000448942184,0.7622560039162636,0.8246666789054871,0.0,0.0,0.0
fixed,2,101,8,5,3.235483318567276,0.7118063233792782,0.8229833245277405,0.0,0.0,0.0
fixed,2,102,8,6,3.9581665694713593,0.8707966282963753,0.8463666439056396,0.035366665571928024,0.0,0.0
