time_step,reward,cumulative_reward,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
22,-2.5829672813415527,-60.954602405428886,0.4215100109577179,0.19325745105743408,1.9681999683380127,2.5829674303531647,61.629830583930016
23,-2.5820488929748535,-63.53665129840374,0.3560788035392761,0.18901224434375763,2.0369577407836914,2.582048788666725,64.21187937259674
24,-0.9636238813400269,-64.50027517974377,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,65.17550328373909
25,-3.235910415649414,-67.73618559539318,1.3801437616348267,0.7423394322395325,1.1134272813796997,3.235910475254059,68.41141375899315
26,-0.9367231130599976,-68.67290870845318,0.3514370918273926,0.16868312656879425,0.4166029393672943,0.9367231577634811,69.34813691675663
27,-1.7249802350997925,-70.39788894355297,0.35007867217063904,0.1873515099287033,1.1875500679016113,1.7249802500009537,71.07311716675758
28,-1.992091417312622,-72.3899803608656,1.3546943664550781,0.20223666727542877,0.4351603388786316,1.9920913726091385,73.06520853936672
29,-2.0965375900268555,-74.48651795089245,1.3658525943756104,0.23087537288665771,0.49980950355529785,2.096537470817566,75.16174601018429
30,-2.032391309738159,-76.51890926063061,1.3301458358764648,0.24327263236045837,0.4589728116989136,2.032391279935837,77.19413729012012
31,-7.617144584655762,-84.13605384528637,3.160184144973755,1.8817957639694214,2.575164556503296,7.617144465446472,84.8112817555666
32,-7.168041706085205,-91.30409555137157,2.7207157611846924,1.8739137649536133,2.5734124183654785,7.168041944503784,91.97932370007038
33,-0.1717519611120224,-91.4758475124836,0.0,0.13957519829273224,0.24809423089027405,0.0,91.97932370007038
34,-0.4353530704975128,-91.91120058298111,0.06265433132648468,0.38181352615356445,0.0,0.4262383319437504,92.40556203201413
35,-0.4383973777294159,-92.34959796071053,0.3224653899669647,0.2233913242816925,0.0,0.33093805611133575,92.73650008812547
36,-4.550723075866699,-96.90032103657722,4.797369956970215,0.0,0.0,4.304076500236988,97.04057658836246
37,-1.3685321807861328,-98.26885321736336,1.7521350383758545,0.0,0.0,0.984929084777832,98.02550567314029
38,0.31909433007240295,-97.94975888729095,0.0,0.0,0.0,0.0,98.02550567314029
39,-0.3211420774459839,-98.27090096473694,0.0,0.7720916271209717,0.0,0.0,98.02550567314029
40,-1.1289808750152588,-99.3998818397522,0.447745680809021,0.19314506649971008,0.4880902171134949,1.128980964422226,99.15448663756251
41,-0.28873252868652344,-99.68861436843872,0.0,0.0,0.3666064143180847,0.21085864678025246,99.36534528434277
42,-4.759778022766113,-104.44839239120483,2.136512279510498,0.8542097806930542,1.7690560817718506,4.759778141975403,104.12512342631817
43,-3.988830327987671,-108.4372227191925,1.7857505083084106,0.7822729349136353,1.420806884765625,3.988830327987671,108.11395375430584
44,-5.228240013122559,-113.66546273231506,3.3182435035705566,0.7648220062255859,1.145174503326416,5.228240013122559,113.3421937674284
45,-3.815814256668091,-117.48127698898315,1.6627345085144043,0.7593696117401123,1.3937101364135742,3.815814256668091,117.15800802409649
46,-1.4290204048156738,-118.91029739379883,0.5435421466827393,0.19325745105743408,0.6922207474708557,1.429020345211029,118.58702836930752
47,-0.9907427430152893,-119.90104013681412,0.37498530745506287,0.18901224434375763,0.4267451763153076,0.9907427281141281,119.57777109742165
48,-0.9636238813400269,-120.86466401815414,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,120.541395008564
49,-3.242619514465332,-124.10728353261948,1.3801437616348267,0.7490487098693848,1.1134272813796997,3.242619752883911,123.7840147614479
50,-3.237617254257202,-127.34490078687668,1.3788419961929321,0.7477469444274902,1.1110284328460693,3.2376173734664917,127.0216321349144
51,-0.9410372972488403,-128.28593808412552,0.3348560631275177,0.1873515099287033,0.4188297688961029,0.9410373419523239,127.96266947686672
52,-0.9860039949417114,-129.27194207906723,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,128.94867345690727
53,-1.0794618129730225,-130.35140389204025,0.3487769067287445,0.23087537288665771,0.49980950355529785,1.0794617831707,130.02813524007797
54,-0.9919222593307495,-131.343326151371,0.30258339643478394,0.23897044360637665,0.4503684341907501,0.9919222742319107,131.02005751430988
55,-1.1287806034088135,-132.47210675477982,0.5197288393974304,0.2986651062965393,0.31038662791252136,1.128780573606491,132.14883808791637
56,-1.865159034729004,-134.33726578950882,0.794775664806366,0.2044009417295456,0.8659823536872864,1.865158960223198,134.01399704813957
57,-0.38376539945602417,-134.72103118896484,0.0,0.22833411395549774,0.42561206221580505,0.11358465254306793,134.12758170068264
58,-17.10186195373535,-151.8228931427002,6.469763278961182,5.505306243896484,5.1267924308776855,17.10186195373535,151.229443654418
59,-2.5909523963928223,-154.41384553909302,0.6646812558174133,1.535290002822876,0.39098113775253296,2.5909523963928223,153.8203960508108
60,1.910750150680542,-152.50309538841248,0.0,0.0,0.0,0.0,153.8203960508108
61,-8.323739051818848,-160.82683444023132,0.2523884177207947,0.37368908524513245,7.697661399841309,8.323738902807236,162.14413495361805
62,-1.3732104301452637,-162.2000448703766,0.34445884823799133,0.39420679211616516,0.634544849395752,1.3732104897499084,163.51734544336796
63,-4.357813835144043,-166.55785870552063,2.5887746810913086,0.5495566129684448,1.219482183456421,4.357813477516174,167.87515892088413
64,-4.418792724609375,-170.97665143013,1.9281368255615234,0.574409544467926,1.9162464141845703,4.41879278421402,172.29395170509815
65,-3.3294951915740967,-174.3061466217041,1.1713616847991943,0.781000018119812,1.3771334886550903,3.3294951915740967,175.62344689667225
66,-5.5511040687561035,-179.8572506904602,2.014141082763672,0.8766312599182129,2.6603317260742188,5.5511040687561035,181.17455096542835
67,-4.799223899841309,-184.6564745903015,1.8605670928955078,0.9222455024719238,2.016411304473877,4.799223899841309,185.97377486526966
68,-4.424123764038086,-189.0805983543396,1.63816237449646,0.9278134703636169,1.8581479787826538,4.424123823642731,190.3978986889124
69,-4.558135986328125,-193.63873434066772,1.6627345085144043,1.0109573602676392,1.8844444751739502,4.558136343955994,194.95603503286839
70,-3.396725654602051,-197.03545999526978,1.509930968284607,0.7563884258270264,1.1304064989089966,3.39672589302063,198.35276092588902
71,-3.771960735321045,-200.80742073059082,1.8986469507217407,0.7521432042121887,1.1211706399917603,3.7719607949256897,202.1247217208147
72,-3.253842830657959,-204.06126356124878,1.3868730068206787,0.7504638433456421,1.1165059804916382,3.253842830657959,205.37856455147266
73,-3.242619514465332,-207.3038830757141,1.3801437616348267,0.7490487098693848,1.1134272813796997,3.242619752883911,208.62118430435658
74,-3.237617254257202,-210.5415003299713,1.3788419961929321,0.7477469444274902,1.1110284328460693,3.2376173734664917,211.85880167782307
75,-0.9410372972488403,-211.48253762722015,0.3348560631275177,0.1873515099287033,0.4188297688961029,0.9410373419523239,212.7998390197754
76,-0.9860039949417114,-212.46854162216187,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,213.78584299981594
77,-2.1263625621795654,-214.59490418434143,1.3677350282669067,0.23087537288665771,0.5277521014213562,2.1263625025749207,215.91220550239086
78,-2.527252197265625,-217.12215638160706,0.3598918616771698,0.25422030687332153,1.9131399393081665,2.527252107858658,218.43945761024952
79,-3.7757835388183594,-220.89793992042542,1.5279717445373535,0.9242570400238037,1.3235547542572021,3.7757835388183594,222.21524114906788
80,-2.233278274536133,-223.13121819496155,0.14558805525302887,0.36487680673599243,1.722813367843628,2.2332782298326492,224.44851937890053
81,-0.8090771436691284,-223.94029533863068,0.0,0.37557753920555115,0.5333736538887024,0.7092030495405197,225.15772242844105
82,-1.3471115827560425,-225.28740692138672,0.10277063399553299,0.30680543184280396,0.9375355243682861,1.347111590206623,226.50483401864767
83,-6.698240280151367,-231.9856472015381,4.906290531158447,0.8559265732765198,0.9360233545303345,6.6982404589653015,233.20307447761297
84,-0.08156585693359375,-232.06721305847168,0.0,0.19740678369998932,0.8143599033355713,0.0,233.20307447761297
85,-0.9800119400024414,-233.04722499847412,0.0,0.6500013470649719,0.6264490485191345,0.6835734844207764,233.88664796203375
86,-1.582687258720398,-234.62991225719452,0.4420444965362549,0.6480094194412231,0.49263331294059753,1.5826872289180756,235.46933519095182
87,0.36295804381370544,-234.2669542133808,0.0,0.03208257630467415,0.0,0.0,235.46933519095182
88,0.013016598299145699,-234.25393761508167,0.0,0.19390042126178741,0.0,0.0,235.46933519095182
89,-2.507204532623291,-236.76114214770496,0.9598867297172546,1.2953776121139526,0.25194022059440613,2.5072045624256134,237.97653975337744
90,-3.8072004318237305,-240.5683425795287,1.4261267185211182,0.8588923811912537,1.5221812725067139,3.8072003722190857,241.78374012559652
91,-4.090169906616211,-244.6585124861449,1.62196946144104,1.047393560409546,1.420806884765625,4.090169906616211,245.87391003221273
92,-2.0617852210998535,-246.72029770724475,0.9364479184150696,0.36468249559402466,0.7606547474861145,2.0617851614952087,247.93569519370794
93,-1.748924732208252,-248.469222439453,0.5447744131088257,0.3876185119152069,0.8165318369865417,1.7489247620105743,249.68461995571852
94,-1.9517195224761963,-250.4209419619292,0.6589604616165161,0.3296126127243042,0.963146448135376,1.9517195224761963,251.6363394781947
95,-1.1967880725860596,-251.61773003451526,0.3560788035392761,0.3141602873802185,0.5265489816665649,1.1967880725860596,252.83312755078077
96,-0.9942672252655029,-252.61199725978076,0.35421058535575867,0.18733283877372742,0.45272377133369446,0.9942671954631805,253.82739474624395
97,-0.9556514024734497,-253.56764866225421,0.3527388870716095,0.18591776490211487,0.41699478030204773,0.9556514322757721,254.78304617851973
98,-0.9526560306549072,-254.52030469290912,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,255.73570219427347
99,-0.9562599658966064,-255.47656465880573,0.35007867217063904,0.1873515099287033,0.4188297688961029,0.9562599509954453,256.6919621452689
100,-1.8919508457183838,-257.3685155045241,1.2545539140701294,0.20223666727542877,0.4351603388786316,1.8919509202241898,258.5839130654931
101,-1.1055219173431396,-258.47403742186725,0.3468944728374481,0.23087537288665771,0.5277521014213562,1.105521947145462,259.68943501263857
102,-1.7737758159637451,-260.247813237831,1.0784878730773926,0.2409534454345703,0.45433443784713745,1.7737757563591003,261.46321076899767
103,-2.8315629959106445,-263.07937623374164,1.406815528869629,1.11617112159729,0.3085762858390808,2.8315629363059998,264.29477370530367
104,-0.5558802485466003,-263.63525648228824,0.26671406626701355,0.23807062208652496,0.05109556391835213,0.5558802522718906,264.85065395757556
105,0.08731900900602341,-263.5479374732822,0.0,0.23039452731609344,0.0,0.0,264.85065395757556
106,0.7131693959236145,-262.8347680773586,0.0,0.0,0.0,0.0,264.85065395757556
107,0.23925432562828064,-262.5955137517303,0.0,0.5092339515686035,0.0,0.0,264.85065395757556
108,-1.3135255575180054,-263.9090393092483,0.0,1.6769685745239258,0.11997632682323456,0.8301063627004623,265.680760320276
109,0.680476725101471,-263.22856258414686,0.0,0.0,0.0,0.0,265.680760320276
110,0.8518882393836975,-262.37667434476316,0.0,0.0,0.0,0.0,265.680760320276
111,-8.907734870910645,-271.2844092156738,5.699031352996826,0.0,3.2879903316497803,8.828448668122292,274.5092089883983
112,0.4037368893623352,-270.88067232631147,0.0,0.0,0.0,0.0,274.5092089883983
113,-1.6510711908340454,-272.5317435171455,0.8948801755905151,0.08385171741247177,0.6723393201828003,1.6510712131857872,276.1602802015841
114,-1.6423816680908203,-274.17412518523633,0.022828400135040283,0.7161685824394226,0.9033846259117126,1.6423816084861755,277.8026618100703
115,-4.644223690032959,-278.8183488752693,0.2682936191558838,0.7822729349136353,3.5936572551727295,4.6442238092422485,282.4468856193125
116,-2.3764073848724365,-281.19475626014173,0.43653810024261475,0.36468249559402466,1.5751867294311523,2.3764073252677917,284.8232929445803
117,-1.1943271160125732,-282.3890833761543,0.3636639416217804,0.3876185119152069,0.4430446922779083,1.1943271458148956,286.0176200903952
118,-1.6358888149261475,-284.02497219108045,0.5967347025871277,0.3296126127243042,0.7095414996147156,1.6358888149261475,287.65350890532136
119,-1.2080751657485962,-285.23304735682905,0.5923177599906921,0.18901224434375763,0.4267451763153076,1.2080751806497574,288.8615840859711
120,-0.9636238813400269,-286.1966712381691,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,289.82520799711347
121,-0.9576585292816162,-287.1543297674507,0.3527388870716095,0.18591776490211487,0.41900184750556946,0.9576584994792938,290.78286649659276
122,-0.9526560306549072,-288.1069857981056,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,291.7355225123465
123,-3.2195467948913574,-291.32653259299695,1.377483606338501,0.7504824995994568,1.0915806293487549,3.2195467352867126,294.9550692476332
124,-0.9860039949417114,-292.31253658793867,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,295.94107322767377
125,-1.683093786239624,-293.9956303741783,0.9524089097976685,0.23087537288665771,0.49980950355529785,1.683093786239624,297.6241670139134
126,-13.249727249145508,-307.2453576233238,5.020469665527344,0.29751452803611755,7.931743621826172,13.249727815389633,310.873894829303
127,-1.0115041732788086,-308.2568617966026,0.10226792097091675,0.28070199489593506,0.628534197807312,1.0115041136741638,311.8853989429772
128,-0.6173347234725952,-308.8741965200752,0.0,0.26006796956062317,0.4669853746891022,0.5076160728931427,312.39301501587033
129,-4.702228546142578,-313.5764250662178,4.173412322998047,0.13157224655151367,0.39724376797676086,4.702228337526321,317.09524335339665
130,0.20286113023757935,-313.3735639359802,0.0,0.10908318310976028,0.10659606009721756,0.0,317.09524335339665
131,0.8555994033813477,-312.51796453259885,0.0,0.010712550953030586,0.0,0.0,317.09524335339665
132,-5.179041862487793,-317.69700639508665,1.8917490243911743,1.8065276145935059,1.4807651042938232,5.179041743278503,322.27428509667516
133,1.1082578897476196,-316.588748505339,0.0,0.0,0.0,0.0,322.27428509667516
134,0.8301985263824463,-315.7585499789566,0.0,0.0,0.0,0.0,322.27428509667516
135,-8.503386497497559,-324.26193647645414,5.388209819793701,0.0,3.2129812240600586,8.405581578612328,330.6798666752875
136,0.49070271849632263,-323.7712337579578,0.0,0.0,0.0,0.0,330.6798666752875
137,-1.9249714612960815,-325.6962052192539,1.7877622842788696,0.0,0.14659564197063446,1.9155850186944008,332.5954516939819
138,-1.5375452041625977,-327.2337504234165,0.5705533623695374,0.8462786674499512,0.1207132562994957,1.5375452861189842,334.13299698010087
139,-3.3302412033081055,-330.5639916267246,1.1516679525375366,0.7822145223617554,1.396358609199524,3.330241084098816,337.4632380641997
140,-12.502557754516602,-343.0665493812412,8.71098804473877,0.7648220062255859,3.026747703552246,12.502557754516602,349.9657958187163
141,-1.7925924062728882,-344.8591417875141,0.7798219323158264,0.19623863697052002,0.8165318369865417,1.7925924062728882,351.7583882249892
142,-1.050748586654663,-345.90989037416875,0.4215100109577179,0.19325745105743408,0.4359810948371887,1.0507485568523407,352.8091367818415
143,-0.9718362092971802,-346.88172658346593,0.3560788035392761,0.18901224434375763,0.4267451763153076,0.9718362241983414,353.78097300603986
144,-0.9636238813400269,-347.84535046480596,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,354.7445969171822
145,-1.4107310771942139,-349.2560815420002,0.5866090059280396,0.18591776490211487,0.6382042765617371,1.4107310473918915,356.1553279645741
146,-1.15919029712677,-350.41527183912694,0.33876895904541016,0.18461598455905914,0.6358053684234619,1.1591903120279312,357.31451827660203
147,-1.138565182685852,-351.5538370218128,0.3348560631275177,0.1873515099287033,0.6163576245307922,1.1385651975870132,358.45308347418904
148,-1.0298445224761963,-352.583681544289,0.34860697388648987,0.20223666727542877,0.4790008068084717,1.0298444479703903,359.48292792215943
149,-1.0756969451904297,-353.6593784894794,0.3450120687484741,0.23087537288665771,0.49980950355529785,1.0756969451904297,360.55862486734986
150,-3.3968982696533203,-357.05627675913274,1.2575488090515137,0.8152798414230347,1.3240694999694824,3.3968981504440308,363.9555230177939
151,-1.3315662145614624,-358.3878429736942,0.3870762586593628,0.20606835186481476,0.738421618938446,1.3315662294626236,365.2870892472565
152,-1.9629350900650024,-360.3507780637592,1.4906659126281738,0.16592095792293549,0.30634817481040955,1.9629350453615189,367.25002429261804
153,0.10735812038183212,-360.2434199433774,0.0,0.19011560082435608,0.0,0.0,367.25002429261804
154,0.2302245944738388,-360.01319534890354,0.0,0.2923145890235901,0.0,0.0,367.25002429261804
155,-14.104757308959961,-374.1179526578635,7.612975597381592,4.79027795791626,1.7015042304992676,14.10475778579712,381.35478207841516
156,-6.9710516929626465,-381.08900435082614,3.0495502948760986,1.5471513271331787,2.374350070953369,6.9710516929626465,388.3258337713778
157,-5.838216781616211,-386.92722113244236,2.5908987522125244,1.4441614151000977,1.803157091140747,5.838217258453369,394.16405102983117
158,1.5414024591445923,-385.38581867329776,0.0,0.0,0.0,0.0,394.16405102983117
159,0.7057600021362305,-384.68005867116153,0.0,0.0,0.0,0.0,394.16405102983117
160,0.04078028351068497,-384.63927838765085,0.03444037213921547,0.0,0.007090319879353046,0.0,394.16405102983117
161,-2.050377368927002,-386.68965575657785,1.4606693983078003,0.0,0.5929064154624939,2.0471788407303393,396.2112298705615
162,-4.218105792999268,-390.9077615495771,2.1057417392730713,0.0,2.4724340438842773,3.8580357432365417,400.06926561379805
163,-4.378048896789551,-395.28581044636667,1.7269680500030518,0.7568204998970032,1.8942605257034302,4.378049075603485,404.44731468940154
164,-5.151560306549072,-400.43737075291574,2.4587607383728027,0.9278134703636169,1.7649859189987183,5.151560127735138,409.5988748171367
165,-1.9310320615768433,-402.3684028144926,0.5447744131088257,0.19623863697052002,1.1900190114974976,1.9310320615768433,411.5299068787135
166,-0.9897325038909912,-403.3581353183836,0.3604939579963684,0.19325745105743408,0.4359810948371887,0.9897325038909912,412.5196393826045
167,-0.9718362092971802,-404.32997152768075,0.3560788035392761,0.18901224434375763,0.4267451763153076,0.9718362241983414,413.49147560680285
168,-0.9636238813400269,-405.2935954090208,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,414.4550995179452
169,-0.9576585292816162,-406.2512539383024,0.3527388870716095,0.18591776490211487,0.41900184750556946,0.9576584994792938,415.4127580174245
170,-10.092501640319824,-416.3437555786222,4.461056709289551,2.4371399879455566,3.1943047046661377,10.092501401901245,425.50525941932574
171,-0.9562599658966064,-417.3000155445188,0.35007867217063904,0.1873515099287033,0.4188297688961029,0.9562599509954453,426.4615193703212
172,-0.9860039949417114,-418.28601953946054,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,427.44752335036173
173,-3.647223711013794,-421.93324325047433,2.916538715362549,0.23087537288665771,0.49980950355529785,3.6472235918045044,431.09474694216624
174,-1.7574055194854736,-423.6906487699598,0.384336918592453,0.23963414132595062,1.133434534072876,1.7574055939912796,432.8521525361575
175,-1.402383804321289,-425.0930325742811,0.1516353189945221,0.7369452714920044,0.513803243637085,1.4023838341236115,434.25453637028113
176,-1.577296495437622,-426.6703290697187,1.1688817739486694,0.20974469184875488,0.19867007434368134,1.5772965401411057,435.83183291042224
177,0.14104363322257996,-426.52928543649614,0.0,0.18657486140727997,0.0,0.0,435.83183291042224
178,0.5573962330818176,-425.9718892034143,0.0,0.03914664313197136,0.0,0.0,435.83183291042224
179,0.5538364052772522,-425.41805279813707,0.0,0.19224512577056885,0.0,0.0,435.83183291042224
180,-5.051413059234619,-430.4694658573717,1.9398025274276733,1.582791805267334,1.5288186073303223,5.05141294002533,440.88324585044757
181,0.8089634776115417,-429.66050237976015,0.0,0.0,0.0,0.0,440.88324585044757
182,0.8471622467041016,-428.81334013305604,0.0,0.0,0.0,0.0,440.88324585044757
183,0.6831455826759338,-428.1301945503801,0.0,0.0,0.0,0.0,440.88324585044757
184,0.4521937072277069,-427.6780008431524,0.0,0.0,0.0,0.0,440.88324585044757
185,-0.34636521339416504,-428.02436605654657,0.0,0.0,0.3552579879760742,0.33747243601828814,441.22071828646585
186,-3.6993322372436523,-431.7236982937902,1.708894968032837,0.7174469828605652,1.272990107536316,3.699332058429718,444.92005034489557
187,-2.893423557281494,-434.6171218510717,1.0584359169006348,0.35834044218063354,1.476647138595581,2.8934234976768494,447.8134738425724
188,-3.0243310928344727,-437.6414529439062,0.8434675931930542,0.36468249559402466,1.816180944442749,3.024331033229828,450.83780487580225
189,-2.246004819869995,-439.8874577637762,0.5447744131088257,0.3876185119152069,1.3136118650436401,2.2460047900676727,453.0838096658699
190,-1.871687650680542,-441.7591454144567,0.3604939579963684,0.3296126127243042,1.1815810203552246,1.8716875910758972,454.9554972569458
191,-1.22037672996521,-442.97952214442194,0.3560788035392761,0.18901224434375763,0.6752856969833374,1.2203767448663712,456.1758740018122
192,-1.2801724672317505,-444.2596946116537,0.6707591414451599,0.18733283877372742,0.42208048701286316,1.2801724672317505,457.45604646904394
193,-1.0720446109771729,-445.33173922263086,0.34507817029953003,0.307964563369751,0.41900184750556946,1.0720445811748505,458.5280910502188
194,-0.9526560306549072,-446.28439525328577,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,459.48074706597254
195,-0.9562599658966064,-447.2406552191824,0.35007867217063904,0.1873515099287033,0.4188297688961029,0.9562599509954453,460.437007016968
196,-0.9860039949417114,-448.2266592141241,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,461.42301099700853
197,-1.0794618129730225,-449.3061210270971,0.3487769067287445,0.23087537288665771,0.49980950355529785,1.0794617831707,462.50247278017923
198,-1.8722254037857056,-451.1783464308828,1.1771295070648193,0.24088947474956512,0.4542064964771271,1.8722254782915115,464.37469825847074
199,-0.9122757911682129,-452.090622222051,0.09793445467948914,0.3024880588054657,0.5118532776832581,0.9122757911682129,465.28697404963896
200,-1.9017574787139893,-453.992379700765,1.3969422578811646,0.24484512209892273,0.25997012853622437,1.9017575085163116,467.18873155815527
201,0.023314088582992554,-453.969065612182,0.0,0.23515954613685608,0.05668264627456665,0.0,467.18873155815527
202,0.35002025961875916,-453.61904535256326,0.0,0.10197068750858307,0.011364126577973366,0.0,467.18873155815527
203,-4.320774555206299,-457.93981990776956,1.5109035968780518,1.2835761308670044,1.5262948274612427,4.320774555206299,471.50950611336157
204,0.2546778917312622,-457.6851420160383,0.0,0.008087906055152416,0.0,0.0,471.50950611336157
205,-4.95048189163208,-462.6356239076704,0.0,0.025905432179570198,4.969289779663086,4.905768917873502,476.41527503123507
206,-3.5332508087158203,-466.1688747163862,1.515046238899231,0.4621182680130005,1.5560863018035889,3.5332508087158203,479.9485258399509
207,-2.694230079650879,-468.8631047960371,1.2231979370117188,0.6228576302528381,0.8481744527816772,2.694230020046234,482.6427558599971
208,-2.269362449645996,-471.1324672456831,0.7791277170181274,0.6089850068092346,0.8812496066093445,2.2693623304367065,484.91211819043383
209,-3.375880241394043,-474.5083474870771,1.2235195636749268,0.7281518578529358,1.4242087602615356,3.375880181789398,488.2879983722232
210,-4.801536560058594,-479.3098840471357,1.4265245199203491,0.8590912818908691,2.515920877456665,4.801536679267883,493.0895350514911
211,-2.8092408180236816,-482.1191248651594,0.9786856770515442,0.3576768636703491,1.472878098487854,2.8092406392097473,495.89877569070086
212,-2.0460004806518555,-484.16512534581125,0.6107575297355652,0.36468249559402466,1.0705604553222656,2.0460004806518555,497.9447761713527
213,-2.2129671573638916,-486.37809250317514,0.6353296637535095,0.3876185119152069,1.1900190114974976,2.212967187166214,500.1577433585189
214,-2.384705066680908,-488.76279756985605,0.48252609372138977,0.9190770387649536,0.9831019043922424,2.384705036878586,502.5424483953975
215,-1.0096492767333984,-489.77244684658945,0.3938917815685272,0.18901224434375763,0.4267451763153076,1.0096492022275925,503.5520975976251
216,-0.9662526845932007,-490.73869953118265,0.3568393290042877,0.18733283877372742,0.42208048701286316,0.9662526547908783,504.518350252416
217,-0.9499977827072144,-491.68869731388986,0.34507817029953003,0.18591776490211487,0.41900184750556946,0.9499977827072144,505.4683480351232
218,-1.1704277992248535,-492.8591251131147,0.5692089200019836,0.18461598455905914,0.4166029393672943,1.170427843928337,506.63877587905154
219,-0.9562599658966064,-493.8153850790113,0.35007867217063904,0.1873515099287033,0.4188297688961029,0.9562599509954453,507.595035830047
220,-0.9860039949417114,-494.80138907395303,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,508.58103981008753
221,-2.462083578109741,-497.2634726520628,1.7313987016677856,0.23087537288665771,0.49980950355529785,2.462083578109741,511.0431233881973
222,-0.9886724948883057,-498.2521451469511,0.30128347873687744,0.2383204847574234,0.44906851649284363,0.9886724799871445,512.0317958681844
223,-0.5891687870025635,-498.84131393395364,0.057517584413290024,0.20612981915473938,0.3255213499069214,0.5891687534749508,512.6209646216594
224,-0.019185714423656464,-498.8604996483773,0.0,0.1452266275882721,0.06963396817445755,0.0,512.6209646216594
225,0.18495038151741028,-498.6755492668599,0.0,0.2449120432138443,0.0,0.0,512.6209646216594
226,0.45670270919799805,-498.2188465576619,0.0,0.10591587424278259,0.0,0.0,512.6209646216594
227,0.8976036310195923,-497.3212429266423,0.0,0.0,0.0,0.0,512.6209646216594
