time_step,reward,cumulative_reward,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
35,-3.667289392763784,-143.19788942370164,1.4604367017745972,1.4604367017745972,57.7828035056591
36,-3.263658247741811,-146.46154767144344,1.3009905815124512,1.3009905815124512,59.083794087171555
37,-3.003230094909668,-149.4647777663531,1.2012920379638672,1.2012920379638672,60.28508612513542
38,-3.8545286655426025,-153.3193064318957,1.541811466217041,1.541811466217041,61.82689759135246
39,-3.9661405086517334,-157.28544694054744,1.5864561796188354,1.5864561796188354,63.4133537709713
40,-5.590059280395508,-162.87550622094295,2.2360236644744873,2.2360236644744873,65.64937743544579
41,-4.994150161743164,-167.86965638268612,1.9976601600646973,1.9976601600646973,67.64703759551048
42,-6.285549163818359,-174.15520554650448,2.5142197608947754,2.5142197608947754,70.16125735640526
43,-5.298590183258057,-179.45379572976253,2.119436025619507,2.119436025619507,72.28069338202477
44,-4.602744102478027,-184.05653983224056,1.8410975933074951,1.8410975933074951,74.12179097533226
45,-5.222440719604492,-189.27898055184505,2.0889763832092285,2.0889763832092285,76.21076735854149
46,-5.204911708831787,-194.48389226067684,2.0819647312164307,2.0819647312164307,78.29273208975792
47,-4.541420936584473,-199.0253131972613,1.816568374633789,1.816568374633789,80.10930046439171
48,-4.5273284912109375,-203.55264168847225,1.8109314441680908,1.8109314441680908,81.9202319085598
49,-4.519631862640381,-208.07227355111263,1.8078527450561523,1.8078527450561523,83.72808465361595
50,-4.51363468170166,-212.5859082328143,1.805453896522522,1.805453896522522,85.53353855013847
51,-4.519201755523682,-217.10510998833797,1.8076807260513306,1.8076807260513306,87.3412192761898
52,-4.560028076171875,-221.66513806450985,1.8240113258361816,1.8240113258361816,89.16523060202599
53,-4.721651077270508,-226.38678914178035,1.8886604309082031,1.8886604309082031,91.05389103293419
54,-4.622979640960693,-231.00976878274105,1.8491917848587036,1.8491917848587036,92.90308281779289
55,-4.431556701660156,-235.4413254844012,1.7726225852966309,1.7726225852966309,94.67570540308952
56,-6.121223449707031,-241.56254893410824,2.4484894275665283,2.4484894275665283,97.12419483065605
57,-5.59157133102417,-247.1541202651324,2.236628532409668,2.236628532409668,99.36082336306572
58,-8.398027420043945,-255.55214768517635,3.359210968017578,3.359210968017578,102.7200343310833
59,-5.747411727905273,-261.2995594130816,2.298964738845825,2.298964738845825,105.01899906992912
60,-6.55374813079834,-267.85330754387996,2.6214993000030518,2.6214993000030518,107.64049836993217
61,-24.249040603637695,-292.10234814751766,9.699616432189941,9.699616432189941,117.34011480212212
62,-6.193185329437256,-298.2955334769549,2.477274179458618,2.477274179458618,119.81738898158073
63,-6.901827812194824,-305.19736128914974,2.7607312202453613,2.7607312202453613,122.5781202018261
64,-7.9131975173950195,-313.11055880654476,3.165278911590576,3.165278911590576,125.74339911341667
65,-5.922453880310059,-319.0330126868548,2.3689815998077393,2.3689815998077393,128.1123807132244
66,-8.639374732971191,-327.672387419826,3.455749750137329,3.455749750137329,131.56813046336174
67,-6.77993106842041,-334.4523184882464,2.71197247505188,2.71197247505188,134.28010293841362
68,-6.383974075317383,-340.8362925635638,2.5535895824432373,2.5535895824432373,136.83369252085686
69,-6.447174549102783,-347.2834671126666,2.5788698196411133,2.5788698196411133,139.41256234049797
70,-4.562079906463623,-351.8455470191302,1.8248319625854492,1.8248319625854492,141.23739430308342
71,-4.538990020751953,-356.38453703988216,1.815596103668213,1.815596103668213,143.05299040675163
72,-4.5273284912109375,-360.9118655310931,1.8109314441680908,1.8109314441680908,144.86392185091972
73,-4.519631862640381,-365.4314973937335,1.8078527450561523,1.8078527450561523,146.67177459597588
74,-4.51363468170166,-369.94513207543514,1.805453896522522,1.805453896522522,148.4772284924984
75,-4.519201755523682,-374.4643338309588,1.8076807260513306,1.8076807260513306,150.28490921854973
76,-4.560028076171875,-379.0243619071307,1.8240113258361816,1.8240113258361816,152.1089205443859
77,-4.791507720947266,-383.81586962807796,1.9166030883789062,1.9166030883789062,154.02552363276482
78,-8.230389595031738,-392.0462592231097,3.2921559810638428,3.2921559810638428,157.31767961382866
79,-4.982503890991211,-397.0287631141009,1.9930014610290527,1.9930014610290527,159.3106810748577
80,-7.6047172604659865,-404.6334803745669,2.9608795642852783,2.9608795642852783,162.271560639143
81,-4.812191009521484,-409.44567138408837,1.92487633228302,1.92487633228302,164.196436971426
82,-5.870940280938157,-415.3166116650265,2.3162269592285156,2.3162269592285156,166.51266393065453
83,-1.3060076378082117,-416.6226193028347,1.2962795495986938,1.2962795495986938,167.80894348025322
84,-2.072352886199951,-418.6949721890347,2.072352886199951,2.072352886199951,169.88129636645317
85,-1.2624098062515259,-419.9573819952862,1.2624098062515259,1.2624098062515259,171.1437061727047
86,-1.1867257356643677,-421.14410773095057,1.1867257356643677,1.1867257356643677,172.33043190836906
87,-3.8342552185058594,-424.9783629494564,1.5337021350860596,1.5337021350860596,173.86413404345512
88,-4.051455497741699,-429.0298184471981,1.620582103729248,1.620582103729248,175.48471614718437
89,-4.595282554626465,-433.6251010018246,1.8381129503250122,1.8381129503250122,177.32282909750938
90,-5.645791053771973,-439.27089205559656,2.2583165168762207,2.2583165168762207,179.5811456143856
91,-5.288081169128418,-444.558973224725,2.115232467651367,2.115232467651367,181.69637808203697
92,-5.3737640380859375,-449.9327372628109,2.149505615234375,2.149505615234375,183.84588369727135
93,-5.513457298278809,-455.4461945610897,2.205382823944092,2.205382823944092,186.05126652121544
94,-5.879992961883545,-461.32618752297327,2.351997137069702,2.351997137069702,188.40326365828514
95,-4.78849983215332,-466.1146873551266,1.9153999090194702,1.9153999090194702,190.3186635673046
96,-4.603936672210693,-470.7186240273373,1.8415746688842773,1.8415746688842773,192.1602382361889
97,-4.5256455843547885,-475.24426961169206,1.8058457374572754,1.8058457374572754,193.96608397364616
98,-4.637037305364144,-479.8813069170562,1.805453896522522,1.805453896522522,195.7715378701687
99,-4.7708901911543755,-484.65219710821054,1.8076807260513306,1.8076807260513306,197.57921859622002
100,-4.87009403402044,-489.522291142231,1.8240113258361816,1.8240113258361816,199.4032299220562
101,-5.079694002964365,-494.60198514519533,1.9166030883789062,1.9166030883789062,201.3198330104351
102,-4.749564912706592,-499.35155005790193,1.8433905839920044,1.8433905839920044,203.1632235944271
103,-4.205031503237477,-503.5565815611394,1.678296685218811,1.678296685218811,204.84152027964592
104,-1.5944784617520897,-505.1510600228915,1.4636319875717163,1.4636319875717163,206.30515226721764
105,-1.9301567513519446,-507.08121677424344,1.769849181175232,1.769849181175232,208.07500144839287
106,-1.5183672739684655,-508.5995840482119,1.3751542568206787,1.3751542568206787,209.45015570521355
107,-1.1833675054174781,-509.7829515536294,1.0820139646530151,1.0820139646530151,210.53216966986656
108,-4.836305819047266,-514.6192573726767,1.8641234636306763,1.8641234636306763,212.39629313349724
109,-3.4982333183288574,-518.1174906910055,1.399293303489685,1.399293303489685,213.79558643698692
110,-3.6753487586975098,-521.792839449703,1.470139503479004,1.470139503479004,215.26572594046593
111,-4.166132994688815,-525.9589724443919,1.6523442268371582,1.6523442268371582,216.91807016730309
112,-4.1540303230285645,-530.1130027674204,1.6616121530532837,1.6616121530532837,218.57968232035637
113,-2.3246355056762695,-532.4376382730967,2.3246355056762695,2.3246355056762695,220.90431782603264
114,-7.499678611755371,-539.9373168848521,2.9998714923858643,2.9998714923858643,223.9041893184185
115,-10.777472496032715,-550.7147893808848,4.310988903045654,4.310988903045654,228.21517822146416
116,-7.41008996963501,-558.1248793505198,2.964035987854004,2.964035987854004,231.17921420931816
117,-4.601261069940998,-562.7261404204608,1.8318955898284912,1.8318955898284912,233.01110979914665
118,-5.539240246226957,-568.2653806666877,2.0983924865722656,2.0983924865722656,235.10950228571892
119,-4.7774179838543205,-573.0427986505421,1.815596103668213,1.815596103668213,236.92509838938713
120,-4.693872164028289,-577.7366708145704,1.8109314441680908,1.8109314441680908,238.73602983355522
121,-4.6762000741036145,-582.412870888674,1.8078527450561523,1.8078527450561523,240.54388257861137
122,-4.902058781322042,-587.314929669996,1.805453896522522,1.805453896522522,242.3493364751339
123,-5.023061148681154,-592.3379908186771,1.7860060930252075,1.7860060930252075,244.1353425681591
124,-5.1021677819332885,-597.4401586006104,1.8240113258361816,1.8240113258361816,245.95935389399529
125,-5.338974930875338,-602.7791335314857,1.8886604309082031,1.8886604309082031,247.8480143249035
126,-26.39807277448442,-629.1772063059701,9.344388008117676,9.344388008117676,257.19240233302116
127,-5.645259882073029,-634.8224661880431,2.115030288696289,2.115030288696289,259.30743262171745
128,-5.994418818366527,-640.8168850064096,2.1068224906921387,2.1068224906921387,261.4142551124096
129,-6.16402519876101,-646.9809102051706,2.249037265777588,2.249037265777588,263.6632923781872
130,-5.141202677230512,-652.1221128824011,1.8923574686050415,1.8923574686050415,265.5556498467922
131,-1.275387742687845,-653.3975006250889,1.0940653085708618,1.0940653085708618,266.6497151553631
132,-0.9279376030557615,-654.3254382281447,0.8112506866455078,0.8112506866455078,267.4609658420086
133,-0.9299375089441431,-655.2553757370888,0.8355555534362793,0.8355555534362793,268.29652139544487
134,-0.8102412872671911,-656.065617024356,0.7459331154823303,0.7459331154823303,269.0424545109272
135,-2.717482712361713,-658.7830997367178,1.0438741445541382,1.0438741445541382,270.08632865548134
136,-3.551007019155698,-662.3341067558734,1.3050577640533447,1.3050577640533447,271.3913864195347
137,-4.368077435768433,-666.7021841916419,1.6392542123794556,1.6392542123794556,273.03064063191414
138,-6.0050698479649025,-672.7072540396068,2.2143914699554443,2.2143914699554443,275.2450321018696
139,-5.532499159914733,-678.2397531995216,2.114703416824341,2.114703416824341,277.3597355186939
140,-9.93137774553861,-688.1711309450602,3.7211689949035645,3.7211689949035645,281.0809045135975
141,-5.790603817271039,-693.9617347623313,2.205382823944092,2.205382823944092,283.2862873375416
142,-5.041482118787144,-699.0032168811184,1.8248319625854492,1.8248319625854492,285.11111930012703
143,-4.992478083178866,-703.9956949642973,1.815596103668213,1.815596103668213,286.92671540379524
144,-4.792210038953636,-708.7879050032509,1.8109314441680908,1.8109314441680908,288.73764684796333
145,-5.571388938388191,-714.3592939416391,2.027055263519287,2.027055263519287,290.7647021114826
146,-5.665599791482843,-720.0248937331219,2.024656295776367,2.024656295776367,292.789358407259
147,-5.916215931682382,-725.9411096648042,2.0052084922790527,2.0052084922790527,294.79456689953804
148,-5.342950308490951,-731.2840599732951,1.867851734161377,1.867851734161377,296.6624186336994
149,-5.418932784205936,-736.7029927575011,1.8886604309082031,1.8886604309082031,298.5510790646076
150,-7.834896346514764,-744.5378891040158,2.725135564804077,2.725135564804077,301.2762146294117
151,-6.275608649241378,-750.8134977532571,2.197030544281006,2.197030544281006,303.4732451736927
152,-6.172821147389216,-756.9863189006463,2.041163921356201,2.041163921356201,305.5144090950489
153,-2.2278316675281076,-759.2141505681744,1.9523423910140991,1.9523423910140991,307.466751486063
154,-2.427330023908545,-761.641480592083,2.0442726612091064,2.0442726612091064,309.5110241472721
155,-6.754944070757968,-768.3964246628409,2.2386810779571533,2.2386810779571533,311.74970522522926
156,-7.981958020506243,-776.3783826833471,2.6994383335113525,2.6994383335113525,314.4491435587406
157,-4.654192059891875,-781.032574743239,1.622662901878357,1.622662901878357,316.071806460619
158,-4.0768018059897795,-785.1093765492288,1.4684510231018066,1.4684510231018066,317.5402574837208
159,-1.4128468215155863,-786.5222233707444,1.2556020021438599,1.2556020021438599,318.79585948586464
160,-4.411318560743803,-790.9335419314882,1.6629267930984497,1.6629267930984497,320.4587862789631
161,-5.932295907563821,-796.865837839052,2.140174150466919,2.140174150466919,322.59896042943
162,-8.795849443629415,-805.6616872826814,3.202063798904419,3.202063798904419,325.8010242283344
163,-7.005473396760316,-812.6671606794417,2.589165449142456,2.589165449142456,328.3901896774769
164,-6.865434137429883,-819.5325948168717,2.459411382675171,2.459411382675171,330.84960106015205
165,-6.84463951690797,-826.3772343337796,2.5788698196411133,2.5788698196411133,333.42847087979317
166,-4.958612008522324,-831.3358463423019,1.8248319625854492,1.8248319625854492,335.2533028423786
167,-4.597292804804966,-835.9331391471069,1.815596103668213,1.815596103668213,337.06889894604683
168,-4.979078511356783,-840.9122176584636,1.8109314441680908,1.8109314441680908,338.8798303902149
169,-4.9869467469699575,-845.8991644054336,1.8078527450561523,1.8078527450561523,340.6876831352711
170,-4.862121713133032,-850.7612861185665,1.805453896522522,1.805453896522522,342.4931370317936
171,-5.025205190992028,-855.7864913095585,1.8076807260513306,1.8076807260513306,344.3008177578449
172,-5.00364134980385,-860.7901326593624,1.8240113258361816,1.8240113258361816,346.1248290836811
173,-5.360905789504916,-866.1510384488673,1.8886604309082031,1.8886604309082031,348.0134895145893
174,-7.581088642446882,-873.7321270913142,2.5892648696899414,2.5892648696899414,350.60275438427925
175,-2.363202151329483,-876.0953292426436,2.09842848777771,2.09842848777771,352.70118287205696
176,-2.270031449213093,-878.3653606918567,1.9370083808898926,1.9370083808898926,354.63819125294685
177,-1.9685445024809383,-880.3339051943376,1.69088876247406,1.69088876247406,356.3290800154209
178,-1.8491970605481052,-882.1831022548857,1.5302269458770752,1.5302269458770752,357.859306961298
179,-1.4825733467858868,-883.6656756016716,1.2611385583877563,1.2611385583877563,359.12044551968575
180,-1.4884193890209723,-885.1540949906926,1.242846131324768,1.242846131324768,360.3632916510105
181,-3.7886834075479783,-888.9427783982405,1.3685579299926758,1.3685579299926758,361.7318495810032
182,-3.8230755261141436,-892.7658539243547,1.3173967599868774,1.3173967599868774,363.04924634099007
183,-3.623637771917106,-896.3894916962718,1.3068188428878784,1.3068188428878784,364.35606518387794
184,-3.764215505679431,-900.1537072019512,1.3590222597122192,1.3590222597122192,365.71508744359016
185,-4.82611605731563,-904.9798232592668,1.8133211135864258,1.8133211135864258,367.5284085571766
186,-5.3924587408062505,-910.372282000073,1.988049030303955,1.988049030303955,369.51645758748055
187,-7.984391721230578,-918.3566737213037,2.865812063217163,2.865812063217163,372.3822696506977
188,-8.78918507983981,-927.1458588011435,3.2050223350524902,3.2050223350524902,375.5872919857502
189,-7.43547279191921,-934.5813315930627,2.702456474304199,2.702456474304199,378.2897484600544
190,-7.206132544557841,-941.7874641376205,2.5703890323638916,2.5703890323638916,380.8601374924183
191,-5.828535053126796,-947.6159991907473,2.0641355514526367,2.0641355514526367,382.9242730438709
192,-5.046383802454511,-952.6623829932018,1.8109314441680908,1.8109314441680908,384.735204488039
193,-5.115793685325495,-957.7781766785273,1.8078527450561523,1.8078527450561523,386.54305723309517
194,-5.129392740372532,-962.9075694188998,1.805453896522522,1.805453896522522,388.3485111296177
195,-5.45946117274716,-968.367030591647,1.8076807260513306,1.8076807260513306,390.156191855669
196,-5.526485511347225,-973.8935161029942,1.8240113258361816,1.8240113258361816,391.9802031815052
197,-5.558552191240476,-979.4520682942347,1.8886604309082031,1.8886604309082031,393.8688636124134
198,-5.719011508063158,-985.1710798022979,1.8483970165252686,1.8483970165252686,395.7172606289387
199,-5.915573759866826,-991.0866535621647,1.9237172603607178,1.9237172603607178,397.6409778892994
200,-5.348116241866591,-996.4347698040312,1.7801342010498047,1.7801342010498047,399.4211120903492
201,-5.186678296663558,-1001.6214481006948,1.639491081237793,1.639491081237793,401.060603171587
202,-4.951574217771485,-1006.5730223184663,1.6454325914382935,1.6454325914382935,402.7060357630253
203,-4.870611144186433,-1011.4436334626528,1.5964769124984741,1.5964769124984741,404.30251267552376
204,-3.9421830166265406,-1015.3858164792794,1.2899869680404663,1.2899869680404663,405.5924996435642
205,-19.72321890646872,-1035.109035385748,6.6390557289123535,6.6390557289123535,412.2315553724766
206,-6.590972442299972,-1041.700007828048,2.302809953689575,2.302809953689575,414.53436532616615
207,-4.181338660067559,-1045.8813464881155,1.3985885381698608,1.3985885381698608,415.932953864336
208,-4.0722660910319055,-1049.9536125791474,1.5130336284637451,1.5130336284637451,417.44598749279976
209,-5.479225494367893,-1055.4328380735153,2.0785319805145264,2.0785319805145264,419.5245194733143
210,-8.42409158091235,-1063.8569296544276,3.2026407718658447,3.2026407718658447,422.72716024518013
211,-7.812020660050106,-1071.6689503144778,2.863460063934326,2.863460063934326,425.59062030911446
212,-6.594224031481645,-1078.2631743459594,2.459411382675171,2.459411382675171,428.0500316917896
213,-6.768891167708641,-1085.0320655136682,2.5788698196411133,2.5788698196411133,430.62890151143074
214,-6.467278364325467,-1091.4993438779936,2.371952772140503,2.371952772140503,433.00085428357124
215,-5.041807578683074,-1096.5411514566767,1.815596103668213,1.815596103668213,434.81645038723946
216,-5.152301506584626,-1101.6934529632613,1.8109314441680908,1.8109314441680908,436.62738183140755
217,-5.190966719516989,-1106.8844196827783,1.8078527450561523,1.8078527450561523,438.4352345764637
218,-5.2909078822752535,-1112.1753275650535,1.805453896522522,1.805453896522522,440.2406884729862
219,-5.205841207511775,-1117.3811687725654,1.8076807260513306,1.8076807260513306,442.04836919903755
220,-5.462783397940803,-1122.843952170506,1.8240113258361816,1.8240113258361816,443.87238052487373
221,-5.760990597634191,-1128.6049427681403,1.8886604309082031,1.8886604309082031,445.76104095578194
222,-5.553022338185064,-1134.1579651063253,1.8406107425689697,1.8406107425689697,447.6016516983509
223,-5.321512119300041,-1139.4794772256253,1.7287461757659912,1.7287461757659912,449.3303978741169
224,-5.060212313890951,-1144.5396895395163,1.6612343788146973,1.6612343788146973,450.9916322529316
225,-4.486166989200077,-1149.0258565287163,1.4667859077453613,1.4667859077453613,452.45841816067696
226,-3.8702230125509227,-1152.8960795412672,1.2466895580291748,1.2466895580291748,453.70510771870613
227,-2.9510274875980027,-1155.8471070288651,0.9790065884590149,0.9790065884590149,454.68411430716515
228,-2.924173871196937,-1158.771280900062,0.9618163108825684,0.9618163108825684,455.6459306180477
229,-0.6715863185669187,-1159.4428672186289,0.5643898248672485,0.5643898248672485,456.21032044291496
230,-2.1417480610769983,-1161.5846152797058,0.7577823996543884,0.7577823996543884,456.96810284256935
231,-2.7364641579451776,-1164.321079437651,0.9154459238052368,0.9154459238052368,457.8835487663746
232,-7.875915981534036,-1172.196995419185,2.8606882095336914,2.8606882095336914,460.7442369759083
233,-4.7671288582938365,-1176.9641242774787,1.7174702882766724,1.7174702882766724,462.46170726418495
234,-5.201140013103199,-1182.165264290582,1.9584786891937256,1.9584786891937256,464.4201859533787
235,-7.488099289882029,-1189.653363580464,2.719818353652954,2.719818353652954,467.14000430703163
236,-5.008820049153656,-1194.6621836296176,1.8395999670028687,1.8395999670028687,468.9796042740345
237,-7.571765320306198,-1202.2339489499238,2.697613477706909,2.697613477706909,471.6772177517414
238,-5.220169266755192,-1207.454118216679,1.8248319625854492,1.8248319625854492,473.50204971432686
239,-5.073953361528038,-1212.5280715782071,1.815596103668213,1.815596103668213,475.31764581799507
240,-5.344998734808178,-1217.8730703130152,1.8109314441680908,1.8109314441680908,477.12857726216316
241,-5.368307926407549,-1223.2413782394228,1.8078527450561523,1.8078527450561523,478.9364300072193
242,-5.138346034824675,-1228.3797242742476,1.805453896522522,1.805453896522522,480.74188390374184
243,-5.462568284855025,-1233.8422925591026,1.8076807260513306,1.8076807260513306,482.54956462979317
244,-5.456689740121753,-1239.2989822992242,1.8240113258361816,1.8240113258361816,484.37357595562935
245,-5.80986136997611,-1245.1088436692003,1.9166030883789062,1.9166030883789062,486.29017904400826
246,-16.276919495331455,-1261.3857631645317,5.2694902420043945,5.2694902420043945,491.55966928601265
247,-5.707378714818152,-1267.0931418793498,1.8874958753585815,1.8874958753585815,493.44716516137123
248,-5.592302816324992,-1272.6854446956747,1.7807040214538574,1.7807040214538574,495.2278691828251
249,-2.706555830312027,-1275.3920005259868,2.1731832027435303,2.1731832027435303,497.4010523855686
250,-1.7071085399122012,-1277.099109065899,1.3974844217300415,1.3974844217300415,498.79853680729866
251,-1.193460698573159,-1278.292569764472,0.9353340268135071,0.9353340268135071,499.73387083411217
252,-1.0586239320686521,-1279.3511936965408,0.8820428848266602,0.8820428848266602,500.6159137189388
253,-0.812043435221949,-1280.1632371317628,0.6621222496032715,0.6621222496032715,501.2780359685421
254,-0.6576503580589134,-1280.8208874898216,0.5770068764686584,0.5770068764686584,501.85504284501076
255,-2.695387889166629,-1283.5162753789882,0.8969629406929016,0.8969629406929016,502.75200578570366
256,-3.2478269129287582,-1286.764102291917,1.1097348928451538,1.1097348928451538,503.8617406785488
257,-4.053408309584378,-1290.8175106015015,1.4983484745025635,1.4983484745025635,505.3600891530514
258,-6.076790099678768,-1296.8943007011803,2.1807825565338135,2.1807825565338135,507.5408717095852
259,-6.774590141079747,-1303.66889084226,2.3683223724365234,2.3683223724365234,509.9091940820217
260,-7.419060671652187,-1311.0879515139122,2.7043471336364746,2.7043471336364746,512.6135412156582
261,-25.300039947821155,-1336.3879914617335,9.442718505859375,9.442718505859375,522.0562597215176
262,-5.661229027832329,-1342.0492204895659,2.0983924865722656,2.0983924865722656,524.1546522080898
263,-6.357080706869237,-1348.4063011964352,2.3054556846618652,2.3054556846618652,526.4601078927517
264,-5.297593103921099,-1353.7038943003563,1.8109314441680908,1.8109314441680908,528.2710393369198
265,-5.094504608480747,-1358.798398908837,1.8078527450561523,1.8078527450561523,530.0788920819759
266,-5.702832747695386,-1364.5012316565324,1.805453896522522,1.805453896522522,531.8843459784985
267,-5.44755191717486,-1369.9487835737073,1.8076807260513306,1.8076807260513306,533.6920267045498
268,-5.394984152374673,-1375.343767726082,1.8240113258361816,1.8240113258361816,535.516038030386
269,-5.882074995168296,-1381.2258427212503,1.9166030883789062,1.9166030883789062,537.4326411187649
270,-5.933592203914062,-1387.1594349251643,1.8537304401397705,1.8537304401397705,539.2863715589046
271,-5.418677524496449,-1392.5781124496607,1.7252023220062256,1.7252023220062256,541.0115738809109
272,-4.80339545029783,-1397.3815078999585,1.5186172723770142,1.5186172723770142,542.5301911532879
273,-5.159356788456899,-1402.5408646884155,1.6241085529327393,1.6241085529327393,544.1542997062206
274,-1.8527295663565686,-1404.393594254772,1.4069726467132568,1.4069726467132568,545.5612723529339
275,-1.683659257423642,-1406.0772535121957,1.310746669769287,1.310746669769287,546.8720190227032
276,-3.68952437541343,-1409.7667778876091,1.177547574043274,1.177547574043274,548.0495665967464
277,-4.3166160459899405,-1414.0833939335992,1.4086029529571533,1.4086029529571533,549.4581695497036
278,-1.0497125973106052,-1415.1331065309098,0.8800222277641296,0.8800222277641296,550.3381917774677
279,-1.273572804943698,-1416.4066793358536,1.0260907411575317,1.0260907411575317,551.3642825186253
280,-3.8326234751872255,-1420.2393028110407,1.343791127204895,1.343791127204895,552.7080736458302
281,-6.145449614409032,-1426.3847524254497,2.1588759422302246,2.1588759422302246,554.8669495880604
282,-6.43573055401774,-1432.8204829794674,2.3357656002044678,2.3357656002044678,557.2027151882648
283,-13.942226245787243,-1446.7627092252546,5.116822719573975,5.116822719573975,562.3195379078388
284,-13.105695742200986,-1459.8684049674557,4.618483066558838,4.618483066558838,566.9380209743977
285,-15.629238791494572,-1475.4976437589503,5.501582622528076,5.501582622528076,572.4396035969257
286,-26.16635759296362,-1501.6640013519138,9.585933685302734,9.585933685302734,582.0255372822285
287,-7.242129499218299,-1508.906130851132,2.5468761920928955,2.5468761920928955,584.5724134743214
288,-5.795162888171884,-1514.701293739304,2.053556203842163,2.053556203842163,586.6259696781635
289,-5.415646327736795,-1520.1169400670408,1.8078527450561523,1.8078527450561523,588.4338224232197
290,-5.5246439799042495,-1525.6415840469451,1.805453896522522,1.805453896522522,590.2392763197422
291,-5.785568879687799,-1531.427152926633,1.8076807260513306,1.8076807260513306,592.0469570457935
292,-5.701810702765942,-1537.1289636293989,1.8240113258361816,1.8240113258361816,593.8709683716297
293,-5.929538546978317,-1543.0585021763773,1.8886604309082031,1.8886604309082031,595.7596288025379
294,-8.884305858692338,-1551.9428080350697,2.7995128631591797,2.7995128631591797,598.5591416656971
295,-2.1638207911536447,-1554.1066288262234,1.7031925916671753,1.7031925916671753,600.2623342573643
296,-1.9390150313387722,-1556.0456438575623,1.4761379957199097,1.4761379957199097,601.7384722530842
297,-1.7764933885980556,-1557.8221372461603,1.313783884048462,1.313783884048462,603.0522561371326
298,-2.0821725312431076,-1559.9043097774033,1.5476967096328735,1.5476967096328735,604.5999528467655
299,-1.2920570104673366,-1561.1963667878706,0.9399056434631348,0.9399056434631348,605.5398584902287
300,-1.1511058248762671,-1562.347472612747,0.9011160731315613,0.9011160731315613,606.4409745633602
301,-0.9846728867482,-1563.3321454994953,0.7754257321357727,0.7754257321357727,607.216400295496
