time_step,occupant_count,weather_predicted_1,weather_predicted_2,weather_predicted_3,action_value,reward,net_consumption_kwh,grid_import_kwh,cumulative_reward,cumulative_grid_import_kwh
68,24.569684982299805,27.09028434753418,24.785995483398438,3.0,0.0,-1.2464272489973534,0.6107575297355652,0.6107575297355652,-219.3962947012803,102.56671794503927
69,23.620826721191406,29.518234252929688,23.56903839111328,3.0,0.0,-1.3018475613262126,0.6353296637535095,0.6353296637535095,-220.69814226260652,103.20204760879278
70,24.665592193603516,29.728904724121094,25.935087203979492,3.0,0.125,-2.15560981782697,0.9962285757064819,0.9962285757064819,-222.85375208043348,104.19827618449926
71,22.730867385864258,28.971202850341797,23.087921142578125,3.0,0.0,-1.732333984820775,0.8712420463562012,0.8712420463562012,-224.58608606525425,105.06951823085546
72,23.054962158203125,28.988046646118164,24.41054344177246,3.0,0.0,-0.7336848387919114,0.3594680726528168,0.3594680726528168,-225.31977090404615,105.42898630350828
73,23.96980094909668,28.537059783935547,21.669212341308594,3.0,0.0,-0.6945108027411379,0.3527388870716095,0.3527388870716095,-226.0142817067873,105.78172519057989
74,26.554697036743164,30.60999870300293,21.105867385864258,3.0,0.25,-2.893593524883856,1.3788419961929321,1.3788419961929321,-228.90787523167117,107.16056718677282
75,28.52465057373047,28.555200576782227,24.10072135925293,3.0,0.0,-0.7335752654395643,0.3348560631275177,0.3348560631275177,-229.64145049711072,107.49542324990034
76,28.65032386779785,30.103456497192383,21.803421020507812,3.0,0.0,-0.7568181168964202,0.34860697388648987,0.34860697388648987,-230.39826861400715,107.84403022378683
77,30.513248443603516,29.527990341186523,23.50054168701172,2.0,0.0,-2.609338814191953,1.3677350282669067,1.3677350282669067,-233.0076074281991,109.21176525205374
78,29.537250518798828,28.047704696655273,25.183944702148438,2.0,0.125,-1.648621505521684,0.8735942840576172,0.8735942840576172,-234.65622893372077,110.08535953611135
79,30.302413940429688,28.92632484436035,24.46845817565918,2.0,0.125,-1.9392069302139894,1.014269232749939,1.014269232749939,-236.59543586393477,111.0996287688613
80,30.39189338684082,25.322525024414062,27.55101203918457,2.0,0.125,-1.2529231914780135,0.6592904925346375,0.6592904925346375,-237.84835905541277,111.75891926139593
81,30.368865966796875,25.083396911621094,28.28581428527832,2.0,0.125,-0.6005994387412007,0.31395432353019714,0.31395432353019714,-238.44895849415397,112.07287358492613
82,29.86469841003418,24.69891357421875,33.74125671386719,1.0,0.375,-2.7177779384393186,1.6438781023025513,1.6438781023025513,-241.1667364325933,113.71675168722868
83,28.821733474731445,25.721010208129883,32.412227630615234,1.0,0.375,-1.933795789673847,1.190743088722229,1.190743088722229,-243.10053222226713,114.90749477595091
84,28.477256774902344,24.73851776123047,37.504241943359375,2.0,0.125,-0.055451982185729776,0.026415763422846794,0.026415763422846794,-243.15598420445286,114.93391053937376
85,26.985578536987305,21.942094802856445,37.75294876098633,1.0,0.0,0.0,-0.10344289988279343,0.0,-243.15598420445286,114.93391053937376
86,25.372631072998047,23.295875549316406,36.50522994995117,1.0,0.125,0.0,-0.06108042970299721,0.0,-243.15598420445286,114.93391053937376
87,25.19715118408203,22.81454086303711,38.714473724365234,1.0,0.0,0.0,-0.6318455934524536,0.0,-243.15598420445286,114.93391053937376
88,25.79428482055664,20.812238693237305,37.469303131103516,2.0,0.375,-2.268205697070266,1.1801142692565918,1.1801142692565918,-245.42418990152314,116.11402480863035
89,24.19989585876465,23.29526710510254,36.57133865356445,2.0,0.0,-1.844684818865835,0.9598867297172546,0.9598867297172546,-247.26887472038896,117.0739115383476
90,24.138521194458008,25.025360107421875,34.550086975097656,2.0,0.125,-1.744895177755158,0.9124243259429932,0.9124243259429932,-249.01376989814412,117.9863358642906
91,22.737539291381836,24.207550048828125,29.820476531982422,3.0,0.25,-3.3265127937986336,1.62196946144104,1.62196946144104,-252.34028269194275,119.60830532573164
92,21.900638580322266,27.719402313232422,30.2507266998291,2.0,0.625,-6.343582448018954,3.504960060119629,3.504960060119629,-258.6838651399617,123.11326538585126
93,23.378238677978516,30.46796417236328,26.352066040039062,3.0,0.0,-1.1765013990915199,0.5447744131088257,0.5447744131088257,-259.86036653905325,123.65803979896009
94,22.316730499267578,31.190406799316406,28.761367797851562,3.0,0.25,-3.7524487395752355,1.6863653659820557,1.6863653659820557,-263.6128152786285,125.34440516494215
95,21.76744270324707,33.228729248046875,26.92940330505371,3.0,0.25,-3.0634615433486942,1.383483648300171,1.383483648300171,-266.6762768219772,126.72788881324232
96,23.341899871826172,36.8427619934082,25.601591110229492,3.0,0.0,-0.8276359971338688,0.35421058535575867,0.35421058535575867,-267.50391281911106,127.08209939859807
97,26.223190307617188,37.055747985839844,24.302841186523438,3.0,0.0,-0.8442534200653428,0.3527388870716095,0.3527388870716095,-268.3481662391764,127.43483828566968
98,26.9084415435791,37.92030334472656,22.40764045715332,3.0,0.0,-0.8372938329157971,0.3514370918273926,0.3514370918273926,-269.1854600720922,127.78627537749708
99,29.98191261291504,37.04380416870117,25.256452560424805,3.0,0.0,-0.8899940932018467,0.35007867217063904,0.35007867217063904,-270.07545416529405,128.13635404966772
100,31.319395065307617,36.91518783569336,22.691431045532227,3.0,0.0,-3.1355364401027903,1.2545539140701294,1.2545539140701294,-273.21099060539683,129.39090796373785
101,34.25667953491211,34.66511154174805,23.873722076416016,3.0,0.0,-0.8875380646162322,0.3468944728374481,0.3468944728374481,-274.0985286700131,129.7378024365753
102,36.11043167114258,32.93619155883789,26.62993812561035,2.0,0.0,-2.4065108116251506,1.0784878730773926,1.0784878730773926,-276.5050394816382,130.8162903096527
103,35.52654266357422,29.59743309020996,25.07056427001953,1.0,0.0,-2.3834479877915515,1.406815528869629,1.406815528869629,-278.8884874694298,132.22310583852232
104,36.71644973754883,28.02680206298828,29.518798828125,1.0,0.0,-0.4753763018883888,0.26671406626701355,0.26671406626701355,-279.36386377131817,132.48981990478933
105,36.415802001953125,27.424407958984375,31.17821502685547,1.0,0.0,0.0,-0.4958544075489044,0.0,-279.36386377131817,132.48981990478933
106,35.983421325683594,28.806644439697266,33.90399169921875,1.0,0.0,0.0,-1.0164076089859009,0.0,-279.36386377131817,132.48981990478933
107,36.46729278564453,27.0466251373291,35.25664138793945,1.0,0.0,0.0,-0.9263487458229065,0.0,-279.36386377131817,132.48981990478933
108,34.81806945800781,26.178836822509766,36.38835906982422,1.0,0.0,0.0,-0.966838538646698,0.0,-279.36386377131817,132.48981990478933
109,30.437631607055664,25.26000213623047,37.732521057128906,1.0,0.25,-0.447313608654153,0.25353315472602844,0.25353315472602844,-279.8111773799723,132.74335305951536
110,28.38143539428711,25.30403709411621,34.79153060913086,1.0,0.375,-1.0691265637376546,0.6452175378799438,0.6452175378799438,-280.88030394371,133.3885705973953
111,28.929262161254883,22.27547836303711,38.325748443603516,1.0,0.25,-0.7427641306551891,0.4421669840812683,0.4421669840812683,-281.62306807436516,133.83073758147657
112,26.98426628112793,24.110872268676758,35.4407958984375,2.0,0.875,-6.184419990998019,3.111462354660034,3.111462354660034,-287.8074880653632,136.9421999361366
113,26.18059539794922,22.38082504272461,36.54132080078125,2.0,0.875,-8.754389574645757,4.490797519683838,4.490797519683838,-296.56187764000896,141.43299745582044
114,26.27850914001465,24.771772384643555,34.500221252441406,3.0,0.0,-0.8641863843258647,0.37103885412216187,0.37103885412216187,-297.42606402433483,141.8040363099426
115,24.615692138671875,25.4315128326416,30.627981185913086,3.0,0.0,-1.6411896056599895,0.7546690702438354,0.7546690702438354,-299.0672536299948,142.55870538018644
116,23.635055541992188,27.33710479736328,28.31007957458496,3.0,0.125,-2.0468168634511095,0.9606742858886719,0.9606742858886719,-301.1140704934459,143.5193796660751
117,23.725305557250977,31.16397476196289,27.165016174316406,3.0,0.0,-0.8067470761824268,0.3636639416217804,0.3636639416217804,-301.92081756962835,143.8830436076969
118,22.86474609375,32.37528610229492,26.078594207763672,3.0,0.25,-3.565132350548902,1.6241395473480225,1.6241395473480225,-305.48594992017723,145.5071831550449
119,23.96980094909668,33.143375396728516,25.033390045166016,3.0,0.25,-3.59790292645489,1.619722604751587,1.619722604751587,-309.0838528466321,147.1269057597965
120,25.60719871520996,34.647789001464844,27.476337432861328,3.0,0.25,-3.313333346632893,1.3816155195236206,1.3816155195236206,-312.397186193265,148.50852127932012
121,25.965471267700195,37.170372009277344,23.95566177368164,3.0,0.0,-0.8387770226244128,0.3527388870716095,0.3527388870716095,-313.2359632158894,148.86126016639173
122,29.05974769592285,37.998435974121094,25.032817840576172,3.0,0.0,-0.8913200883984188,0.3514370918273926,0.3514370918273926,-314.1272833042878,149.21269725821912
123,31.081096649169922,37.857940673828125,25.216571807861328,3.0,0.0,-0.910762719158053,0.35007867217063904,0.35007867217063904,-315.0380460234459,149.56277593038976
124,32.09334182739258,36.78933334350586,21.990598678588867,3.0,0.0,-0.8706995236367903,0.34860697388648987,0.34860697388648987,-315.9087455470827,149.91138290427625
125,34.574337005615234,35.1914176940918,23.140274047851562,3.0,0.0,-2.4400947971644205,0.9524089097976685,0.9524089097976685,-318.3488403442471,150.86379181407392
126,34.379638671875,34.03438949584961,24.099529266357422,2.0,0.5,-15.190825565459816,7.075279712677002,7.075279712677002,-333.5396659097069,157.93907152675092
127,36.24886703491211,29.687652587890625,25.13597869873047,2.0,0.0,-0.2156421453645739,0.10226792097091675,0.10226792097091675,-333.7553080550715,158.04133944772184
128,36.86213302612305,29.639936447143555,30.184885025024414,3.0,0.0,0.0,-0.21943727135658264,0.0,-333.7553080550715,158.04133944772184
129,37.087806701660156,29.386459350585938,29.754741668701172,2.0,0.0,-9.37393010070664,4.173412322998047,4.173412322998047,-343.1292381557781,162.2147517707199
130,36.31307601928711,28.883312225341797,33.2639045715332,2.0,0.125,0.0,-0.3233782947063446,0.0,-343.1292381557781,162.2147517707199
131,35.14752960205078,27.463632583618164,35.9144287109375,2.0,0.125,0.0,-0.648590624332428,0.0,-343.1292381557781,162.2147517707199
132,33.4336051940918,26.475318908691406,34.55887222290039,1.0,0.0,0.0,-1.1904658079147339,0.0,-343.1292381557781,162.2147517707199
133,30.58594512939453,24.877471923828125,38.36467361450195,1.0,0.25,0.0,-0.1733746975660324,0.0,-343.1292381557781,162.2147517707199
134,29.71558380126953,24.323965072631836,36.70235824584961,1.0,0.375,-1.5295927374014733,0.8965567350387573,0.8965567350387573,-344.6588308931796,163.11130850575864
135,29.30010414123535,22.43350601196289,35.43971252441406,1.0,0.875,-4.398238879568105,2.7003681659698486,2.7003681659698486,-349.0570697727477,165.8116766717285
136,27.670652389526367,24.175657272338867,34.770301818847656,1.0,0.125,0.0,-0.07384278625249863,0.0,-349.0570697727477,165.8116766717285
137,27.029829025268555,21.78578758239746,35.05714797973633,2.0,0.875,-10.318397675740925,5.383679389953613,5.383679389953613,-359.3754674484886,171.1953560616821
138,25.749034881591797,23.239362716674805,33.84115982055664,3.0,0.0,-2.0607499493512442,0.918773353099823,0.918773353099823,-361.43621739783987,172.11412941478193
139,24.244325637817383,27.653419494628906,28.344554901123047,2.0,0.625,-7.6550460904242605,4.206543922424316,4.206543922424316,-369.09126348826413,176.32067333720624
140,24.755186080932617,29.239412307739258,28.293006896972656,3.0,0.0,-17.125144301406667,7.694016456604004,7.694016456604004,-386.2164077896708,184.01468979381025
141,23.77093505859375,29.430171966552734,26.9681453704834,3.0,0.0,-1.6833962829221796,0.7798219323158264,0.7798219323158264,-387.899804072593,184.79451172612607
142,22.09107208251953,32.03435516357422,26.55787467956543,3.0,0.25,-3.151348446592624,1.448914885520935,1.448914885520935,-391.0511525191856,186.243426611647
143,23.779193878173828,34.13780975341797,25.700742721557617,3.0,0.25,-3.137596093701897,1.383483648300171,1.383483648300171,-394.18874861288754,187.62691025994718
144,24.79067039489746,35.62010192871094,23.347654342651367,3.0,0.0,-0.804890540063559,0.35421058535575867,0.35421058535575867,-394.9936391529511,187.98112084530294
145,26.49100685119629,36.973167419433594,21.56848907470703,3.0,0.0,-1.3566512816315595,0.5866090059280396,0.5866090059280396,-396.3502904345827,188.56772985123098
146,29.42584228515625,35.48434829711914,24.335453033447266,3.0,0.0,-0.8286669088888705,0.33876895904541016,0.33876895904541016,-397.17895734347155,188.9064988102764
147,30.359115600585938,36.972808837890625,20.94701385498047,3.0,0.0,-0.8088447431997187,0.3348560631275177,0.3348560631275177,-397.98780208667125,189.2413548734039
148,33.1875,36.24211883544922,22.586719512939453,3.0,0.0,-0.8833180655852175,0.34860697388648987,0.34860697388648987,-398.8711201522565,189.5899618472904
149,34.939022064208984,34.997371673583984,21.05629539489746,3.0,0.0,-0.8630253336608007,0.3450120687484741,0.3450120687484741,-399.7341454859173,189.93497391603887
150,36.01793670654297,33.511802673339844,22.454666137695312,2.0,0.5,-7.064987470318011,3.3123586177825928,3.3123586177825928,-406.79913295623527,193.24733253382146
151,35.47596740722656,28.541418075561523,27.895782470703125,2.0,0.0,-0.8248663859641379,0.3870762586593628,0.3870762586593628,-407.6239993421994,193.63440879248083
152,36.9803466796875,28.546127319335938,26.52387046813965,3.0,0.375,-7.6853264160245836,3.031773328781128,3.031773328781128,-415.30932575822396,196.66618212126195
153,37.754268646240234,29.359573364257812,30.326139450073242,2.0,0.0,0.0,-0.5706719756126404,0.0,-415.30932575822396,196.66618212126195
154,37.399635314941406,26.278757095336914,32.21767044067383,2.0,0.0,0.0,-0.7727327942848206,0.0,-415.30932575822396,196.66618212126195
155,34.05582046508789,26.753890991210938,34.27780532836914,2.0,0.125,-11.17685139162677,5.044463157653809,5.044463157653809,-426.48617714985073,201.71064527891576
156,32.321659088134766,25.285051345825195,37.45802688598633,2.0,0.25,-2.203409227821396,0.99474036693573,0.99474036693573,-428.68958637767213,202.7053856458515
157,30.37030601501465,23.194061279296875,37.70307922363281,2.0,0.875,-6.562502228066387,3.1046013832092285,3.1046013832092285,-435.2520886057385,205.80998702906072
158,29.39150619506836,23.966524124145508,35.25669479370117,2.0,0.0,0.0,-0.7494138479232788,0.0,-435.2520886057385,205.80998702906072
159,28.84955596923828,22.769224166870117,36.36337661743164,2.0,0.0,0.0,-0.59209144115448,0.0,-435.2520886057385,205.80998702906072
160,26.8924617767334,22.308012008666992,34.45335388183594,3.0,0.0,-0.07814651641491678,0.03444037213921547,0.03444037213921547,-435.3302351221534,205.84442740119994
161,25.545515060424805,22.4050350189209,34.973514556884766,3.0,0.0,-3.280559384836003,1.4606693983078003,1.4606693983078003,-438.6107945069894,207.30509679950774
162,25.59680938720703,24.762420654296875,34.27386474609375,3.0,0.0,-2.4802265543430626,1.0783368349075317,1.0783368349075317,-441.09102106133247,208.38343363441527
163,23.87181854248047,26.677417755126953,30.38220977783203,3.0,0.125,-2.648351751220162,1.2132656574249268,1.2132656574249268,-443.73937281255263,209.5966992918402
164,23.603031158447266,27.33544158935547,29.58955955505371,3.0,0.125,-4.22088249984957,1.9450583457946777,1.9450583457946777,-447.9602553124022,211.54175763763487
165,22.23967933654785,30.68698501586914,26.821191787719727,3.0,0.0,-1.168731242466538,0.5447744131088257,0.5447744131088257,-449.12898655486873,212.0865320507437
166,21.385894775390625,31.680030822753906,28.20552635192871,3.0,0.25,-3.044489768937895,1.3878989219665527,1.3878989219665527,-452.17347632380665,213.47443097271025
167,21.85829734802246,35.66522979736328,26.848377227783203,3.0,0.0,-0.8160532092929713,0.3560788035392761,0.3560788035392761,-452.98952953309964,213.83050977624953
168,22.972484588623047,35.133060455322266,26.78997802734375,3.0,0.0,-0.8176449743797548,0.35421058535575867,0.35421058535575867,-453.8071745074794,214.1847203616053
169,25.298280715942383,35.37400817871094,23.445667266845703,3.0,0.0,-0.8055622870535216,0.3527388870716095,0.3527388870716095,-454.6127367945329,214.5374592486769
170,28.2839298248291,36.209224700927734,22.48200225830078,3.0,0.0,-0.8343866615725897,0.3514370918273926,0.3514370918273926,-455.4471234561055,214.8888963405043
171,30.52032470703125,36.43300247192383,22.32391357421875,3.0,0.0,-0.8566819802320158,0.35007867217063904,0.35007867217063904,-456.3038054363375,215.23897501267493
172,32.07597351074219,35.51095199584961,25.167821884155273,3.0,0.0,-0.8914695264039665,0.34860697388648987,0.34860697388648987,-457.19527496274145,215.58758198656142
173,33.76531982421875,36.2360725402832,24.992233276367188,3.0,0.0,-7.66504753626723,2.916538715362549,2.916538715362549,-464.8603224990087,218.50412070192397
174,35.70541763305664,33.48026657104492,24.073688507080078,3.0,0.0,-0.9889809638814654,0.384336918592453,0.384336918592453,-465.8493034628902,218.88845762051642
175,37.00983428955078,30.084522247314453,28.11170196533203,2.0,0.0,-0.3364527383522035,0.1516353189945221,0.1516353189945221,-466.1857562012424,219.04009293951094
176,35.91468811035156,27.887731552124023,30.76629638671875,2.0,0.125,-3.704768643140778,1.682584285736084,1.682584285736084,-469.89052484438315,220.72267722524703
177,37.24320602416992,28.35930061340332,29.431045532226562,1.0,0.0,0.0,-0.6238800287246704,0.0,-469.89052484438315,220.72267722524703
178,36.825077056884766,28.279865264892578,31.398635864257812,1.0,0.0,0.0,-0.9074476957321167,0.0,-469.89052484438315,220.72267722524703
179,34.456382751464844,27.278196334838867,32.9216423034668,1.0,0.0,0.0,-1.0420626401901245,0.0,-469.89052484438315,220.72267722524703
